ID,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
2387,14400,nan,69712,0,0,0,nan,0,0,2.553521964,0
2388,14400,20996,41987,9,0,0,120.95551442,0,10,21.11871262,0
2389,14400,32683,48467,11,0,0,114.41203294,0,10,21.46972396,0
2390,14400,46955,67304,2,0,0,171.6224654,0,13,36.555188948,0
2391,14400,61121,88844,nan,0,0,295.79211095,0,20,30.303766952,0
2392,14400,78965,90729,4,0,0,132.6602719,2,26,39.686959105,0
2393,14400,89605,106290,20,0,0,121.74760077,4,24,29.30354901,0
2394,14400,45516,63924,nan,0,0,109.33079808,1,19,40.871987202,0
2395,14400,75360,105737,8,0,0,121.298029,1,27,24.761899592,0
2396,14400,79288,92391,8,0,1,341.50155908,nan,41,39.435496901,0
2397,14400,46551,68545,7,0,0,118.74648606,3,49,29.571263376,0
2398,14400,80123,102223,9,2,0,176.418283,0,30,27.644954624,0
2399,14400,45138,52029,nan,0,0,94.38539454,0,15,40.136054213,0
2400,14400,111914,142105,3,0,0,284.51696603,1,46,32.911384663,0
2401,14400,100487,118911,11,0,0,179.34102702,0,27,35.852863711,0
2402,14400,78777,103344,5,0,0,104.40459654,1,27,24.35085757,0
2403,14500,52440,62150,4,0,0,174.67690038,0,13,27.191720909,0
2404,14500,71511,88632,9,0,0,85.748149115,2,11,31.547811669,0
2405,14500,54927,63177,3,0,0,178.93616767,0,14,27.062233476,0
2406,14500,nan,30625,11,nan,nan,89.856577087,2,9,33.474513805,0
2407,14500,70896,91652,24,0,0,163.99161436,2,13,41.492816338,0
2408,14500,35799,51720,10,0,0,123.21810499,1,9,18.324935276,0
2409,14500,67956,80318,1,0,0,233.39727318,2,26,31.316415415,0
2410,14500,38986,49970,1,8,1,220.91726199,0,17,47.914521113,1
2411,14500,69115,98900,18,0,0,177.86666667,nan,11,nan,1
2412,14500,49348,68000,0.2,0,0,178.6,0,25,nan,0
2413,14500,149000,nan,25,0,2,384.5,0,71,nan,1
2414,14500,100685,129840,9,0,0,166.84639629,2,32,27.527227051,0
2415,14500,67631,89458,4,0,0,24.955529607,1,4,39.103725167,0
2416,14500,59465,78444,7,nan,nan,nan,nan,nan,24.539945806,0
2417,14500,nan,35183,12,nan,nan,94.36324735,1,8,32.605000982,0
2418,14500,78503,90558,19,0,0,250.45228937,10,24,36.876234534,0
2419,14500,41911,54985,4,0,0,254.66452576,0,35,38.724679607,0
2420,14600,54040,66442,6,0,0,237.59925433,0,18,34.883435314,0
2421,14600,nan,66776,8,0,0,118.97606272,0,14,25.963060686,0
2422,14600,15411,50493,24,0,0,259.74689056,0,19,30.568713386,0
2423,14600,58229,74027,2,0,0,228.56035401,0,9,34.124242283,0
2424,14600,68182,83091,5,0,0,135.84837377,0,19,24.684137856,0
2425,14600,46057,63603,nan,0,0,107.12103915,2,19,41.932036627,0
2426,14600,59658,80384,8,nan,nan,nan,nan,nan,25.192869401,0
2427,14600,124000,168000,4,0,0,146.86666667,2,29,nan,1
2428,14600,4810,88000,14,0,1,266.83333333,0,23,nan,0
2429,14600,206126,235912,10,0,0,236.50811644,0,21,30.181217161,0
2430,14600,28050,49244,9,0,0,122.11663939,1,9,20.82876656,0
2431,14600,16535,46993,24,0,0,260.89153319,0,20,28.1898371,0
2432,14600,76194,106461,4,0,0,80.706197627,1,13,34.529550086,0
2433,14600,21340,44605,13,0,0,126.73042833,0,5,36.46319167,1
2434,14600,67997,87000,11,1,nan,93.333333333,3,23,nan,1
2435,14600,82698,104963,30,nan,1,344.28202028,1,50,33.974281202,0
2436,14600,6871,52457,4,0,0,317.24400167,0,16,17.617908723,0
2437,14600,51613,77912,0,0,0,182.88257536,0,25,32.224452406,0
2438,14600,86199,95034,nan,0,0,164.29505001,1,25,41.546002515,0
2439,14600,82051,118505,nan,nan,nan,nan,nan,nan,35.890562469,0
2440,14600,82837,95796,0,0,0,148.35522113,0,23,42.033084871,0
2441,14600,63475,89430,nan,0,0,286.30181489,0,19,28.638062771,0
2442,14700,49264,68591,9,0,0,237.83915914,0,18,31.25670012,0
2443,14700,99343,125821,5,nan,nan,257.04754426,2,41,39.832079025,0
2444,14700,30306,44195,9,0,1,87.431226279,2,12,29.404935156,0
2445,14700,47177,68456,3,0,0,193.68506884,2,18,34.542533238,0
2446,14700,30210,42751,17,0,0,86.641823326,0,17,23.397362241,0
2447,14700,51829,69136,14,0,0,169.98530778,0,18,35.635393849,1
2448,14700,148396,162403,13,0,0,163.4989942,0,31,35.428415656,1
2449,14700,nan,nan,nan,nan,nan,nan,nan,nan,24.595377852,0
2450,14700,10098,51653,3,0,0,302.652472,0,16,18.423923816,0
2451,14700,76888,96552,9,2,0,189.56390632,0,30,29.417708768,0
2452,14700,89448,115380,11,0,0,222.81508892,0,12,40.524796869,0
2453,14700,94672,nan,14,0,1,67.038031911,0,11,40.317434429,1
2454,14700,106417,123580,9,0,0,166.49606529,3,31,29.316710061,0
2455,14700,27235,39102,8,0,0,71.420815089,2,11,29.151698162,0
2456,14700,77565,101320,6,0,0,120.82737185,0,26,25.27620451,0
2457,14700,33150,46053,8,0,0,76.914717556,2,11,30.69643481,0
2458,14700,65660,81937,2,0,0,106.65751886,1,19,25.197806875,0
2459,14700,35164,68061,5,0,0,245.67057762,1,16,23.112289816,0
2460,14700,14275,90376,14,0,1,273.60251714,0,23,26.84247974,0
2461,14700,76931,94245,5,3,0,78.687519875,0,21,25.430314939,0
2462,14700,63000,89250,4,0,0,87.466666667,0,28,nan,1
2463,14700,82967,114835,nan,nan,nan,nan,nan,nan,34.478073974,0
2464,14700,90662,111778,1,1,1,148.42324633,0,33,31.770101546,0
2465,14700,35832,66260,7,0,0,277.79408675,0,16,23.705359284,0
2466,14800,76875,95893,4,2,0,88.754574794,0,21,24.224695417,0
2467,14800,90722,105695,31,nan,0,321.40837406,2,50,35.240741305,0
2468,14800,48910,70039,8,0,1,94.971595989,3,48,30.920501687,0
2469,14800,100255,116160,10,0,0,184.77721416,0,26,34.483990385,0
2470,14800,53738,66258,7,0,0,240.86344144,0,17,34.532496085,0
2471,14800,50570,69422,3,0,0,191.17794146,0,13,36.64708052,0
2472,14800,nan,nan,0,nan,nan,nan,nan,nan,nan,1
2473,14800,64365,85272,0,1,0,242.55236799,2,26,29.819634389,0
2474,14800,63800,96500,9,0,4,185.43333333,2,14,nan,1
2475,14800,nan,43475,nan,nan,nan,339.7,nan,17,nan,0
2476,14800,49000,98900,0.1,0,3,51.666666667,1,10,nan,0
2477,14800,38000,59000,6,1,0,107.53333333,2,10,nan,0
2478,14800,86861,93341,nan,0,0,162.02394644,0,26,42.897162114,0
2479,14800,46698,60679,6,1,0,126.49380515,2,10,28.394817363,0
2480,14800,30282,61986,7,0,0,249.24880458,0,16,21.009280887,0
2481,14800,41807,50931,4,0,0,269.71854827,1,35,38.507887732,0
2482,14800,43983,60826,4,1,1,113.89796663,1,9,27.108081708,0
2483,14800,63508,87310,2,0,0,127.16522994,3,10,38.953722682,0
2484,14800,60573,93187,0,0,0,30.009474259,2,3,39.080207117,0
2485,14800,88898,107208,30,nan,0,329.76021459,1,50,36.745013007,0
2486,14800,16448,38774,7,0,0,91.005539849,0,16,19.240351261,0
2487,14800,73887,109451,6,0,0,81.314818639,2,13,33.981408348,0
2488,14900,65303,84590,6,0,0,121.06495368,1,19,22.576823939,0
2489,14900,101179,117405,2,0,0,133.93050973,1,22,35.547407219,0
2490,14900,70872,88731,4,0,0,243.99793481,3,26,29.048020616,0
2491,14900,54359,78408,4,3,0,129.96775559,0,24,3.0161414514,1
2492,14900,55480,76464,15,0,1,122.08949983,5,20,43.06260476,1
2493,14900,56506,81390,12,0,2,170.76666667,0,14,nan,0
2494,14900,45701,78186,5,0,0,125.03135342,1,8,26.343855653,0
2495,14900,85486,97795,nan,0,0,173.01078502,1,26,41.583529165,0
2496,14900,66329,100824,9,0,0,279.24075144,0,11,36.19837544,0
2497,14900,89872,118027,0,1,1,155.44545292,1,34,33.135696766,0
2498,14900,nan,44066,0,0,0,313.77973109,1,8,27.751942776,0
2499,14900,87167,114219,8,0,0,194.11317353,2,36,41.329763904,0
2500,14900,57557,80611,12,0,0,103.10650454,0,7,39.840875348,1
2501,14900,65843,86628,nan,0,0,288.58189104,0,20,28.275562841,0
2502,14900,22245,31531,7,0,0,91.074218176,0,16,21.620580277,0
2503,14900,44588,72331,6,0,0,156.33174453,2,11,28.164440536,0
2504,14900,82930,103352,6,0,0,105.67597798,0,27,27.473814727,0
2505,14900,87391,99494,18,0,0,134.85999691,4,23,29.535058556,0
2506,14900,97646,139884,13,0,0,119.08311639,5,22,36.360597073,0
2507,14900,49849,70075,0,0,0,153.69186903,0,25,30.900915596,0
2508,14900,97930,113886,3,0,0,267.8272583,0,33,28.420293345,0
2509,14900,51219,144894,1,0,0,275.28311554,5,42,39.323885122,0
2510,14900,48649,81342,3,0,0,110.05673141,0,8,28.802398701,0
2511,14900,58204,71257,3,3,2,206.51873487,1,50,43.762930265,1
2512,14900,69723,83553,5,0,0,114.85553461,1,19,22.957291799,0
2513,14900,72637,103297,4,2,0,83.466086341,0,20,22.553039619,0
2514,14900,60667,81293,6,nan,nan,nan,nan,nan,27.573736504,0
2515,14900,45797,71942,11,0,0,233.67873071,0,17,33.550265214,0
2516,14900,36120,57095,4,0,0,239.02367545,1,35,38.171623527,0
2517,15000,nan,54869,8,nan,nan,nan,nan,nan,nan,1
2518,15000,80988,97404,10,3,0,188.50167197,1,30,26.5682704,0
2519,15000,81483,134347,14,0,0,305.91507573,0,18,29.653563484,0
2520,15000,93226,108149,11,nan,1,152.79769083,1,17,34.250266185,0
2521,15000,45000,85000,11,0,0,110,0,31,nan,1
2522,15000,399550,nan,0.9,0,0,138.16666667,1,18,nan,1
2523,15000,nan,nan,1,1,0,108.53333333,0,22,nan,1
2524,15000,63000,100050,nan,1,0,135.3,1,20,nan,1
2525,15000,4734,55500,24,2,0,14.6,1,1,nan,1
2526,15000,nan,27500,11,1,1,62.3,2,3,nan,1
2527,15000,8200,42075,18,1,0,122.23314815,0,23,nan,1
2528,15000,98000,132790,1.5,0,3,107.66666667,1,21,nan,1
2529,15000,49200,72900,10,0,0,174.03329961,1,16,nan,1
2530,15000,163000,207562,6,0,0,247.58424908,1,27,nan,1
2531,15000,45000,68250,7,0,1,55.966666667,0,4,nan,1
2532,15000,86000,nan,1,0,0,63.7,1,27,nan,1
2533,15000,37000,58488,2,0,0,266.93333333,0,48,nan,1
2534,15000,83000,114000,18,0,0,207.23333333,0,27,nan,1
2535,15000,40772,62025,nan,0,1,120.6,2,19,nan,1
2536,15000,20000,47394,13,0,0,66.133333333,0,11,nan,1
2537,15000,29000,105000,7,0,4,97.666666667,1,8,nan,1
2538,15000,38000,73200,6,0,0,171.3,0,17,nan,1
2539,15000,nan,nan,0,2,1,91.266666667,1,10,nan,1
2540,15000,89000,122400,1,0,2,136.46666667,0,19,nan,1
2541,15000,48786,72500,10,0,0,75.4,2,9,nan,1
2542,15000,57900,88200,10,nan,nan,nan,nan,nan,nan,1
2543,15000,34200,38900,9.2,0,0,170.7,4,21,nan,1
2544,15000,37624,60562,nan,0,1,186.86666667,7,26,nan,1
2545,15000,106239,135942,19.5,0,1,9.1,2,24,nan,1
2546,15000,18500,19000,2,0,1,20.166666667,0,2,nan,1
2547,15000,5500,29025,25,0,5,275.5,1,19,nan,1
2548,15000,71269,97500,9,0,0,118.16666667,1,19,nan,1
2549,15000,96931,137390,0.2,0,0,114.86666667,1,16,nan,1
2550,15000,nan,74750,nan,nan,nan,nan,nan,nan,nan,1
2551,15000,2619,57310,0.3,0,0,322.6,0,6,nan,0
2552,15000,nan,87360,28,0,0,323.63333333,0,16,nan,0
2553,15000,50000,90000,5.5,0,0,130.86666667,2,22,nan,0
2554,15000,18000,163580,7,0,0,304.36666667,0,27,nan,0
2555,15000,62000,94575,23,0,0,238.4,1,24,nan,0
2556,15000,48882,156000,20,0,0,239.5,0,28,nan,0
2557,15000,nan,48800,2,0,0,86.266666667,2,9,nan,0
2558,15000,42720,70000,1,nan,2,289,1,10,nan,0
2559,15000,73335,99400,0.5,0,0,273.93333333,2,21,nan,0
2560,15000,125000,154000,nan,0,0,223.20307018,0,19,nan,0
2561,15000,135442,175900,11,0,0,247.56666667,0,21,nan,0
2562,15000,nan,94000,nan,0,0,186.7,1,10,nan,0
2563,15000,53000,83400,5,0,0,120.3,0,13,nan,0
2564,15000,54261,88000,10,0,0,nan,1,16,nan,0
2565,15000,94705,114400,9,0,0,300.26666667,2,19,nan,0
2566,15000,42657,65000,18,0,0,181.6,0,23,nan,0
2567,15000,122486,159000,5,0,0,137,1,21,nan,0
2568,15000,48000,105000,2,nan,3,142,1,24,nan,0
2569,15000,102988,130000,1.3,0,0,289.16666667,0,47,nan,0
2570,15000,86177,111500,14,0,0,133.93333333,2,9,nan,0
2571,15000,23473,74000,nan,0,0,244.76666667,1,50,nan,0
2572,15000,72000,95000,0,0,0,147.1,1,18,nan,0
2573,15000,59000,86420,1.5,0,0,160.3,0,25,nan,0
2574,15000,92000,154000,1,0,0,207.96666667,1,19,nan,0
2575,15000,89126,118300,0.4,nan,3,263.16666667,1,30,nan,0
2576,15000,95300,135700,3,nan,nan,115.66666667,3,16,nan,0
2577,15000,36900,58600,26,0,0,247.1,0,14,nan,0
2578,15000,1e+05,115000,1,0,0,128.86666667,0,30,nan,0
2579,15000,116000,202800,3.5,0,0,202.96666667,0,17,nan,0
2580,15000,84000,110975,20,0,0,282.16666667,1,17,nan,0
2581,15000,15832,35300,1,0,0,211.03333333,0,16,nan,0
2582,15000,62674,76950,8,1,5,249.53333333,0,31,nan,1
2583,15000,nan,50000,0,3,4,206.96666667,1,45,nan,1
2584,15000,89200,114750,11,0,0,114.6,0,27,nan,1
2585,15000,109000,155000,0,3,2,105.5,1,28,nan,1
2586,15000,42006,nan,10,0,1,75.333333333,0,33,nan,1
2587,15000,153000,185625,8,nan,2,154.2,nan,31,nan,1
2588,15000,33000,nan,0.9,7,5,144.86666667,0,20,nan,1
2589,15000,116400,146450,17.5,0,1,255.66666667,1,29,nan,1
2590,15000,6124,35000,1.5,1,0,91.266666667,0,5,nan,1
2591,15000,18900,80400,7,0,1,142,0,12,nan,1
2592,15000,54294,85460,18,0,3,118.66666667,1,23,nan,1
2593,15000,nan,26100,1.6,0,1,105.46666667,17,20,nan,1
2594,15000,73500,105000,1,0,2,205.93333333,2,25,nan,1
2595,15000,40000,58000,4,7,0,268.83333333,3,26,nan,1
2596,15000,68000,96000,12,0,3,109.56666667,0,24,nan,1
2597,15000,62100,40000,1,0,0,111.6,2,13,nan,1
2598,15000,74000,90000,9,1,3,136.96666667,0,27,nan,1
2599,15000,16400,205950,10,8,3,135.93333333,11,42,nan,1
2600,15000,55300,81000,5.3,8,0,259.73333333,4,30,nan,1
2601,15000,166000,182175,3.5,4,0,74.066666667,2,14,nan,1
2602,15000,54000,72865,2.9,0,1,145.1,1,15,nan,1
2603,15000,47000,73900,2,1,5,73.1,1,16,nan,1
2604,15000,82000,130000,18,0,5,122.73333333,10,19,nan,1
2605,15000,61438,127300,4,1,3,134.26666667,1,17,nan,1
2606,15000,42000,111351,6,nan,6,225.63333333,0,17,nan,1
2607,15000,79000,108000,0.4,0,0,385.5,3,31,nan,1
2608,15000,125000,177100,10,3,1,221.16666667,0,14,nan,1
2609,15000,77544,102000,4,0,0,11.7,2,35,nan,1
2610,15000,61265,nan,22,0,0,186.66666667,1,21,nan,1
2611,15000,96983,140487,15,0,0,132.42191904,4,21,35.348485897,0
2612,15000,26284,40908,20,0,1,198.83120375,1,16,32.012392305,0
2613,15000,5627,64962,0,0,0,341.50208471,0,6,39.996710402,0
2614,15000,46867,67529,7,0,0,133.78758095,3,48,31.486460831,0
2615,15000,73187,111623,4,0,0,98.139893685,2,14,36.237233671,0
2616,15000,65584,92582,10,0,0,82.948973217,2,10,34.317240799,0
2617,15000,nan,68020,1,0,0,nan,0,0,1.920694367,0
2618,15000,27954,79333,nan,0,0,256.0038054,1,49,42.581948931,0
2619,15000,84832,107207,19,0,0,124.45053234,4,23,28.558183481,0
2620,15000,89165,106392,12,nan,2,166.08501799,0,17,35.033102504,0
2621,15000,44623,72225,1,0,0,268.4203579,0,21,28.13158042,0
2622,15100,140193,176342,11,0,0,248.18841905,0,20,30.080158196,0
2623,15100,81461,93548,2,0,0,160.1036,0,22,41.007363531,0
2624,15100,45351,65481,4,0,0,91.715292521,9,18,39.070153046,1
2625,15100,nan,53238,nan,nan,nan,350.96116447,nan,16,34.055847665,0
2626,15100,73505,109656,5,0,0,81.964151286,2,13,36.461210536,0
2627,15100,72645,106343,5,0,0,80.772149906,2,13,34.475596781,0
2628,15100,49533,63607,2,0,0,180.52329284,0,14,36.377182949,0
2629,15100,68043,80686,4,0,0,119.67249086,1,20,21.418227456,0
2630,15100,nan,57940,0,0,0,86.894929919,1,8,38.850348541,0
2631,15100,96763,114896,2,0,0,144.52964999,0,21,36.371704029,0
2632,15100,54000,77542,13,1,1,122.56666667,1,26,nan,1
2633,15100,nan,65961,0,0,0,nan,0,0,1.6035079777,0
2634,15100,38549,59853,5,0,0,104.18324735,2,9,29.141862813,0
2635,15100,nan,nan,0,0,0,nan,0,0,nan,1
2636,15100,60264,87110,5,0,0,111.39938495,0,13,26.062043252,0
2637,15100,53549,99812,4,0,0,127.12214723,2,21,37.957103675,0
2638,15100,44959,68483,27,1,0,279.94798859,1,17,37.180947854,0
2639,15100,101378,143229,12,0,0,129.53731519,4,21,36.776212768,0
2640,15100,45579,54065,nan,0,0,79.757390313,0,15,41.447331871,0
2641,15100,26196,45657,9,0,0,86.716593393,1,12,29.321754466,0
2642,15100,127045,163833,4,0,0,135.97527671,0,21,25.861812336,0
2643,15100,44700,76456,5,0,0,134.5043482,0,9,29.383996531,0
2644,15100,39679,62674,5,1,0,95.599100855,1,9,28.505590561,0
2645,15100,nan,32289,13,nan,nan,81.954054827,1,9,33.534708383,0
2646,15100,81298,108947,9,0,0,194.44346565,1,35,42.245940745,0
2647,15100,nan,98114,nan,0,0,198.07538071,1,10,31.545842659,0
2648,15200,58000,77000,0.9,1,0,127.86666667,3,26,nan,1
2649,15200,5076,66536,2,0,0,323.10200419,0,5,40.252928754,0
2650,15200,44414,60098,4,1,0,105.74964198,2,9,27.375269408,0
2651,15200,59544,86360,5,0,0,120.13670832,0,12,27.616333832,0
2652,15200,87116,105971,21,0,0,147.94667979,4,24,27.961550213,0
2653,15200,47453,73068,20,0,0,196.69969558,0,16,22.383856558,0
2654,15200,137128,184660,11,0,0,254.35602009,0,21,28.815035637,0
2655,15200,102925,114520,3,0,0,137.38937273,0,22,36.44647661,0
2656,15200,85303,131022,14,0,0,295.49573298,0,18,29.609920041,0
2657,15200,49428,62696,27,0,0,265.39531284,1,16,38.500796453,0
2658,15200,69320,89644,11,0,0,91.743482377,2,11,31.114929746,0
2659,15200,nan,67103,1,0,0,nan,0,0,3.6889584957,0
2660,15200,105328,113931,3,0,0,138.13350449,2,32,61.89063458,1
2661,15200,47200,74510,17,0,0,174.5215618,0,23,41.863376119,0
2662,15200,20005,39605,8,0,0,96.734902994,0,10,21.74161074,0
2663,15200,142766,177998,12,0,0,260.38343907,0,21,27.533272218,0
2664,15200,96341,118734,1,1,nan,90.732780399,1,26,39.140055969,1
2665,15200,34854,63519,6,0,0,275.47969762,0,15,20.785145567,0
2666,15200,41049,50892,1,0,0,276.16735776,1,34,38.379833716,0
2667,15200,43961,62171,nan,0,0,124.80684586,1,18,39.580054341,0
2668,15200,90108,118941,2,0,2,170.93894263,0,25,41.157501063,0
2669,15200,40341,58834,nan,0,0,100.01445522,0,15,41.102676905,0
2670,15200,7879,95124,13,0,1,270.28589924,0,22,29.160140823,0
2671,15200,65000,92000,1,0,0,152.13333333,4,20,nan,0
2672,15200,102699,121925,2,0,0,155.92014866,0,22,36.745639039,0
2673,15200,nan,100320,nan,0,0,190.25647598,0,9,33.799992283,0
2674,15200,77636,95682,10,1,1,335.84132178,nan,41,37.982543748,0
2675,15200,71233,84439,1,0,0,242.98332141,2,26,32.210050357,0
2676,15200,8723,66817,0,0,0,309.50263352,0,5,37.7638359,0
2677,15200,64028,95482,2,0,0,174.16439552,0,24,24.861603531,0
2678,15200,53433,114245,2,nan,3,155.36748659,1,24,36.954615162,0
2679,15200,59745,81269,8,nan,nan,nan,nan,nan,26.985581223,0
2680,15300,65298,94301,1,0,0,150.49986791,4,19,31.35764214,0
2681,15300,22057,44461,1,0,0,210.27547612,0,16,40.432252239,0
2682,15300,22079,168281,8,0,0,301.4910256,0,27,27.771122696,0
2683,15300,57840,86903,0,0,0,110.82722442,4,11,38.826177523,0
2684,15300,14695,48095,1,0,0,301.65766575,0,16,19.012446366,0
2685,15300,83039,99630,8,1,2,354.46029943,nan,42,38.265951013,0
2686,15300,nan,92320,28,0,0,325.99844856,0,15,15.335560256,0
2687,15300,62094,96938,9,0,0,nan,0,15,25.407142509,0
2688,15300,82439,99896,1,0,0,281.20032907,1,21,39.408871403,0
2689,15300,83004,121108,nan,nan,nan,nan,nan,nan,36.823393194,0
2690,15300,39065,54970,nan,0,0,73.756690232,0,15,41.823084717,0
2691,15300,79541,94973,5,2,0,76.2075921,0,20,22.902506621,0
2692,15300,81500,102000,3.5,0,0,123.76666667,1,25,nan,0
2693,15300,101000,112500,1,0,0,129.86666667,2,21,nan,0
2694,15300,42100,65000,7,0,0,95.333333333,3,15,nan,0
2695,15300,21383,38480,20,0,1,182.6,4,31,nan,1
2696,15300,96700,nan,5,0,1,225.16666667,0,24,nan,1
2697,15300,101311,113253,0,0,0,140.07577118,1,21,40.667462294,0
2698,15300,127172,156578,nan,0,0,213.28602181,0,19,36.290353532,0
2699,15300,88251,103063,18,0,0,127.56618833,3,23,28.171777473,0
2700,15300,59083,96073,8,0,0,194.00548665,0,19,20.487979653,0
2701,15300,109767,117552,0,0,0,125.9425923,0,30,37.68939304,0
2702,15300,54412,95123,6,0,0,134.24264794,2,22,35.085720684,0
2703,15300,53736,102094,0,0,2,33.449694439,1,10,40.104809597,0
2704,15300,nan,53184,1,0,0,81.62597086,1,9,39.007822759,0
2705,15300,84989,98781,nan,0,0,184.54574572,0,25,43.016977602,0
2706,15300,33113,57991,4,0,0,122.5788363,1,16,40.569888421,0
2707,15300,24025,42722,2,0,0,207.96214095,0,15,37.122837197,0
2708,15300,78375,108175,6,1,0,82.104836481,0,20,22.50324916,1
2709,15300,77069,104534,0,0,0,276.9242472,2,21,39.244599535,0
2710,15300,49421,67343,4,0,0,57.929415092,6,22,42.929614185,1
2711,15400,103934,113696,4,0,0,265.5863519,1,34,26.750403963,0
2712,15400,32131,47338,9,0,0,93.373142196,1,11,31.409186356,0
2713,15400,100848,129454,10,0,0,174.89651925,2,31,28.065590866,0
2714,15400,48275,69427,17,0,0,202.54621956,0,15,23.160040592,0
2715,15400,32855,69663,7,0,0,256.2275509,1,16,23.3103728,0
2716,15400,10074,57135,4,0,0,310.36675681,0,16,17.601206169,0
2717,15400,50402,65561,25,0,0,282.62290524,0,16,38.097902468,0
2718,15400,180017,206148,2,0,2,196.03365793,1,49,36.417342576,1
2719,15400,59518,91172,2,0,0,159.00351063,0,25,24.990490702,0
2720,15400,63456,96794,3,0,0,85.529362471,0,28,37.362645,1
2721,15400,25822,43334,1,0,0,211.01664194,0,15,40.529405126,0
2722,15400,104451,119195,5,0,0,264.76165219,0,34,29.963272776,0
2723,15400,58085,91192,10,0,0,191.34421696,0,19,21.364312322,0
2724,15400,nan,43899,0,0,0,324.55174135,1,9,27.77956059,0
2725,15400,34574,69751,6,0,0,254.05619611,1,16,22.721013568,0
2726,15400,110900,126400,16,0,0,179.56666667,1,18,nan,0
2727,15400,47749,74451,3,0,0,133.89931229,1,8,27.922034782,0
2728,15400,nan,55421,2,0,0,81.278511267,2,9,38.723895033,0
2729,15400,73793,86176,2,1,0,229.36937607,3,26,30.958519988,0
2730,15400,30703,57184,10,0,0,122.80432653,0,10,18.150902154,0
2731,15400,28669,43078,14,1,0,108.19889491,1,17,24.674174851,0
2732,15400,101981,145125,3,nan,nan,105.55256959,3,15,32.699440101,0
2733,15400,7839,48276,4,0,0,315.17831848,0,16,18.301959465,0
2734,15400,39452,56834,7,1,0,120.0565557,1,15,39.908934154,0
2735,15400,50121,67755,3,0,0,168.74803195,0,14,37.560862761,0
2736,15500,57993,82248,10,0,0,173.07296854,0,16,32.142468978,1
2737,15500,56206,137388,2,0,0,275.52354642,4,42,39.744298707,0
2738,15500,158506,179499,8,nan,0,195.6860259,4,26,40.73934639,0
2739,15500,59316,80837,1,0,0,126.91272316,3,11,35.901463044,0
2740,15500,127793,158580,nan,0,0,229.34507544,0,19,39.509681073,0
2741,15500,36650,62963,6,0,0,260.85678864,0,16,24.299059351,0
2742,15500,74761,92729,9,0,1,339.08926344,nan,42,37.47461725,0
2743,15500,25448,39188,3,0,0,215.59249909,0,16,38.975114989,0
2744,15500,93730,106841,13,nan,1,132.82057094,0,18,33.292973693,0
2745,15500,88929,115249,0,0,2,156.13091398,0,34,32.033870396,0
2746,15500,79185,88693,19,0,0,244.20784011,10,23,36.339362348,0
2747,15500,98646,115669,13,0,0,177.54896592,0,26,33.350529004,0
2748,15500,71412,93723,19,0,0,238.50131586,11,24,35.965898215,0
2749,15500,97596,119326,0,nan,3,254.70773261,1,30,40.987300926,0
2750,15500,52051,88200,30,0,0,211.06666667,0,22,nan,0
2751,15500,48100,67000,15,nan,nan,nan,nan,nan,nan,1
2752,15500,26452,43900,21,1,2,215.06666667,0,19,nan,1
2753,15500,38900,60500,8,7,4,95.9,2,53,nan,1
2754,15500,28269,52822,9,0,0,120.61092122,1,9,18.182891915,0
2755,15500,25751,43531,0,0,0,213.35928169,0,16,37.794991933,0
2756,15500,46846,70082,7,0,0,152.16806013,2,12,30.131497225,0
2757,15500,46125,63276,27,0,0,298.47641102,0,16,39.30720132,0
2758,15500,54653,73117,13,nan,nan,nan,nan,nan,29.541850912,1
2759,15500,20800,173566,6,0,0,292.03418548,0,26,25.562881927,0
2760,15500,82054,104627,3,0,0,9.0485150864,1,35,60.645756259,1
2761,15500,116543,133986,17,0,0,164.6813583,1,18,37.570819629,0
2762,15500,17727,39746,1,0,0,204.09586981,0,16,40.660186443,0
2763,15500,96426,122322,12,0,0,226.28452431,0,12,40.86810919,0
2764,15600,nan,66837,9,0,0,94.69068521,0,15,26.322569547,0
2765,15600,83758,106992,3,0,0,127.66581767,1,24,39.014519389,0
2766,15600,102572,112721,3,0,1,271.27079103,0,33,29.634414887,0
2767,15600,49151,62005,4,0,0,185.65308797,0,14,36.021100446,0
2768,15600,102881,117868,11,0,0,287.44113086,2,19,31.759876787,0
2769,15600,104458,137583,1,0,0,280.78980103,0,46,41.23523649,0
2770,15600,27599,47615,10,0,0,90.327628204,1,12,29.674749569,0
2771,15600,75701,106389,0,0,0,278.68039442,2,21,40.108259064,0
2772,15600,62622,106824,9,0,0,261.02141544,0,11,34.97887956,0
2773,15600,76724,96942,0,1,0,157.41095093,1,18,34.23989502,0
2774,15600,89312,110431,2,0,0,110.42995037,1,25,39.2128036,0
2775,15600,105959,121747,0,0,0,120.53313143,2,21,39.294812813,0
2776,15600,58728,92443,6,0,0,128.02959933,0,13,28.484858563,0
2777,15600,74156,101136,11,0,3,107.38846759,0,24,27.69600093,1
2778,15600,63500,80000,0.2,3,0,104.56666667,2,20,nan,1
2779,15600,92789,123455,13,0,0,176.73493223,0,26,36.544273113,0
2780,15600,68056,103179,7,0,0,263.38940924,1,12,37.183077798,0
2781,15600,47537,66581,7,0,1,116.6148587,3,48,30.372801078,0
2782,15600,62582,131510,2,0,2,122.60405287,1,17,38.588222397,1
