ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,target
20338,0.623,0.788,0.382,0.844,0.634,0.56,0.426,0.828,0.556,0.129,21.96
20339,0.754,0.678,0.698,0.477,0.178,0.115,0.151,0.834,0.417,0.432,15.402
20340,0.766,0.745,0.089,0.792,0.806,0.232,0.738,0.048,0.361,0.222,23.87
20341,0.645,0.334,0.312,0.386,0.103,0.021,0.881,0.491,0.778,0.939,13.102
20342,0.396,0.244,0.301,0.125,0.328,0.589,0.127,0.036,0.018,0.086,6.99
20343,0.171,0.406,0.595,0.454,0.53,0.8,0.745,0.423,0.895,0.727,10.157
20344,0.46,0.211,0.415,0.905,0.019,0.273,0.245,0.666,0.37,0.551,12.55
20345,0.317,0.415,0.101,0.416,0.508,0.814,0.666,0.141,0.902,0.849,13.867
20346,0.787,0.314,0.869,0.248,0.569,0.358,0.582,0.095,0.233,0.65,14.207
20347,0.312,0.423,0.124,0.382,0.251,0.269,0.12,0.751,0.612,0.028,11.607
20348,0.901,0.286,0.281,0.737,0.365,0.009,0.386,0.132,0.523,0.201,19.299
20349,0.769,0.083,0.086,0.49,0.399,0.973,0.654,0.266,0.765,0.769,13.511
20350,0.848,0.024,0.448,0.115,0.726,0.918,0.35,0.136,0.725,0.128,4.297
20351,0.117,0.493,0.292,0.909,0.069,0.833,0.916,0.181,0.52,0.094,13.452
20352,0.15,0.551,0.615,0.727,0.439,0.083,0.654,0.201,0.654,0.177,12.091
20353,0.559,0.071,0.617,0.78,0.216,0.426,0.667,0.339,0.414,0.727,12.602
20354,0.6,0.193,0.613,0.931,0.034,0.43,0.395,0.425,0.679,0.308,14.332
20355,0.852,0.942,0.666,1.0,0.665,0.931,0.916,0.093,0.522,0.223,18.817
20356,0.811,0.285,0.986,0.182,0.822,0.255,0.068,0.159,0.568,0.47,18.975
20357,0.099,0.191,0.268,0.858,0.988,0.907,0.226,0.991,0.03,0.32,14.606
20358,0.798,0.803,0.916,0.473,0.904,0.026,0.476,0.185,0.004,0.309,22.039
20359,0.97,0.804,0.064,0.281,0.835,0.459,0.111,0.033,0.207,0.694,17.335
20360,0.215,0.477,0.8,0.468,0.098,0.881,0.455,0.213,0.485,0.349,10.279
20361,0.505,0.148,0.557,0.158,0.409,0.745,0.745,0.799,0.962,0.088,6.521
20362,0.273,0.137,0.897,0.909,0.029,0.046,0.685,0.107,0.812,0.01,12.067
20363,0.781,0.835,0.211,0.093,0.939,0.472,0.901,0.456,0.979,0.727,15.574
20364,0.776,0.656,0.415,0.021,0.079,0.15,0.573,0.992,0.77,0.723,10.308
20365,0.448,0.605,0.841,0.544,0.912,0.307,0.053,0.631,0.185,0.454,19.517
20366,0.13,0.073,0.338,0.986,0.561,0.594,0.623,0.35,0.689,0.44,12.443
20367,0.615,0.412,0.568,0.138,0.678,0.403,0.553,0.471,0.149,0.936,11.356
20368,0.606,0.698,0.575,0.231,0.659,0.215,0.773,0.583,0.304,0.958,14.663
20369,0.592,0.548,0.717,0.506,0.191,0.302,0.196,0.826,0.422,0.078,14.462
20370,0.066,0.682,0.285,0.646,0.766,0.71,0.724,0.169,0.604,0.348,11.872
20371,0.865,0.701,0.598,0.863,0.205,0.134,0.866,0.264,0.492,0.656,20.311
20372,0.728,0.859,0.766,0.826,0.543,0.222,0.401,0.703,0.147,0.831,22.676
20373,0.516,0.213,0.434,0.606,0.812,0.416,0.491,0.879,0.005,0.214,13.787
20374,0.381,0.224,0.592,0.965,0.305,0.93,0.076,0.94,0.85,0.104,14.713
20375,0.155,0.781,0.269,0.39,0.888,0.455,0.893,0.281,0.602,0.4,14.007
20376,0.652,0.52,0.134,0.811,0.695,0.849,0.918,0.867,0.298,0.257,23.433
20377,0.561,0.182,0.171,0.312,0.828,0.227,0.52,0.198,0.916,0.064,12.598
20378,0.653,0.409,0.105,0.172,0.955,0.635,0.008,0.188,0.988,0.576,17.418
20379,0.393,0.735,0.157,0.852,0.223,0.127,0.094,0.503,0.975,0.91,20.317
20380,0.733,0.467,0.933,0.602,0.413,0.61,0.595,0.204,0.474,0.778,21.881
20381,0.56,0.942,0.155,0.44,0.757,0.733,0.987,0.773,0.671,0.614,22.186
20382,0.804,0.42,0.255,0.961,0.995,0.548,0.539,0.967,0.948,0.216,23.791
20383,0.967,0.749,0.891,0.658,0.906,0.476,0.396,0.59,0.269,0.723,20.865
20384,0.19,0.629,0.453,0.928,0.148,0.321,0.93,0.379,0.26,0.245,14.026
20385,0.107,0.131,0.058,0.782,0.453,0.52,0.882,0.158,0.43,0.779,14.388
20386,0.516,0.784,0.919,0.747,0.379,0.833,0.337,0.314,0.54,0.999,23.235
20387,0.151,0.292,0.634,0.273,0.983,0.437,0.303,0.938,0.966,0.184,8.308
20388,0.89,0.948,0.461,0.792,0.85,0.677,0.001,0.988,0.423,0.888,16.178
20389,0.124,0.972,0.279,0.777,0.964,0.535,0.107,0.465,0.449,0.449,18.778
20390,0.407,0.961,0.098,0.912,0.86,0.738,0.068,0.737,0.487,0.124,28.394
20391,0.359,0.662,0.661,0.64,0.136,0.026,0.557,0.241,0.796,0.022,15.883
20392,0.676,0.007,0.593,0.307,0.348,0.453,0.764,0.031,0.695,0.607,3.807
20393,0.091,0.259,0.43,0.43,0.58,0.618,0.831,0.762,0.639,0.379,8.024
20394,0.61,0.407,0.712,0.268,0.513,0.166,0.056,0.904,0.693,0.764,14.193
20395,0.551,0.235,0.144,0.033,0.253,0.627,0.666,0.812,0.427,0.807,8.026
20396,0.554,0.836,0.747,0.148,0.993,0.419,0.131,0.781,0.8,0.895,19.613
20397,0.318,0.445,0.267,0.381,0.625,0.649,0.212,0.143,0.352,0.817,12.222
20398,0.402,0.156,0.438,0.971,0.982,0.496,0.79,0.201,0.425,0.768,18.204
20399,0.767,0.103,0.305,0.034,0.753,0.936,0.171,0.429,0.234,0.651,7.955
20400,0.68,0.077,0.725,0.42,0.575,0.867,0.629,0.747,0.015,0.453,9.351
20401,0.647,0.398,0.937,0.164,0.838,0.02,0.218,0.078,0.163,0.183,16.9
20402,0.85,0.686,0.032,0.478,0.658,0.528,0.326,0.729,0.83,0.728,23.702
20403,1.0,0.537,0.988,0.658,0.703,0.841,0.156,0.497,0.753,0.498,23.577
20404,0.204,0.982,0.305,0.213,0.503,0.469,0.192,0.06,0.842,0.007,10.481
20405,0.386,0.194,0.681,0.492,0.45,0.334,0.245,0.322,0.734,0.619,9.279
20406,0.976,0.717,0.412,0.089,0.051,0.236,0.385,0.247,0.847,0.513,8.886
20407,0.442,0.672,0.053,0.802,0.792,0.922,0.978,0.404,0.834,0.523,23.08
20408,0.851,0.527,0.15,0.255,0.885,0.421,0.34,0.911,0.086,0.258,18.579
20409,0.284,0.48,0.523,0.787,0.024,0.995,0.329,0.514,0.518,0.09,11.94
20410,0.752,0.495,0.704,0.712,0.887,0.863,0.002,0.712,0.91,0.924,21.786
20411,0.73,0.573,0.412,0.198,0.182,0.116,0.683,0.29,0.888,0.231,13.758
20412,0.01,0.904,0.478,0.084,0.476,0.415,0.88,0.776,0.303,0.819,3.636
20413,0.741,0.188,0.936,0.606,0.812,0.836,0.217,0.143,0.874,0.181,16.622
20414,0.374,0.694,0.006,0.87,0.243,0.523,0.211,0.914,0.228,0.693,21.467
20415,0.935,0.216,0.848,0.951,0.378,0.773,0.929,0.232,0.545,0.903,20.466
20416,0.45,0.574,0.636,0.504,0.164,0.767,0.787,0.429,0.223,0.041,13.828
20417,0.503,0.701,0.77,0.847,0.962,0.439,0.391,0.934,0.79,0.351,23.317
20418,0.947,0.979,0.68,0.721,0.302,0.667,0.539,0.72,0.822,0.168,11.298
20419,0.768,0.481,0.083,0.818,0.035,0.23,0.993,0.916,0.283,0.735,19.34
20420,0.975,0.925,0.747,0.377,0.819,0.417,0.991,0.295,0.121,0.074,12.812
20421,0.872,0.042,0.494,0.706,0.27,0.196,0.148,0.518,0.538,0.035,9.664
20422,0.44,0.183,0.208,0.202,0.443,0.952,0.615,0.302,0.942,0.665,7.995
20423,0.424,0.638,0.663,0.603,0.314,0.488,0.27,0.158,0.724,0.379,14.357
20424,0.571,0.216,0.501,0.012,0.553,0.144,0.05,0.251,0.987,0.921,6.412
20425,0.065,0.395,0.486,0.044,0.972,0.419,0.604,0.293,0.051,0.757,4.778
20426,0.066,0.468,0.815,0.245,0.07,0.924,0.522,0.977,0.269,0.483,3.863
20427,0.244,0.339,0.705,0.618,0.005,0.673,0.105,0.842,0.139,0.19,10.339
20428,0.659,0.437,0.085,0.558,0.936,0.012,0.511,0.642,0.24,0.278,22.35
20429,0.267,0.13,0.796,0.479,0.105,0.486,0.853,0.298,0.682,0.464,7.125
20430,0.747,0.42,0.218,0.615,0.952,0.046,0.722,0.393,0.425,0.07,21.012
20431,0.72,0.98,0.309,0.989,0.355,0.923,0.005,0.044,0.319,0.939,20.763
20432,0.526,0.272,0.493,0.86,0.408,0.733,0.164,0.997,0.552,0.108,16.3
20433,0.53,0.934,0.812,0.889,0.689,0.087,0.456,0.783,0.372,0.494,23.757
20434,0.553,0.329,0.348,0.734,0.02,0.574,0.657,0.449,0.168,0.545,13.876
20435,0.108,0.319,0.919,0.931,0.233,0.936,0.581,0.025,0.664,0.304,15.919
20436,0.93,0.71,0.096,0.343,0.498,0.225,0.36,0.436,0.78,0.15,18.299
20437,0.155,0.348,0.801,0.366,0.047,0.081,0.173,0.736,0.896,0.659,5.164
20438,0.356,0.979,0.137,0.592,0.552,0.577,0.044,0.643,0.115,0.637,20.218
20439,0.371,0.629,0.16,0.109,0.462,0.398,0.78,0.356,0.885,0.986,11.692
20440,0.301,0.265,0.127,0.019,0.2,0.196,0.998,0.264,0.192,0.494,7.126
20441,0.325,0.433,0.599,0.776,0.267,0.501,0.1,0.215,0.736,0.116,13.508
20442,0.622,0.106,0.584,0.885,0.938,0.134,0.272,0.081,0.813,0.502,15.807
20443,0.143,0.781,0.247,0.075,0.372,0.421,0.557,0.762,0.319,0.209,6.821
20444,0.133,0.989,0.426,0.476,0.895,0.375,0.134,0.59,0.2,0.987,13.505
20445,0.432,0.099,0.843,0.043,0.124,0.917,0.144,0.504,0.945,0.941,5.25
20446,0.512,0.43,0.167,0.523,0.716,0.154,0.331,0.91,0.292,0.103,17.333
20447,0.654,0.032,0.482,0.053,0.392,0.325,0.701,0.566,0.264,0.915,3.175
20448,0.334,0.562,0.859,0.968,0.868,0.19,0.685,0.296,0.171,0.504,23.404
20449,0.535,0.65,0.424,0.719,0.338,0.827,0.79,0.118,0.847,0.139,16.465
20450,0.346,0.522,0.896,0.527,0.522,0.422,0.233,0.014,0.779,0.411,15.493
20451,0.542,0.674,0.632,0.311,0.201,0.483,0.447,0.519,0.748,0.512,13.683
20452,0.046,0.508,0.768,0.196,0.744,0.477,0.062,0.977,0.467,0.049,9.446
20453,0.097,0.879,0.527,0.442,0.007,0.219,0.546,0.331,0.677,0.733,6.344
20454,0.361,0.314,0.813,0.168,0.983,0.202,0.704,0.359,0.176,0.942,12.081
20455,0.092,0.715,0.402,0.63,0.065,0.744,0.597,0.868,0.835,0.21,9.088
20456,0.189,0.848,0.322,0.849,0.158,0.166,0.202,0.406,0.641,0.838,13.752
20457,0.556,0.192,0.698,0.458,0.518,0.906,0.823,0.432,0.242,0.346,10.77
20458,0.787,0.488,0.452,0.546,0.282,0.003,0.859,0.906,0.713,0.76,15.237
20459,0.649,0.483,0.669,0.433,0.27,0.996,0.062,0.012,0.494,0.165,14.458
20460,0.31,0.146,0.519,0.695,0.587,0.884,0.317,0.076,0.929,0.853,12.703
20461,0.691,0.242,0.763,0.219,0.29,0.335,0.908,0.382,0.89,0.251,9.017
20462,0.853,0.66,0.18,0.695,0.531,0.114,0.094,0.542,0.58,0.771,21.545
20463,0.522,0.562,0.159,0.085,0.757,0.403,0.575,0.756,0.746,0.948,14.914
20464,0.461,0.064,0.957,0.741,0.738,0.123,0.736,0.251,0.918,0.814,17.086
20465,0.003,0.471,0.274,0.48,0.823,0.7,0.351,0.648,0.263,0.418,9.93
20466,0.251,0.127,0.482,0.247,0.439,0.196,0.155,0.746,0.696,0.099,5.677
20467,0.393,0.261,0.169,0.652,0.49,0.916,0.25,0.114,0.052,0.78,12.962
20468,0.092,0.184,0.72,0.199,0.288,0.563,0.782,0.343,0.696,0.565,6.917
20469,0.133,0.997,0.653,0.643,0.145,0.831,0.408,0.915,0.792,0.239,11.707
20470,0.001,0.153,0.695,0.258,0.285,0.081,0.648,0.857,0.495,0.868,3.81
20471,0.955,0.28,0.131,0.732,0.601,0.321,0.175,0.841,0.674,0.248,19.163
20472,0.287,0.885,0.918,0.749,0.996,0.755,0.679,0.245,0.226,0.062,22.84
20473,0.813,0.606,0.213,0.248,0.701,0.272,0.37,0.109,0.019,0.34,16.934
20474,0.799,0.078,0.616,0.685,0.79,0.494,0.663,0.65,0.337,0.2,12.51
20475,0.544,0.59,0.161,0.378,0.06,0.016,0.26,0.595,0.581,0.061,16.286
20476,0.692,0.725,0.657,0.551,0.053,0.503,0.467,0.78,0.635,0.389,16.504
20477,0.148,0.079,0.906,0.149,0.93,0.672,0.893,0.023,0.843,0.89,9.869
20478,0.801,0.164,0.504,0.562,0.579,0.412,0.158,0.821,0.922,0.798,11.25
20479,0.355,0.499,0.079,0.508,0.323,0.77,0.597,0.899,0.749,0.318,15.164
20480,0.502,0.861,0.823,0.755,0.58,0.604,0.257,0.868,0.558,0.542,22.199
20481,0.967,0.871,0.685,0.596,0.442,0.362,0.56,0.304,0.942,0.037,14.571
20482,0.257,0.87,0.018,0.85,0.631,0.861,0.416,0.193,0.404,0.323,23.893
20483,0.532,0.737,0.138,0.918,0.7,0.954,0.996,0.851,0.406,0.103,23.584
20484,0.22,0.987,0.175,0.701,0.133,0.256,0.571,0.913,0.249,0.576,15.31
20485,0.918,0.838,0.773,0.279,0.845,0.207,0.601,0.146,0.058,0.356,15.107
20486,0.57,0.541,0.948,0.011,0.034,0.693,0.272,0.917,0.933,0.132,14.17
20487,0.865,0.94,0.93,0.233,0.041,0.228,0.431,0.324,0.076,0.909,11.815
20488,0.028,0.509,0.084,0.435,0.866,0.924,0.238,0.283,0.229,0.925,14.616
20489,0.663,0.826,0.839,0.861,0.754,0.407,0.531,0.222,0.612,0.273,24.518
20490,0.297,0.301,0.691,0.314,0.527,0.913,0.937,0.017,0.801,0.601,8.966
20491,0.234,0.629,0.72,0.616,0.243,0.315,0.031,0.816,0.012,0.328,12.926
20492,0.188,0.34,0.907,0.006,0.633,0.8,0.63,0.418,0.477,0.859,8.782
20493,0.496,0.259,0.622,0.063,0.36,0.291,0.369,0.194,0.688,0.211,8.616
20494,0.086,0.732,0.756,0.799,0.931,0.419,0.919,0.757,0.867,0.964,14.276
20495,0.463,0.199,0.964,0.932,0.152,0.54,0.564,0.216,0.464,0.808,17.713
20496,0.133,0.162,0.26,0.309,0.347,0.182,0.684,0.114,0.416,0.869,5.431
20497,0.909,0.708,0.536,0.083,0.878,0.366,0.212,0.803,0.114,0.99,13.879
20498,0.68,0.106,0.716,0.447,0.875,0.075,0.297,0.419,0.541,0.105,11.306
20499,0.671,0.687,0.946,0.936,0.874,0.875,0.337,0.547,0.822,0.271,26.663
20500,0.054,0.401,0.865,0.215,0.531,0.476,0.242,0.703,0.162,0.371,8.578
20501,0.284,0.729,0.184,0.4,0.855,0.066,0.587,0.401,0.851,0.558,15.781
20502,0.503,0.617,0.362,0.784,0.163,0.574,0.047,0.591,0.062,0.227,16.96
20503,0.766,0.999,0.551,0.39,0.337,0.966,0.815,0.428,0.485,0.267,11.255
20504,0.713,0.925,0.209,0.764,0.005,0.649,0.987,0.693,0.842,0.853,17.826
20505,0.95,0.323,0.149,0.042,0.702,0.614,0.021,0.933,0.992,0.329,14.773
20506,0.963,0.68,0.514,0.164,0.848,0.223,0.176,0.916,0.911,0.33,13.809
20507,0.139,0.824,0.523,0.724,0.441,0.021,0.815,0.925,0.232,0.328,11.995
20508,0.827,0.624,0.623,0.948,0.849,0.953,0.21,0.761,0.414,0.368,24.34
20509,0.403,0.816,0.796,0.091,0.7,0.78,0.236,0.361,0.792,0.577,15.323
20510,0.386,0.695,0.372,0.33,0.106,0.915,0.497,0.226,0.39,0.078,12.128
20511,0.499,0.452,0.387,0.681,0.422,0.227,0.683,0.677,0.604,0.4,15.03
20512,0.402,0.119,0.816,0.172,0.515,0.895,0.634,0.252,0.314,0.71,8.828
20513,0.487,0.713,0.59,0.016,0.489,0.746,0.925,0.12,0.484,0.111,10.132
20514,0.633,0.521,0.385,0.273,0.137,0.241,0.536,0.424,0.653,0.468,10.903
20515,0.032,0.411,0.479,0.762,0.134,0.128,0.387,0.882,0.913,0.774,9.173
20516,0.589,0.173,0.136,0.729,0.979,0.319,0.33,0.746,0.609,0.194,18.382
20517,0.087,0.123,0.164,0.615,0.752,0.242,0.358,0.603,0.856,0.566,13.69
20518,0.811,0.082,0.761,0.21,0.279,0.567,0.448,0.655,0.847,0.712,6.579
20519,0.481,0.518,0.407,0.333,0.063,0.555,0.174,0.497,0.912,0.538,11.524
20520,0.855,0.588,0.964,0.547,0.721,0.126,0.593,0.533,0.978,0.544,21.356
20521,0.424,0.76,0.01,0.446,0.114,0.959,0.442,0.565,0.946,0.993,17.03
20522,0.781,0.885,0.348,0.204,0.055,0.478,0.142,0.385,0.93,0.394,11.497
20523,0.876,0.002,0.677,0.92,0.766,0.407,0.293,0.658,0.482,0.287,14.924
20524,0.58,0.471,0.55,0.046,0.882,0.834,0.378,0.487,0.989,0.104,12.005
20525,0.361,0.324,0.983,0.982,0.969,0.067,0.903,0.09,0.261,0.427,21.888
20526,0.695,0.475,0.629,0.832,0.846,0.621,0.818,0.48,0.854,0.413,21.828
20527,0.723,0.778,0.137,0.768,0.299,0.86,0.392,0.09,0.293,0.172,21.889
20528,0.068,0.198,0.273,0.33,0.31,0.95,0.32,0.148,0.298,0.016,5.932
20529,0.749,0.838,0.686,0.898,0.029,0.811,0.102,0.864,0.647,0.42,20.806
20530,0.111,0.886,0.259,0.172,0.599,0.006,0.758,0.479,0.944,0.353,7.759
20531,0.609,0.762,0.838,0.998,0.78,0.686,0.005,0.374,0.419,0.272,27.435
20532,0.453,0.983,0.373,0.881,0.574,0.751,0.176,0.942,0.206,0.362,22.558
20533,0.452,0.165,0.597,0.741,0.988,0.262,0.692,0.541,0.737,0.123,14.351
20534,0.194,0.094,0.672,0.64,0.583,0.291,0.635,0.28,0.124,0.398,10.209
20535,0.221,0.314,0.484,0.818,0.209,0.195,0.611,0.094,0.42,0.276,11.435
20536,0.491,0.612,0.753,0.485,0.392,0.833,0.744,0.871,0.391,0.533,15.978
20537,0.115,0.745,0.439,0.345,0.664,0.988,0.047,0.22,0.204,0.906,8.518
20538,0.948,0.07,0.747,0.037,0.741,0.988,0.621,0.304,0.498,0.91,7.226
20539,0.253,0.434,0.512,0.223,0.005,0.084,0.095,0.442,0.297,0.694,6.362
20540,0.48,0.722,0.846,0.384,0.733,0.56,0.253,0.503,0.741,0.23,20.009
20541,0.486,0.483,0.251,0.993,0.372,0.88,0.975,0.473,0.506,0.484,20.744
20542,0.422,0.521,0.068,0.932,0.496,0.367,0.975,0.844,0.109,0.015,22.218
20543,0.942,0.207,0.029,0.084,0.349,0.055,0.503,0.074,0.248,0.134,12.554
20544,0.147,0.827,0.952,0.703,0.974,0.215,0.892,0.8,0.962,0.826,18.868
20545,0.016,0.498,0.185,0.379,0.026,0.294,0.791,0.52,0.538,0.389,6.756
20546,0.169,0.189,0.177,0.864,0.938,0.186,0.897,0.948,0.077,0.033,16.834
20547,0.122,0.183,0.737,0.525,0.112,0.414,0.163,0.99,0.31,0.478,7.747
20548,0.937,0.271,0.887,0.437,0.185,0.572,0.303,0.684,0.96,0.363,14.093
20549,0.568,0.063,0.29,0.348,0.364,0.926,0.675,0.294,0.626,0.477,8.834
20550,0.746,0.656,0.935,0.768,0.857,0.594,0.478,0.245,0.359,0.647,25.68
20551,0.321,0.691,0.322,0.043,0.034,0.333,0.991,0.518,0.206,0.37,7.605
20552,0.383,0.983,0.079,0.295,0.897,0.128,0.578,0.564,0.3,0.625,19.236
20553,0.625,0.333,0.945,0.425,0.317,0.351,0.684,0.091,0.454,0.066,16.095
20554,0.116,0.924,0.814,0.201,0.716,0.57,0.106,0.279,0.217,0.13,10.828
20555,0.92,0.621,0.745,0.704,0.006,0.633,0.601,0.794,0.977,0.993,17.116
20556,0.793,0.63,0.1,0.26,0.358,0.72,0.44,0.648,0.631,0.232,18.751
20557,0.352,0.755,0.214,0.103,0.474,0.948,0.551,0.456,0.098,0.033,12.815
20558,0.392,0.648,0.865,0.857,0.118,0.315,0.307,0.487,0.886,0.499,18.343
20559,0.856,0.541,0.49,0.792,0.617,0.835,0.706,0.034,0.553,0.991,21.266
20560,0.449,0.395,0.738,0.566,0.591,0.395,0.436,0.336,0.19,0.143,14.16
20561,0.217,0.5,0.016,0.527,0.308,0.878,0.645,0.913,0.583,0.71,13.459
20562,0.837,0.894,0.769,0.604,0.273,0.447,0.894,0.242,0.139,0.702,15.784
20563,0.951,0.07,0.214,0.332,0.862,0.124,0.486,0.796,0.353,0.895,11.082
20564,0.4,0.621,0.867,0.368,0.694,0.464,0.259,0.568,0.828,0.392,15.77
20565,0.162,0.564,0.814,0.531,0.738,0.514,0.844,0.641,0.876,0.038,13.642
20566,0.619,0.538,0.807,0.864,0.318,0.115,0.952,0.387,0.17,0.084,21.462
20567,0.423,0.118,0.638,0.634,0.348,0.008,0.523,0.275,0.651,0.447,11.054
20568,0.097,0.853,0.067,0.392,0.637,0.316,0.234,0.01,0.346,0.529,13.293
20569,0.559,0.053,0.561,0.7,0.681,0.406,0.265,0.697,0.197,0.617,12.114
20570,0.998,0.953,0.309,0.192,0.647,0.82,0.677,0.191,0.056,0.78,6.713
20571,0.301,0.036,0.924,0.827,0.63,0.96,0.582,0.824,0.642,0.846,15.853
20572,0.544,0.241,0.453,0.7,0.873,0.814,0.238,0.36,0.662,0.325,15.599
20573,0.707,0.955,0.43,0.488,0.502,0.271,0.212,0.777,0.768,0.256,16.492
20574,0.867,0.541,0.141,0.033,0.409,0.369,0.012,0.915,0.45,0.834,15.074
20575,0.083,0.631,0.354,0.418,0.262,0.234,0.421,0.169,0.651,0.518,9.539
20576,0.25,0.347,0.959,0.653,0.132,0.806,0.309,0.219,0.855,0.829,12.053
20577,0.943,0.291,0.66,0.157,0.833,0.944,0.593,0.42,0.319,0.102,13.276
20578,0.273,0.675,0.154,0.569,0.094,0.223,0.905,0.079,0.937,0.965,13.74
20579,0.651,0.805,0.18,0.731,0.259,0.175,0.453,0.814,0.514,0.305,20.701
20580,0.864,0.141,0.215,0.202,0.463,0.079,0.723,0.928,0.607,0.971,11.418
20581,0.846,0.442,0.681,0.396,0.765,0.515,0.798,0.183,0.045,0.806,17.249
20582,0.337,0.035,0.681,0.824,0.992,0.707,0.372,0.023,0.416,0.216,14.85
20583,0.938,0.975,0.497,0.44,0.942,0.655,0.375,0.54,0.222,0.928,9.905
20584,0.424,0.822,0.843,0.48,0.95,0.289,0.898,0.218,0.802,0.508,21.405
20585,0.991,0.231,0.825,0.121,0.908,0.81,0.465,0.896,0.942,0.683,15.122
20586,0.146,0.047,0.527,0.676,0.008,0.847,0.684,0.538,0.757,0.077,7.054
20587,0.424,0.233,0.822,0.303,0.83,0.134,0.115,0.794,0.734,0.93,11.513
20588,0.502,0.526,0.405,0.619,0.516,0.75,0.921,0.985,0.936,0.391,17.014
20589,0.516,0.671,0.059,0.525,0.414,0.428,0.72,0.565,0.232,0.239,22.47
20590,0.463,0.027,0.221,0.209,0.32,0.891,0.023,0.885,0.742,0.199,5.733
20591,0.228,0.493,0.713,0.539,0.684,0.673,0.539,0.094,0.167,0.216,12.656
20592,0.966,0.294,0.617,0.489,0.217,0.751,0.847,0.358,0.115,0.583,14.724
20593,0.345,0.643,0.97,0.833,0.045,0.977,0.796,0.219,0.688,0.439,19.284
20594,0.602,0.996,0.797,0.222,0.872,0.961,0.424,0.466,0.701,0.339,18.235
20595,0.507,0.213,0.836,0.41,0.783,0.253,0.075,0.39,0.477,0.129,13.96
20596,0.141,0.227,0.031,0.247,0.276,0.564,0.495,0.19,0.85,0.228,9.035
20597,0.593,0.255,0.545,0.249,0.982,0.032,0.74,0.989,0.187,0.449,10.824
20598,0.241,0.943,0.416,0.117,0.121,0.057,0.158,0.34,0.552,0.699,10.147
20599,0.656,0.908,0.812,0.745,0.531,0.825,0.948,0.326,0.975,0.256,23.174
20600,0.67,0.225,0.991,0.93,0.534,0.728,0.267,0.105,0.299,0.483,21.728
20601,0.498,0.135,0.59,0.256,0.483,0.375,0.946,0.586,0.449,0.379,6.784
20602,0.449,0.864,0.89,0.543,0.986,0.035,0.252,0.134,0.562,0.708,23.507
20603,0.926,0.288,0.849,0.444,0.519,0.844,0.103,0.469,0.658,0.716,16.233
20604,0.501,0.197,0.787,0.161,0.386,0.066,0.291,0.146,0.705,0.555,9.796
20605,0.485,0.152,0.873,0.251,0.409,0.402,0.003,0.139,0.501,0.87,9.342
20606,0.906,0.191,0.164,0.694,0.72,0.857,0.471,0.706,0.246,0.821,17.852
20607,0.712,0.337,0.299,0.746,0.535,0.984,0.48,0.668,0.034,0.985,16.997
20608,0.599,0.077,0.985,0.283,0.427,0.503,0.737,0.587,0.105,0.895,12.329
20609,0.069,0.107,0.101,0.651,0.854,0.719,0.656,0.029,0.653,0.987,14.171
20610,0.853,0.343,0.449,0.354,0.785,0.884,0.626,0.335,0.8,0.28,14.249
20611,0.467,0.393,0.201,0.588,0.314,0.593,0.888,0.527,0.06,0.02,16.087
20612,0.807,0.537,0.486,0.575,0.133,0.287,0.453,0.547,0.055,0.377,16.147
20613,0.157,0.592,0.514,0.955,0.709,0.976,0.715,0.29,0.126,0.217,16.491
20614,0.93,0.232,0.09,0.001,0.534,0.855,0.558,0.104,0.284,0.024,11.801
20615,0.818,0.216,0.174,0.074,0.13,0.625,0.878,0.863,0.835,0.581,8.073
20616,0.178,0.826,0.039,0.775,0.763,0.879,0.122,0.172,0.291,0.507,19.962
20617,0.373,0.394,0.858,0.918,0.079,0.151,0.579,0.456,0.356,0.191,16.922
20618,0.101,0.435,0.176,0.758,0.657,0.675,0.791,0.335,0.421,0.191,14.178
20619,0.975,0.206,0.364,0.247,0.446,0.84,0.61,0.073,0.542,0.882,13.392
20620,0.383,0.733,0.384,0.428,0.648,0.002,0.679,0.74,0.377,0.979,13.943
20621,0.631,0.521,0.635,0.836,0.848,0.462,0.732,0.001,0.651,0.241,19.678
20622,0.142,0.827,0.131,0.362,0.126,0.299,0.577,0.483,0.634,0.927,10.434
20623,0.813,0.663,0.697,1.0,0.357,0.69,0.746,0.116,0.954,0.008,23.945
20624,0.396,0.342,0.471,0.365,0.188,0.202,0.049,0.769,0.413,0.832,9.196
20625,0.917,0.599,0.184,0.05,0.94,0.544,0.349,0.49,0.418,0.62,15.717
20626,0.612,0.041,0.026,0.572,0.806,0.28,0.15,0.003,0.02,0.673,15.871
20627,0.256,0.004,0.629,0.417,0.871,0.473,0.275,0.973,0.338,0.485,10.45
20628,0.953,0.299,0.116,0.816,0.33,0.567,0.704,0.401,0.563,0.007,20.714
20629,0.801,0.751,0.97,0.694,0.197,0.009,0.239,0.173,0.593,0.822,22.242
20630,0.038,0.166,0.363,0.641,0.637,0.02,0.146,0.188,0.466,0.276,10.404
20631,0.106,0.498,0.829,0.279,0.161,0.433,0.163,0.424,0.959,0.974,7.132
20632,0.759,0.896,1.0,0.517,0.132,0.994,0.396,0.935,0.916,0.667,19.434
20633,0.114,0.592,0.356,0.155,0.461,0.166,0.526,0.023,0.417,0.757,6.002
20634,0.867,0.179,0.636,0.207,0.439,0.701,0.171,0.221,0.576,0.342,9.111
