ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,target
19778,38,blue-collar,married,secondary,no,1116,no,no,unknown,9,jun,80,3,-1,0,unknown,0.0
19779,44,blue-collar,married,primary,no,300,yes,no,unknown,13,may,297,3,-1,0,unknown,0.0
19780,33,management,married,tertiary,no,901,no,no,cellular,11,aug,76,2,-1,0,unknown,0.0
19781,48,technician,married,secondary,no,0,yes,no,cellular,21,jul,112,1,-1,0,unknown,0.0
19782,38,self-employed,divorced,secondary,yes,2,no,no,cellular,20,nov,291,2,-1,0,unknown,0.0
19783,41,blue-collar,divorced,primary,yes,210,yes,no,unknown,13,may,383,1,-1,0,unknown,0.0
19784,37,admin.,married,unknown,no,892,yes,no,cellular,30,jul,269,17,-1,0,unknown,0.0
19785,33,services,single,secondary,no,2881,no,no,cellular,26,may,289,1,328,1,success,1.0
19786,26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1,0,unknown,1.0
19787,33,blue-collar,married,secondary,no,0,yes,no,cellular,28,jan,176,1,266,1,other,0.0
19788,34,admin.,single,secondary,no,745,yes,yes,cellular,25,aug,76,1,-1,0,unknown,0.0
19789,32,blue-collar,single,secondary,no,2696,yes,no,cellular,8,may,238,6,169,3,failure,0.0
19790,35,blue-collar,married,primary,no,2490,yes,no,cellular,18,may,170,1,180,3,failure,0.0
19791,36,technician,married,secondary,no,197,yes,no,cellular,7,may,589,2,-1,0,unknown,0.0
19792,31,admin.,single,secondary,no,2144,yes,no,unknown,20,may,89,1,-1,0,unknown,0.0
19793,53,admin.,single,secondary,no,545,yes,no,cellular,12,may,305,1,370,1,failure,0.0
19794,40,management,married,tertiary,no,0,no,no,cellular,22,aug,61,4,-1,0,unknown,0.0
19795,53,unemployed,married,secondary,yes,-233,yes,no,cellular,11,may,133,3,-1,0,unknown,0.0
19796,56,blue-collar,divorced,secondary,no,1346,no,yes,cellular,28,jul,240,3,-1,0,unknown,0.0
19797,38,self-employed,divorced,secondary,no,0,no,no,unknown,6,jun,261,2,-1,0,unknown,0.0
19798,38,admin.,divorced,secondary,no,930,yes,no,cellular,5,may,46,1,-1,0,unknown,0.0
19799,40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,2,409,2,success,1.0
19800,54,blue-collar,married,primary,no,95,no,no,cellular,25,jul,302,1,-1,0,unknown,0.0
19801,51,services,divorced,secondary,no,974,yes,yes,cellular,29,jul,255,4,-1,0,unknown,0.0
19802,37,admin.,married,secondary,no,3226,yes,yes,cellular,24,jul,226,3,-1,0,unknown,0.0
19803,53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,-1,0,unknown,0.0
19804,35,admin.,divorced,secondary,no,534,no,no,cellular,7,jul,148,3,-1,0,unknown,0.0
19805,54,housemaid,married,primary,no,3304,no,yes,cellular,25,jul,90,7,-1,0,unknown,0.0
19806,52,blue-collar,married,unknown,no,2171,yes,no,cellular,17,nov,567,2,-1,0,unknown,0.0
19807,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,0.0
19808,25,management,married,tertiary,no,3,yes,yes,cellular,21,jul,690,3,-1,0,unknown,0.0
19809,60,retired,married,unknown,no,1396,no,yes,cellular,26,aug,104,2,-1,0,unknown,0.0
19810,40,technician,married,secondary,no,581,yes,no,cellular,8,aug,258,2,-1,0,unknown,0.0
19811,52,unemployed,married,secondary,no,9139,no,no,cellular,13,aug,684,2,-1,0,unknown,0.0
19812,44,blue-collar,married,primary,no,2467,yes,no,unknown,15,may,36,1,-1,0,unknown,0.0
19813,28,admin.,single,secondary,no,352,yes,yes,cellular,18,may,431,1,-1,0,unknown,1.0
19814,37,management,married,unknown,no,247,no,no,cellular,2,feb,192,2,208,1,failure,0.0
19815,43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,0.0
19816,47,technician,married,secondary,no,970,yes,no,unknown,28,may,742,3,-1,0,unknown,0.0
19817,33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,0.0
19818,46,admin.,married,secondary,no,0,yes,no,cellular,8,sep,149,2,187,1,failure,0.0
19819,24,admin.,single,tertiary,no,106,no,yes,cellular,15,jun,77,1,-1,0,unknown,0.0
19820,46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,0.0
19821,50,entrepreneur,married,secondary,no,7907,yes,yes,cellular,22,aug,363,2,-1,0,unknown,0.0
19822,58,admin.,married,secondary,no,3735,no,no,cellular,17,nov,91,2,-1,0,unknown,0.0
19823,61,management,married,tertiary,no,2931,no,no,cellular,6,oct,125,1,-1,0,unknown,0.0
19824,42,technician,married,secondary,no,-1310,yes,yes,unknown,28,may,162,1,-1,0,unknown,0.0
19825,30,services,married,secondary,no,179,yes,no,unknown,28,may,64,1,-1,0,unknown,0.0
19826,26,blue-collar,single,secondary,no,-333,no,yes,unknown,4,jul,692,1,-1,0,unknown,0.0
19827,43,unknown,married,primary,no,644,no,no,telephone,5,feb,195,2,-1,0,unknown,0.0
19828,36,technician,married,secondary,no,2473,no,no,cellular,28,aug,965,4,-1,0,unknown,1.0
19829,56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,unknown,0.0
19830,57,blue-collar,married,primary,no,5949,yes,no,cellular,8,apr,123,1,-1,0,unknown,0.0
19831,44,services,married,secondary,yes,-146,yes,no,cellular,11,jul,256,2,-1,0,unknown,0.0
19832,55,technician,married,secondary,no,10185,no,no,cellular,11,aug,248,1,180,4,success,0.0
19833,46,services,divorced,secondary,no,0,no,no,cellular,17,nov,407,1,150,3,success,0.0
19834,55,retired,married,primary,no,4424,no,no,cellular,5,aug,67,4,-1,0,unknown,0.0
19835,58,retired,divorced,primary,no,6,no,no,unknown,16,may,228,1,-1,0,unknown,0.0
19836,55,retired,divorced,secondary,no,366,no,no,telephone,11,dec,173,1,-1,0,unknown,0.0
19837,55,blue-collar,married,primary,no,761,no,no,unknown,18,jun,67,1,-1,0,unknown,0.0
19838,46,services,married,secondary,no,301,no,no,cellular,26,aug,241,7,-1,0,unknown,0.0
19839,59,management,married,tertiary,no,2260,yes,no,cellular,14,may,303,1,-1,0,unknown,0.0
19840,42,services,married,secondary,no,2145,no,no,cellular,20,nov,124,3,-1,0,unknown,0.0
19841,40,blue-collar,married,primary,no,2171,yes,no,unknown,9,may,97,1,-1,0,unknown,0.0
19842,38,admin.,married,secondary,no,1,yes,no,cellular,11,may,63,7,-1,0,unknown,0.0
19843,45,management,married,tertiary,no,7620,yes,no,cellular,5,may,85,8,-1,0,unknown,0.0
19844,49,admin.,single,secondary,no,1150,yes,no,cellular,18,may,126,2,355,1,failure,0.0
19845,30,technician,single,secondary,no,-232,no,yes,cellular,7,aug,118,2,-1,0,unknown,0.0
19846,28,technician,single,secondary,no,468,yes,no,unknown,13,may,152,3,-1,0,unknown,0.0
19847,31,management,single,tertiary,no,2296,yes,no,unknown,6,jun,49,8,-1,0,unknown,0.0
19848,26,blue-collar,single,secondary,no,535,yes,yes,unknown,28,may,252,1,-1,0,unknown,0.0
19849,47,blue-collar,married,secondary,no,2215,no,no,cellular,8,aug,194,4,-1,0,unknown,0.0
19850,35,technician,married,secondary,no,688,no,no,cellular,14,aug,137,2,-1,0,unknown,0.0
19851,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,0.0
19852,32,management,single,tertiary,no,2515,no,yes,cellular,19,nov,223,2,-1,0,unknown,0.0
19853,35,technician,married,tertiary,no,1526,yes,no,cellular,2,feb,236,2,217,4,failure,0.0
19854,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,0.0
19855,51,retired,married,primary,no,610,no,no,unknown,9,jun,86,2,-1,0,unknown,0.0
19856,52,management,divorced,tertiary,no,64,no,no,cellular,5,aug,27,3,-1,0,unknown,0.0
19857,34,technician,married,secondary,no,1464,yes,no,unknown,23,may,350,1,-1,0,unknown,0.0
19858,52,admin.,married,secondary,no,1004,yes,no,unknown,9,jun,144,1,-1,0,unknown,0.0
19859,38,services,single,secondary,no,167,yes,no,cellular,7,apr,255,2,-1,0,unknown,0.0
19860,52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,1.0
19861,56,admin.,divorced,secondary,no,985,no,yes,cellular,18,aug,150,2,-1,0,unknown,0.0
19862,42,services,divorced,secondary,no,108,no,no,cellular,25,jul,360,13,-1,0,unknown,0.0
19863,26,technician,married,secondary,no,415,no,no,cellular,24,jul,92,2,-1,0,unknown,0.0
19864,32,services,single,secondary,no,914,yes,no,unknown,17,jun,236,2,-1,0,unknown,0.0
19865,55,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,232,1,-1,0,unknown,0.0
19866,53,technician,married,secondary,no,1776,no,no,unknown,18,jun,443,7,-1,0,unknown,0.0
19867,32,student,single,tertiary,no,1138,no,no,telephone,10,feb,402,3,-1,0,unknown,1.0
19868,34,management,single,tertiary,no,5945,yes,no,cellular,8,may,285,1,170,1,failure,0.0
19869,46,management,single,tertiary,no,6651,no,no,cellular,22,may,114,1,60,1,failure,0.0
19870,42,blue-collar,married,secondary,no,5639,yes,no,cellular,17,jul,430,2,-1,0,unknown,0.0
19871,36,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,174,1,-1,0,unknown,0.0
19872,46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252,3,-1,0,unknown,0.0
19873,26,admin.,single,secondary,no,0,yes,no,cellular,13,may,204,3,-1,0,unknown,0.0
19874,42,housemaid,married,primary,no,0,no,yes,cellular,11,jul,83,2,-1,0,unknown,0.0
19875,55,management,married,tertiary,no,42,yes,no,telephone,11,may,386,2,-1,0,unknown,0.0
19876,32,technician,married,secondary,no,557,yes,no,cellular,6,may,91,2,-1,0,unknown,0.0
19877,32,blue-collar,married,secondary,no,0,yes,yes,unknown,28,may,219,3,-1,0,unknown,0.0
19878,42,self-employed,married,secondary,no,3211,no,no,cellular,19,nov,87,2,111,1,failure,0.0
19879,50,management,married,tertiary,no,101,yes,no,unknown,15,may,348,1,-1,0,unknown,0.0
19880,63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,0.0
19881,47,housemaid,married,secondary,no,0,no,no,cellular,20,aug,97,3,-1,0,unknown,0.0
19882,46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7,may,149,1,-1,0,unknown,0.0
19883,45,technician,married,secondary,no,3007,no,no,unknown,11,jun,442,1,-1,0,unknown,0.0
19884,47,admin.,married,secondary,no,-1091,yes,yes,cellular,31,jul,153,4,-1,0,unknown,0.0
19885,50,services,married,secondary,no,5569,no,no,cellular,7,aug,103,4,-1,0,unknown,0.0
19886,35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,may,429,4,164,2,failure,1.0
19887,31,management,single,tertiary,no,2085,yes,no,cellular,20,aug,147,4,-1,0,unknown,0.0
19888,42,technician,married,tertiary,no,757,no,no,cellular,30,apr,354,1,79,1,success,1.0
19889,29,management,single,tertiary,no,5894,yes,no,unknown,16,jun,223,2,-1,0,unknown,0.0
19890,30,blue-collar,married,secondary,no,5903,yes,no,cellular,6,may,231,1,363,1,failure,0.0
19891,54,management,married,tertiary,no,446,no,no,cellular,3,mar,133,4,102,4,other,0.0
19892,24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,2,92,1,success,1.0
19893,36,admin.,married,tertiary,no,29,no,no,cellular,12,aug,576,1,-1,0,unknown,1.0
19894,29,management,married,tertiary,no,30,no,no,cellular,30,apr,139,1,-1,0,unknown,0.0
19895,53,blue-collar,married,secondary,no,314,yes,no,unknown,28,may,184,2,-1,0,unknown,0.0
19896,28,management,single,tertiary,no,882,no,yes,cellular,8,jul,107,2,-1,0,unknown,0.0
19897,59,entrepreneur,divorced,tertiary,no,-869,no,yes,cellular,9,jul,113,1,-1,0,unknown,0.0
19898,40,blue-collar,divorced,primary,no,-78,no,yes,cellular,17,nov,330,2,-1,0,unknown,0.0
19899,57,services,married,secondary,no,-37,no,yes,telephone,16,jul,31,6,-1,0,unknown,0.0
19900,35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure,0.0
19901,43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,failure,0.0
19902,48,management,divorced,tertiary,no,4961,yes,no,unknown,17,jun,64,1,-1,0,unknown,0.0
19903,44,services,divorced,secondary,no,20,no,no,unknown,9,jun,98,1,-1,0,unknown,0.0
19904,57,technician,divorced,secondary,no,1168,no,no,unknown,20,jun,74,5,-1,0,unknown,0.0
19905,34,technician,married,secondary,no,134,no,no,cellular,8,aug,104,4,-1,0,unknown,0.0
19906,32,self-employed,married,tertiary,no,1918,no,no,cellular,28,jan,128,2,-1,0,unknown,0.0
19907,33,blue-collar,married,secondary,no,-241,yes,yes,unknown,27,may,169,1,-1,0,unknown,0.0
19908,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,0.0
19909,37,admin.,married,secondary,no,-255,yes,no,unknown,26,may,96,2,-1,0,unknown,0.0
19910,43,services,divorced,secondary,no,207,yes,no,unknown,16,may,132,1,-1,0,unknown,0.0
19911,48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,504,2,178,10,success,1.0
19912,37,services,married,secondary,no,981,no,no,cellular,7,jul,682,2,386,1,success,1.0
19913,43,blue-collar,married,primary,no,2901,yes,no,cellular,13,apr,179,4,-1,0,unknown,0.0
19914,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129,1,-1,0,unknown,1.0
19915,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,154,2,91,12,success,1.0
19916,30,services,single,secondary,no,442,yes,no,unknown,16,may,283,3,-1,0,unknown,0.0
19917,31,management,married,tertiary,no,1400,yes,no,cellular,30,jan,175,2,2,1,other,0.0
19918,33,services,single,secondary,no,3910,yes,no,cellular,19,nov,676,2,-1,0,unknown,0.0
19919,39,blue-collar,divorced,secondary,no,36,yes,no,unknown,12,may,109,2,-1,0,unknown,0.0
19920,29,student,single,unknown,no,7585,no,no,telephone,17,aug,123,1,-1,0,unknown,0.0
19921,30,technician,single,secondary,no,3107,yes,no,unknown,3,jun,1516,2,-1,0,unknown,0.0
19922,37,management,married,tertiary,no,8821,yes,no,cellular,14,may,167,1,-1,0,unknown,0.0
19923,35,management,married,tertiary,no,1801,no,no,cellular,20,nov,53,1,-1,0,unknown,0.0
19924,39,management,married,tertiary,no,8195,no,no,cellular,5,aug,121,3,-1,0,unknown,0.0
19925,43,services,married,secondary,no,2478,yes,no,unknown,12,jun,157,1,-1,0,unknown,0.0
19926,56,blue-collar,married,secondary,no,1362,no,no,telephone,31,jul,345,1,-1,0,unknown,0.0
19927,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,1.0
19928,32,blue-collar,married,secondary,no,1197,yes,yes,unknown,16,may,241,1,-1,0,unknown,0.0
19929,57,services,married,tertiary,no,10,no,no,telephone,8,jul,320,3,-1,0,unknown,0.0
19930,53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,0.0
19931,29,services,married,secondary,no,-443,yes,no,unknown,30,may,238,3,-1,0,unknown,0.0
19932,55,management,married,tertiary,no,655,no,no,cellular,28,jul,167,6,-1,0,unknown,0.0
19933,51,blue-collar,married,primary,no,653,yes,yes,unknown,6,may,208,1,-1,0,unknown,0.0
19934,31,unemployed,single,secondary,no,1214,no,no,cellular,4,feb,974,1,-1,0,unknown,1.0
19935,31,services,married,secondary,no,289,yes,no,unknown,21,may,262,2,-1,0,unknown,0.0
19936,40,unemployed,single,secondary,no,350,yes,no,unknown,7,may,287,1,-1,0,unknown,0.0
19937,49,management,married,tertiary,no,865,no,no,cellular,28,jan,280,1,-1,0,unknown,0.0
19938,40,technician,married,secondary,no,1716,yes,no,cellular,12,aug,226,8,-1,0,unknown,0.0
19939,36,technician,married,secondary,no,25,no,no,cellular,27,aug,127,4,-1,0,unknown,0.0
19940,33,management,married,tertiary,no,158,no,no,cellular,6,feb,192,2,-1,0,unknown,1.0
19941,57,admin.,married,secondary,no,4391,no,no,telephone,4,feb,1416,1,-1,0,unknown,1.0
19942,29,technician,single,tertiary,no,2203,yes,no,cellular,6,may,1131,2,-1,0,unknown,0.0
19943,44,entrepreneur,married,tertiary,no,5156,yes,no,cellular,4,feb,54,1,-1,0,unknown,0.0
19944,26,services,single,secondary,no,128,yes,yes,unknown,4,jun,264,2,-1,0,unknown,0.0
19945,48,blue-collar,married,unknown,no,279,yes,no,telephone,14,jul,211,3,-1,0,unknown,0.0
19946,29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87,1,120,1,failure,0.0
19947,25,blue-collar,single,primary,no,2483,no,no,cellular,10,jul,1499,3,-1,0,unknown,1.0
19948,29,technician,married,tertiary,no,409,yes,no,unknown,12,may,247,3,-1,0,unknown,0.0
19949,79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617,1,377,1,success,1.0
19950,34,management,single,secondary,no,1863,no,no,cellular,28,aug,143,1,-1,0,unknown,0.0
19951,45,blue-collar,married,primary,no,866,no,no,unknown,17,jun,319,8,-1,0,unknown,0.0
19952,59,blue-collar,married,primary,no,6271,yes,no,cellular,25,aug,102,5,-1,0,unknown,0.0
19953,25,student,single,secondary,no,154,no,no,cellular,2,sep,382,1,183,3,success,1.0
19954,39,management,single,secondary,no,2644,no,no,cellular,19,aug,192,7,-1,0,unknown,0.0
19955,48,retired,married,tertiary,no,4,no,yes,cellular,23,jul,70,5,-1,0,unknown,0.0
19956,41,services,single,secondary,no,260,no,no,unknown,6,jun,75,1,-1,0,unknown,0.0
19957,29,blue-collar,married,secondary,yes,-643,yes,no,cellular,18,jul,277,1,-1,0,unknown,0.0
19958,32,blue-collar,divorced,secondary,no,86,no,yes,unknown,19,may,703,1,-1,0,unknown,0.0
19959,36,self-employed,single,tertiary,no,4752,yes,no,unknown,21,may,446,2,-1,0,unknown,0.0
19960,37,technician,married,secondary,no,83,yes,no,cellular,6,may,68,1,363,1,failure,0.0
19961,33,services,married,secondary,no,293,yes,no,cellular,20,nov,834,3,-1,0,unknown,0.0
19962,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,0.0
19963,62,management,married,tertiary,no,0,no,no,cellular,13,apr,113,3,182,3,failure,0.0
19964,46,blue-collar,divorced,secondary,no,1480,yes,no,unknown,15,may,257,1,-1,0,unknown,0.0
19965,44,technician,married,secondary,no,267,no,no,cellular,22,aug,520,2,-1,0,unknown,1.0
19966,24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,0.0
19967,34,blue-collar,married,secondary,no,1710,yes,yes,unknown,19,may,187,3,-1,0,unknown,0.0
19968,34,technician,single,secondary,no,-89,yes,no,unknown,12,may,209,1,-1,0,unknown,0.0
19969,47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,-1,0,unknown,0.0
19970,25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,116,1,-1,0,unknown,0.0
19971,52,unemployed,married,primary,no,1724,no,no,cellular,29,jan,73,1,-1,0,unknown,0.0
19972,38,management,married,tertiary,no,5432,yes,yes,cellular,19,nov,408,1,183,1,failure,0.0
19973,58,self-employed,married,tertiary,no,584,yes,no,cellular,14,aug,124,3,-1,0,unknown,0.0
19974,56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,186,1,433,1,failure,1.0
19975,41,services,divorced,secondary,no,0,yes,no,cellular,9,jul,126,1,-1,0,unknown,0.0
19976,30,services,single,secondary,no,211,no,yes,cellular,10,jul,133,3,-1,0,unknown,0.0
19977,54,blue-collar,divorced,primary,no,0,yes,no,cellular,21,nov,219,2,-1,0,unknown,0.0
19978,29,blue-collar,married,primary,no,243,no,yes,cellular,11,jul,109,2,-1,0,unknown,0.0
19979,38,admin.,married,secondary,no,384,no,no,cellular,3,feb,387,1,-1,0,unknown,0.0
19980,47,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,0.0
19981,47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown,0.0
19982,39,blue-collar,married,secondary,no,298,yes,no,unknown,20,may,216,1,-1,0,unknown,0.0
19983,32,management,single,secondary,no,916,yes,no,unknown,16,may,381,2,-1,0,unknown,0.0
19984,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,-1,0,unknown,0.0
19985,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,0.0
19986,28,technician,married,secondary,no,1944,yes,no,telephone,18,may,21,7,-1,0,unknown,0.0
19987,38,services,married,secondary,no,434,yes,no,unknown,20,may,411,1,-1,0,unknown,0.0
19988,20,student,single,secondary,no,29,no,no,cellular,14,sep,85,2,-1,0,unknown,0.0
19989,27,admin.,single,tertiary,no,144,yes,no,cellular,15,may,95,1,-1,0,unknown,0.0
19990,43,management,married,tertiary,no,1646,yes,no,cellular,20,nov,214,1,-1,0,unknown,0.0
19991,37,blue-collar,married,primary,no,0,yes,no,unknown,19,jun,129,3,-1,0,unknown,0.0
19992,47,management,married,secondary,no,1083,no,no,cellular,25,aug,141,4,-1,0,unknown,0.0
19993,38,services,married,secondary,no,-361,yes,no,telephone,31,jul,37,33,-1,0,unknown,0.0
19994,48,management,divorced,primary,no,432,yes,no,unknown,20,may,152,2,-1,0,unknown,0.0
19995,31,self-employed,single,secondary,no,1086,no,no,cellular,20,nov,410,1,-1,0,unknown,0.0
19996,58,retired,married,primary,no,1761,no,no,unknown,12,jun,773,4,-1,0,unknown,0.0
19997,41,admin.,married,secondary,no,4320,yes,no,cellular,18,nov,164,1,166,2,failure,0.0
19998,35,technician,married,secondary,no,1364,yes,yes,cellular,20,apr,25,2,-1,0,unknown,0.0
19999,26,blue-collar,single,secondary,no,-204,yes,no,unknown,13,may,609,2,-1,0,unknown,0.0
20000,31,management,single,tertiary,no,6413,no,no,cellular,13,aug,517,2,-1,0,unknown,0.0
20001,46,admin.,married,secondary,no,0,yes,no,cellular,5,mar,135,1,-1,0,unknown,0.0
20002,33,technician,single,tertiary,no,0,no,no,cellular,28,jan,233,2,-1,0,unknown,0.0
20003,58,retired,married,secondary,no,1227,no,no,cellular,14,aug,182,2,37,2,failure,0.0
20004,51,technician,married,unknown,no,413,yes,no,telephone,28,jan,82,2,254,2,failure,0.0
