"","HISTORY","CVP","PCWP","HYPOVOLEMIA","LVEDVOLUME","LVFAILURE","STROKEVOLUME","ERRLOWOUTPUT","HRBP","HREKG","ERRCAUTER","HRSAT","INSUFFANESTH","ANAPHYLAXIS","TPR","EXPCO2","KINKEDTUBE","MINVOL","FIO2","PVSAT","SAO2","PAP","PULMEMBOLUS","SHUNT","INTUBATION","PRESS","DISCONNECT","MINVOLSET","VENTMACH","VENTTUBE","VENTLUNG","VENTALV","ARTCO2","CATECHOL","HR","CO","BP"
"558","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"559","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","TRUE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","LOW","TRUE","NORMAL","NORMAL","ZERO","ZERO","NORMAL","NORMAL","HIGH","HIGH","HIGH","LOW"
"560","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","LOW","LOW","TRUE","ZERO","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","LOW"
"561","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","NORMAL","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","ESOPHAGEAL","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","ZERO","HIGH","NORMAL","NORMAL","LOW","HIGH"
"562","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"563","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"564","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"565","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","ZERO","ZERO","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH"
"566","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","TRUE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"567","FALSE","NORMAL","HIGH","FALSE","NORMAL","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","HIGH"
"568","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","TRUE","NORMAL","TRUE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","LOW","NORMAL","NORMAL","NORMAL","NORMAL"
"569","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"570","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"571","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"572","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","HIGH","LOW"
"573","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH"
"574","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","LOW","LOW"
"575","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","LOW","HIGH","HIGH","HIGH","HIGH","LOW"
"576","FALSE","LOW","LOW","FALSE","LOW","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"577","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","HIGH","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"578","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"579","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"580","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"581","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","ZERO","ZERO","LOW","HIGH","LOW","NORMAL","NORMAL","LOW","HIGH"
"582","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"583","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","TRUE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"584","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","LOW","NORMAL","FALSE","HIGH","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","LOW","HIGH","LOW","NORMAL","NORMAL","NORMAL","HIGH"
"585","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"586","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"587","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"588","FALSE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"589","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"590","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"591","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"592","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","HIGH","FALSE","LOW","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","TRUE","HIGH","HIGH","NORMAL","HIGH","LOW","HIGH","HIGH","HIGH","LOW","LOW"
"593","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH"
"594","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","LOW"
"595","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","TRUE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","LOW","HIGH","LOW","NORMAL","NORMAL","NORMAL","NORMAL"
"596","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","HIGH","NORMAL","HIGH","LOW","NORMAL","FALSE","HIGH","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH"
"597","TRUE","LOW","LOW","TRUE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"598","FALSE","LOW","LOW","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"599","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"600","FALSE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"601","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","NORMAL"
"602","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","LOW","ZERO","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","LOW","HIGH","NORMAL","NORMAL","LOW"
"603","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"604","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"605","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","LOW","LOW","NORMAL"
"606","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","TRUE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"607","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"608","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"609","TRUE","LOW","LOW","TRUE","LOW","TRUE","LOW","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","LOW","NORMAL"
"610","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"611","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","FALSE","HIGH","HIGH","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"612","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"613","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"614","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"615","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"616","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"617","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","NORMAL"
"618","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","LOW","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"619","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","TRUE","NORMAL","TRUE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"620","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","NORMAL","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"621","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","ZERO","TRUE","LOW","LOW","ZERO","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"622","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","LOW","LOW"
"623","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","LOW","LOW","HIGH","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"624","FALSE","LOW","LOW","TRUE","LOW","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"625","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","LOW","HIGH","LOW","NORMAL","NORMAL","NORMAL","NORMAL"
"626","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","LOW","HIGH","HIGH","HIGH","LOW","LOW"
"627","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"628","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
