"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"661","False","Adult","Prole","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"662","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"663","False","Adult","Prole","Adventurous","Current","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"664","False","Adult","Middle","Adventurous","Current","None","EggShell","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"665","False","Senior","Middle","Cautious","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"666","False","Adult","Middle","Normal","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"667","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"668","False","Senior","Middle","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiveThou","False","Expert","True","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"669","False","Adult","Middle","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","Rural","False","HundredThou","HundredThou","True","HundredThou","Poor","False","Thousand","Zero"
"670","False","Adult","Prole","Normal","Current","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","Million","Poor","True","Thousand","Many"
"671","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"672","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"673","False","Senior","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"674","False","Senior","Middle","Cautious","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"675","False","Adult","Middle","Cautious","Current","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"676","False","Senior","Prole","Normal","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"677","False","Adult","Prole","Adventurous","Older","Severe","Tank","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","TenThou","False","TenThou","City","False","Million","HundredThou","False","Thousand","Good","False","Thousand","One"
"678","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"679","False","Adult","Prole","Cautious","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"680","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"681","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"682","False","Adult","Middle","Normal","Older","None","Football","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"683","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","HundredThou","Poor","False","Thousand","Many"
"684","False","Adult","Prole","Adventurous","Current","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","TenThou","City","False","HundredThou","HundredThou","True","Million","Poor","True","Thousand","One"
"685","False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"686","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"687","False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"688","False","Adolescent","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"689","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"690","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"691","False","Senior","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"692","False","Adult","Middle","Adventurous","Older","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","One"
"693","False","Senior","Prole","Cautious","Older","None","Football","None","FamilySedan","Excellent","Domino","False","Expert","True","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"694","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"695","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"696","False","Adult","Prole","Normal","Current","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","False","HundredThou","Fair","True","Thousand","Many"
"697","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"698","False","Adolescent","Middle","Normal","Older","Mild","Football","Mild","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","One"
"699","False","Senior","Prole","Cautious","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","True","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"700","True","Adolescent","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"701","False","Adult","UpperMiddle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"702","False","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"703","False","Senior","UpperMiddle","Normal","Older","None","Tank","None","Luxury","Normal","FiftyThou","False","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"704","False","Senior","UpperMiddle","Normal","Older","None","Football","None","Luxury","Excellent","FiftyThou","False","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"705","False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"706","False","Adolescent","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"707","False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"708","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
