age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
27.0	4	93206.0	15	10.0	4	6	3	1	1	0.0	0.0	40.0	39	1
50.0	2	163998.0	9	13.0	2	11	0	4	1	0.0	0.0	44.0	39	0
47.0	4	111961.0	11	9.0	2	8	5	2	0	0.0	0.0	30.0	39	1
20.0	4	219122.0	15	10.0	4	8	1	4	1	0.0	0.0	40.0	39	1
24.0	4	111445.0	11	9.0	4	12	1	4	1	0.0	0.0	38.0	39	1
29.0	1	309778.0	15	10.0	2	13	0	4	1	0.0	0.0	40.0	39	0
37.0	2	223020.0	8	11.0	4	8	4	2	0	0.0	0.0	32.0	39	1
42.0	4	303155.0	7	12.0	0	1	1	4	1	0.0	0.0	40.0	39	1
20.0	0	41035.0	15	10.0	4	0	3	4	1	0.0	0.0	20.0	39	1
68.0	4	159191.0	15	10.0	4	1	1	4	0	0.0	0.0	40.0	39	1
22.0	2	244408.0	15	10.0	4	1	1	1	0	0.0	0.0	40.0	40	1
72.0	6	473748.0	11	9.0	2	12	0	4	1	0.0	0.0	30.0	39	1
45.0	1	71823.0	15	10.0	2	1	0	2	1	0.0	0.0	20.0	39	1
30.0	2	83066.0	11	9.0	2	8	0	2	1	0.0	0.0	40.0	39	1
33.0	4	150154.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
43.0	4	190786.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	0
56.0	4	178033.0	15	10.0	6	4	1	4	1	4416.0	0.0	60.0	39	1
25.0	6	159909.0	8	11.0	2	5	0	4	1	0.0	0.0	40.0	39	1
41.0	4	190885.0	11	9.0	0	9	1	4	0	0.0	0.0	40.0	13	1
25.0	4	243786.0	9	13.0	4	8	1	4	0	0.0	0.0	37.0	39	1
31.0	7	124020.0	7	12.0	2	13	0	4	1	0.0	0.0	40.0	39	0
36.0	4	159016.0	11	9.0	2	7	0	4	1	0.0	0.0	38.0	39	1
37.0	4	183800.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
58.0	6	193434.0	11	9.0	2	3	0	4	1	0.0	0.0	20.0	39	1
26.0	4	245029.0	9	13.0	4	1	1	2	0	0.0	0.0	40.0	39	1
55.0	4	98746.0	15	10.0	2	13	0	4	1	0.0	0.0	50.0	2	0
46.0	1	140664.0	15	10.0	2	4	0	4	1	0.0	0.0	48.0	39	0
44.0	4	344920.0	9	13.0	4	1	1	4	0	0.0	1617.0	20.0	39	1
44.0	4	169980.0	1	7.0	2	8	0	2	1	0.0	0.0	60.0	39	1
28.0	7	155397.0	9	13.0	4	4	1	4	1	0.0	0.0	55.0	39	1
42.0	4	245317.0	0	6.0	2	14	0	4	1	0.0	0.0	50.0	39	1
41.0	4	74182.0	11	9.0	0	3	1	4	1	0.0	0.0	40.0	39	1
39.0	4	280570.0	9	13.0	2	4	0	4	1	0.0	0.0	45.0	39	1
64.0	6	30664.0	8	11.0	2	5	0	4	1	0.0	0.0	30.0	39	1
20.0	4	109952.0	15	10.0	4	6	3	4	1	0.0	0.0	25.0	39	1
45.0	2	192793.0	15	10.0	2	11	0	4	1	0.0	0.0	40.0	39	0
31.0	4	243442.0	11	9.0	2	1	0	4	1	0.0	0.0	50.0	39	1
36.0	1	106297.0	12	14.0	2	4	0	4	1	0.0	0.0	40.0	39	0
32.0	4	328060.0	6	5.0	5	8	4	3	0	0.0	0.0	40.0	26	1
33.0	6	48702.0	8	11.0	2	5	0	4	1	0.0	0.0	65.0	39	1
51.0	6	111283.0	11	9.0	0	4	1	4	0	99999.0	0.0	35.0	39	0
36.0	4	484024.0	11	9.0	0	7	4	4	1	0.0	0.0	40.0	39	1
40.0	4	208470.0	11	9.0	4	3	1	4	1	0.0	0.0	40.0	39	1
44.0	4	172032.0	8	11.0	2	1	0	4	1	7298.0	0.0	51.0	39	0
40.0	4	29927.0	11	9.0	0	1	4	4	0	0.0	0.0	45.0	9	1
46.0	4	98012.0	8	11.0	0	1	1	4	0	0.0	0.0	40.0	39	1
31.0	6	108468.0	14	15.0	2	10	0	4	1	0.0	0.0	60.0	39	0
30.0	4	207301.0	11	9.0	4	12	1	4	0	0.0	1980.0	40.0	39	1
26.0	4	168403.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
25.0	4	66935.0	9	13.0	4	8	2	4	1	0.0	0.0	40.0	39	1
35.0	6	42044.0	7	12.0	2	3	0	4	1	0.0	0.0	40.0	39	1
29.0	4	184806.0	14	15.0	4	10	2	4	1	0.0	0.0	50.0	39	1
39.0	4	1455435.0	7	12.0	5	3	1	4	1	0.0	0.0	40.0	39	1
44.0	6	445382.0	15	10.0	0	8	4	4	1	0.0	0.0	40.0	39	1
37.0	4	278576.0	11	9.0	2	7	0	4	1	0.0	0.0	60.0	39	0
79.0	6	84979.0	8	11.0	2	12	0	4	1	0.0	0.0	20.0	39	0
36.0	4	659504.0	9	13.0	2	4	0	2	1	0.0	0.0	45.0	39	0
44.0	4	136986.0	15	10.0	2	3	0	4	1	0.0	0.0	60.0	39	0
23.0	4	278107.0	11	9.0	2	7	0	4	1	0.0	1573.0	30.0	39	1
27.0	4	96219.0	9	13.0	4	1	1	4	0	0.0	0.0	45.0	39	1
46.0	6	131091.0	9	13.0	2	12	0	4	1	0.0	1902.0	40.0	39	0
58.0	4	205410.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
36.0	4	416745.0	7	12.0	0	4	1	4	1	0.0	0.0	48.0	39	1
36.0	4	180667.0	11	9.0	2	3	0	4	1	0.0	1887.0	60.0	39	0
21.0	4	72119.0	15	10.0	4	1	1	4	1	0.0	0.0	45.0	39	1
41.0	7	108945.0	11	9.0	4	14	1	4	0	14344.0	0.0	40.0	39	0
49.0	1	195949.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
34.0	4	101345.0	9	13.0	2	12	5	4	0	0.0	0.0	40.0	39	0
29.0	4	439263.0	11	9.0	2	11	0	4	1	0.0	0.0	35.0	29	1
63.0	4	213095.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
29.0	1	59932.0	9	13.0	4	10	1	4	0	0.0	0.0	40.0	39	1
65.0	4	172815.0	15	10.0	2	5	0	4	1	0.0	0.0	40.0	39	1
26.0	4	40915.0	9	13.0	4	8	1	4	0	0.0	0.0	25.0	39	1
42.0	4	139012.0	10	16.0	2	10	0	1	1	0.0	0.0	40.0	36	0
44.0	4	121781.0	15	10.0	0	1	1	1	0	0.0	0.0	37.0	39	1
51.0	0	130667.0	11	9.0	5	0	1	2	1	0.0	0.0	6.0	39	1
41.0	6	147110.0	11	9.0	2	7	0	4	1	0.0	0.0	25.0	39	1
22.0	2	237811.0	7	12.0	4	1	3	2	0	0.0	0.0	35.0	14	1
36.0	0	128640.0	15	10.0	2	0	5	4	0	0.0	0.0	25.0	39	1
18.0	4	111476.0	1	7.0	4	6	3	4	1	0.0	0.0	40.0	39	1
33.0	2	289716.0	0	6.0	2	14	0	4	1	0.0	0.0	40.0	39	1
46.0	2	141944.0	9	13.0	2	10	0	4	1	0.0	0.0	38.0	39	0
49.0	4	323773.0	1	7.0	2	9	2	4	0	0.0	0.0	40.0	39	1
41.0	7	176663.0	11	9.0	2	1	5	4	0	0.0	0.0	40.0	39	1
52.0	4	155233.0	15	10.0	0	1	4	4	0	0.0	0.0	40.0	39	1
40.0	4	143327.0	15	10.0	5	6	1	4	1	0.0	0.0	40.0	39	1
53.0	1	177212.0	15	10.0	4	10	4	4	0	0.0	0.0	40.0	39	1
45.0	6	123088.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
30.0	2	47085.0	0	6.0	2	3	0	4	1	0.0	0.0	40.0	39	1
56.0	4	102106.0	11	9.0	2	6	0	4	1	0.0	0.0	40.0	39	1
24.0	4	235894.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
71.0	6	172046.0	5	4.0	2	5	0	4	1	0.0	0.0	50.0	39	1
20.0	6	197207.0	11	9.0	0	12	1	4	0	0.0	0.0	30.0	39	1
26.0	4	152452.0	9	13.0	2	13	0	4	1	0.0	0.0	50.0	39	1
34.0	4	172928.0	11	9.0	2	12	0	4	1	0.0	0.0	65.0	39	1
36.0	0	214896.0	6	5.0	0	0	4	4	0	0.0	0.0	40.0	26	1
49.0	4	116338.0	11	9.0	5	10	4	4	0	0.0	653.0	60.0	39	1
48.0	4	276664.0	10	16.0	2	10	0	4	1	0.0	1902.0	50.0	39	0
22.0	4	59924.0	11	9.0	4	8	3	4	0	0.0	0.0	40.0	39	1
30.0	4	194141.0	15	10.0	0	7	1	4	1	0.0	1617.0	40.0	39	1
51.0	4	95128.0	11	9.0	0	3	1	4	1	0.0	0.0	40.0	39	1
46.0	4	292504.0	15	10.0	3	12	4	4	0	0.0	0.0	40.0	39	1
32.0	5	45796.0	11	9.0	2	4	0	4	1	0.0	0.0	45.0	39	1
42.0	4	119359.0	14	15.0	2	12	5	0	0	15024.0	0.0	40.0	35	0
52.0	7	104280.0	15	10.0	2	13	0	4	1	0.0	0.0	50.0	39	1
57.0	4	172291.0	11	9.0	0	1	2	2	0	0.0	0.0	40.0	39	1
35.0	4	180988.0	15	10.0	0	1	4	4	0	0.0	0.0	39.0	39	1
52.0	4	110748.0	12	14.0	2	10	0	4	1	0.0	0.0	50.0	39	0
59.0	0	556688.0	6	5.0	0	0	1	4	0	0.0	0.0	12.0	39	1
36.0	4	22494.0	15	10.0	0	4	4	4	0	0.0	0.0	40.0	39	1
33.0	4	267859.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	5	0
67.0	2	256821.0	11	9.0	0	11	1	2	1	0.0	0.0	20.0	39	1
31.0	6	117346.0	15	10.0	2	12	0	4	1	0.0	0.0	48.0	39	1
31.0	4	62374.0	11	9.0	2	10	0	4	1	0.0	0.0	50.0	39	1
28.0	4	314659.0	15	10.0	4	7	1	4	1	0.0	0.0	42.0	39	1
72.0	0	114761.0	5	4.0	6	0	4	4	0	0.0	0.0	20.0	39	1
36.0	4	93225.0	11	9.0	0	3	1	4	1	0.0	0.0	40.0	39	1
58.0	6	165315.0	11	9.0	2	12	0	4	1	0.0	0.0	35.0	39	0
56.0	4	124771.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
35.0	4	27408.0	15	10.0	4	12	1	4	1	0.0	0.0	40.0	39	1
37.0	4	198841.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	39	0
44.0	4	271792.0	9	13.0	3	4	4	4	0	0.0	0.0	40.0	39	1
26.0	4	64289.0	11	9.0	4	5	3	4	1	0.0	0.0	40.0	39	1
51.0	4	183390.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
31.0	4	240771.0	15	10.0	2	3	0	4	1	4386.0	0.0	50.0	39	0
30.0	4	234919.0	15	10.0	4	12	3	4	0	0.0	0.0	40.0	8	1
20.0	4	88231.0	15	10.0	4	1	1	4	0	0.0	0.0	40.0	39	1
21.0	4	154422.0	15	10.0	4	1	3	1	0	0.0	0.0	40.0	39	1
37.0	4	119098.0	9	13.0	2	10	0	4	1	0.0	0.0	50.0	39	0
53.0	7	151580.0	8	11.0	2	10	0	4	1	4386.0	0.0	40.0	39	0
54.0	4	118793.0	11	9.0	2	1	0	4	1	0.0	0.0	45.0	39	1
32.0	0	30499.0	9	13.0	0	0	4	4	0	0.0	0.0	32.0	39	1
34.0	0	166545.0	15	10.0	2	0	5	4	0	7688.0	0.0	6.0	39	0
30.0	4	271710.0	9	13.0	2	12	0	4	1	7298.0	0.0	50.0	39	0
43.0	7	308498.0	11	9.0	3	4	4	4	0	0.0	0.0	40.0	39	1
48.0	4	172695.0	8	11.0	0	8	3	4	0	0.0	0.0	40.0	39	1
42.0	6	29962.0	9	13.0	2	12	0	4	1	0.0	0.0	48.0	39	1
62.0	4	200332.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
31.0	4	291702.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
22.0	4	67234.0	11	9.0	4	12	1	4	1	0.0	0.0	60.0	39	1
45.0	4	168038.0	9	13.0	2	4	0	4	1	0.0	0.0	32.0	39	1
34.0	4	137814.0	15	10.0	5	12	1	4	1	0.0	0.0	45.0	39	1
64.0	4	126233.0	11	9.0	2	4	0	4	1	0.0	0.0	20.0	39	1
42.0	6	79036.0	9	13.0	2	5	0	4	1	0.0	0.0	65.0	39	1
60.0	6	327474.0	11	9.0	2	12	0	4	1	0.0	0.0	70.0	39	1
44.0	4	145160.0	11	9.0	4	3	2	4	1	0.0	0.0	58.0	39	1
67.0	0	37092.0	5	4.0	2	0	0	4	1	0.0	0.0	4.0	39	1
45.0	4	129387.0	7	12.0	0	13	4	4	0	0.0	0.0	40.0	0	1
53.0	6	33304.0	14	15.0	2	10	0	4	1	0.0	0.0	38.0	39	0
37.0	4	359001.0	8	11.0	2	14	0	4	1	15024.0	0.0	50.0	39	0
32.0	0	143162.0	0	6.0	2	0	5	4	0	0.0	0.0	40.0	39	1
23.0	4	133515.0	11	9.0	4	8	1	4	0	0.0	0.0	35.0	39	1
28.0	4	168901.0	9	13.0	2	10	0	1	1	0.0	0.0	40.0	36	1
55.0	4	750972.0	5	4.0	2	3	0	4	1	0.0	0.0	41.0	39	1
58.0	4	142924.0	12	14.0	4	1	1	4	0	0.0	0.0	24.0	39	0
74.0	5	228075.0	15	10.0	2	4	0	4	1	20051.0	0.0	25.0	39	0
27.0	4	91189.0	11	9.0	4	1	3	4	1	0.0	0.0	40.0	39	1
37.0	4	290609.0	11	9.0	0	1	4	2	0	0.0	0.0	40.0	39	1
22.0	0	31102.0	15	10.0	4	0	3	1	0	0.0	0.0	4.0	35	1
44.0	6	216921.0	0	6.0	2	8	0	4	1	0.0	0.0	70.0	39	1
23.0	4	120046.0	7	12.0	4	1	3	4	1	0.0	0.0	40.0	39	1
41.0	4	324629.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	41	1
45.0	4	81132.0	15	10.0	2	13	0	1	1	0.0	0.0	55.0	39	0
29.0	4	160279.0	11	9.0	0	7	4	4	1	0.0	0.0	40.0	39	1
33.0	4	229732.0	9	13.0	4	12	1	4	1	0.0	0.0	45.0	39	0
61.0	2	144723.0	12	14.0	2	4	0	4	1	7298.0	0.0	60.0	39	0
29.0	4	148431.0	7	12.0	2	12	5	3	0	7688.0	0.0	45.0	39	0
22.0	4	160398.0	15	10.0	4	12	2	4	1	0.0	0.0	38.0	39	1
28.0	4	129460.0	6	5.0	4	3	1	4	1	0.0	0.0	40.0	8	1
30.0	4	252752.0	9	13.0	2	10	5	4	0	0.0	0.0	40.0	39	1
20.0	4	58222.0	15	10.0	4	6	3	4	1	0.0	0.0	20.0	39	1
28.0	0	424884.0	0	6.0	5	0	1	4	1	0.0	0.0	30.0	39	1
45.0	4	114459.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	0
19.0	0	46400.0	15	10.0	4	0	1	4	0	0.0	0.0	24.0	39	1
42.0	4	223934.0	7	12.0	0	4	4	4	0	0.0	0.0	40.0	39	1
34.0	4	84119.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
31.0	4	159123.0	9	13.0	2	10	0	4	1	0.0	0.0	60.0	39	0
23.0	4	195532.0	9	13.0	4	4	3	4	0	0.0	0.0	40.0	39	1
50.0	4	191299.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
40.0	4	198316.0	0	6.0	2	4	0	4	1	0.0	0.0	40.0	39	0
57.0	4	162301.0	11	9.0	0	1	1	4	0	0.0	0.0	45.0	39	1
35.0	4	143152.0	15	10.0	2	1	5	4	0	3908.0	0.0	27.0	39	1
24.0	4	92609.0	9	13.0	4	4	3	4	1	0.0	0.0	45.0	39	1
27.0	4	247819.0	15	10.0	4	1	1	4	0	0.0	0.0	15.0	39	1
27.0	2	229223.0	15	10.0	4	11	3	4	0	0.0	0.0	40.0	39	0
45.0	5	142719.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	1
80.0	4	86111.0	10	16.0	2	10	0	4	1	0.0	0.0	30.0	39	1
23.0	7	35633.0	15	10.0	4	8	1	4	1	0.0	0.0	50.0	39	1
46.0	4	164749.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	0
38.0	4	607848.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
50.0	4	173630.0	11	9.0	0	12	1	4	1	0.0	0.0	60.0	39	1
90.0	4	311184.0	9	13.0	2	12	0	4	1	0.0	0.0	20.0	0	1
55.0	4	49737.0	15	10.0	2	12	0	4	1	0.0	0.0	50.0	39	1
72.0	4	183616.0	11	9.0	2	4	5	4	0	0.0	0.0	50.0	9	1
65.0	4	129426.0	15	10.0	6	1	1	4	0	0.0	0.0	40.0	39	1
37.0	4	454915.0	0	6.0	0	3	1	4	1	0.0	0.0	40.0	39	1
39.0	7	55568.0	11	9.0	2	1	5	4	0	0.0	0.0	40.0	39	1
38.0	4	29874.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	39	1
46.0	4	393715.0	15	10.0	2	4	0	4	1	15024.0	0.0	50.0	39	0
50.0	4	143953.0	11	9.0	2	12	0	4	1	0.0	0.0	65.0	39	0
54.0	4	90363.0	7	12.0	2	4	0	4	1	0.0	0.0	40.0	39	0
40.0	4	53727.0	12	14.0	4	12	1	4	1	0.0	0.0	50.0	39	0
30.0	4	130021.0	5	4.0	2	3	0	4	1	2829.0	0.0	40.0	39	1
50.0	4	173630.0	11	9.0	2	5	0	4	1	0.0	0.0	35.0	39	1
28.0	4	410351.0	15	10.0	4	3	1	4	1	0.0	0.0	30.0	39	1
34.0	4	399386.0	8	11.0	2	3	0	4	1	0.0	0.0	53.0	39	1
55.0	4	157932.0	11	9.0	0	6	1	4	1	0.0	0.0	40.0	39	1
20.0	4	133061.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
19.0	0	46400.0	15	10.0	4	0	1	4	0	0.0	0.0	32.0	39	1
21.0	4	107895.0	15	10.0	4	1	1	4	1	0.0	0.0	35.0	39	1
39.0	4	63021.0	15	10.0	0	8	1	4	0	0.0	0.0	20.0	39	1
43.0	4	186144.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
33.0	2	27959.0	11	9.0	4	8	4	0	1	0.0	0.0	40.0	39	1
26.0	4	179569.0	15	10.0	4	1	1	4	0	0.0	0.0	40.0	39	1
45.0	7	101299.0	10	16.0	2	10	0	4	1	0.0	0.0	40.0	39	0
31.0	7	113129.0	15	10.0	4	8	3	4	0	0.0	0.0	65.0	39	1
32.0	4	316470.0	4	3.0	2	3	0	4	1	0.0	0.0	60.0	26	1
60.0	6	89884.0	11	9.0	2	12	0	4	1	0.0	0.0	50.0	39	1
41.0	4	32121.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	0
21.0	4	315303.0	15	10.0	4	8	3	2	1	0.0	0.0	20.0	39	1
27.0	4	254500.0	15	10.0	0	1	4	2	0	0.0	0.0	36.0	39	1
33.0	4	419895.0	4	3.0	0	6	4	4	1	0.0	0.0	40.0	26	1
43.0	4	159549.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
27.0	4	160786.0	1	7.0	2	3	0	4	1	0.0	1902.0	40.0	39	0
18.0	6	258474.0	0	6.0	4	5	3	4	1	0.0	0.0	40.0	39	1
48.0	6	370119.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	0
37.0	4	50837.0	5	4.0	0	4	1	4	1	0.0	0.0	50.0	39	1
58.0	4	137506.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
57.0	4	548256.0	2	8.0	2	14	0	2	1	7688.0	0.0	40.0	39	0
42.0	2	175642.0	9	13.0	4	1	1	4	0	99999.0	0.0	40.0	39	0
24.0	4	183594.0	11	9.0	4	1	2	4	1	0.0	0.0	40.0	39	1
26.0	4	341353.0	9	13.0	4	8	2	4	1	0.0	0.0	15.0	39	1
43.0	5	247981.0	11	9.0	0	3	4	4	1	5455.0	0.0	50.0	39	1
34.0	4	193565.0	1	7.0	2	3	0	4	1	0.0	0.0	40.0	39	1
38.0	4	39606.0	9	13.0	2	4	5	4	0	0.0	0.0	40.0	39	1
51.0	6	127149.0	1	7.0	2	5	0	4	1	0.0	0.0	45.0	39	0
31.0	0	233371.0	11	9.0	2	0	5	2	0	0.0	0.0	45.0	39	1
49.0	6	182752.0	10	16.0	2	10	5	4	0	0.0	0.0	35.0	39	0
26.0	4	269060.0	9	13.0	4	1	3	4	0	0.0	0.0	40.0	39	1
28.0	4	179949.0	11	9.0	0	14	4	2	0	0.0	0.0	20.0	39	1
22.0	1	32950.0	15	10.0	2	12	0	4	1	0.0	1902.0	37.0	39	1
26.0	4	160445.0	11	9.0	0	3	1	4	1	0.0	0.0	40.0	39	1
45.0	4	223999.0	6	5.0	2	8	0	4	1	0.0	1848.0	40.0	39	0
39.0	4	81487.0	15	10.0	0	4	4	4	0	0.0	625.0	40.0	39	1
23.0	4	314539.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	1
62.0	0	337721.0	11	9.0	2	0	0	4	1	0.0	0.0	8.0	39	1
42.0	2	100793.0	9	13.0	2	10	0	4	1	0.0	0.0	60.0	39	0
39.0	1	255407.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
43.0	1	92775.0	8	11.0	0	3	1	4	1	0.0	0.0	40.0	39	1
33.0	6	33308.0	15	10.0	4	5	1	4	1	0.0	0.0	70.0	39	1
68.0	7	493363.0	9	13.0	2	4	0	4	1	0.0	0.0	20.0	39	1
30.0	0	159589.0	12	14.0	2	0	0	4	1	0.0	0.0	46.0	39	0
32.0	4	107218.0	9	13.0	4	1	1	1	1	0.0	0.0	40.0	39	1
25.0	4	123586.0	15	10.0	4	1	4	3	1	0.0	0.0	40.0	39	1
53.0	4	158352.0	4	3.0	2	8	2	4	0	0.0	0.0	24.0	22	1
38.0	4	76317.0	8	11.0	2	4	0	4	1	0.0	0.0	55.0	39	0
62.0	0	176753.0	11	9.0	2	0	0	4	1	0.0	0.0	40.0	39	1
20.0	4	122346.0	11	9.0	4	7	3	4	1	0.0	0.0	40.0	39	1
26.0	4	463194.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
23.0	4	162228.0	11	9.0	4	14	3	4	1	0.0	0.0	40.0	39	1
43.0	7	115005.0	11	9.0	0	13	1	4	0	0.0	0.0	40.0	39	1
29.0	7	183285.0	15	10.0	4	11	1	4	1	0.0	0.0	36.0	39	1
34.0	4	169605.0	0	6.0	5	8	4	4	0	0.0	0.0	36.0	39	1
24.0	4	450695.0	15	10.0	4	12	3	4	1	0.0	0.0	35.0	39	1
44.0	2	124692.0	12	14.0	2	10	0	4	1	0.0	0.0	35.0	39	0
19.0	4	63918.0	15	10.0	4	1	1	4	1	0.0	0.0	40.0	39	1
47.0	4	102569.0	9	13.0	2	1	0	4	1	0.0	0.0	40.0	39	0
40.0	4	289309.0	15	10.0	0	8	1	4	0	0.0	0.0	48.0	39	1
45.0	4	101825.0	11	9.0	6	12	4	4	0	0.0	0.0	45.0	39	1
43.0	4	206833.0	11	9.0	5	6	4	2	0	0.0	0.0	45.0	39	1
22.0	0	77873.0	6	5.0	4	0	1	4	1	0.0	0.0	30.0	39	1
50.0	4	145333.0	10	16.0	0	10	2	4	1	10520.0	0.0	50.0	39	0
72.0	0	194548.0	15	10.0	3	0	1	4	1	0.0	0.0	3.0	39	1
29.0	4	206351.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
47.0	4	198200.0	9	13.0	4	4	1	4	1	0.0	0.0	50.0	39	1
24.0	4	140001.0	11	9.0	4	12	3	4	1	0.0	0.0	35.0	8	1
22.0	0	287988.0	15	10.0	4	0	1	4	1	0.0	0.0	15.0	39	1
21.0	4	143604.0	11	9.0	4	1	3	4	0	0.0	0.0	40.0	39	1
30.0	6	146161.0	11	9.0	2	4	0	4	1	0.0	1887.0	50.0	39	0
37.0	4	196529.0	15	10.0	6	8	1	4	0	2354.0	0.0	40.0	0	1
74.0	6	192413.0	14	15.0	0	10	2	4	1	0.0	0.0	40.0	39	1
70.0	6	139889.0	15	10.0	2	5	0	4	1	2653.0	0.0	70.0	39	1
27.0	4	104917.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	39	1
32.0	2	161478.0	9	13.0	0	1	4	1	0	0.0	0.0	46.0	39	1
30.0	4	35644.0	1	7.0	2	6	0	4	1	0.0	0.0	50.0	39	1
29.0	2	116751.0	8	11.0	0	11	4	4	1	0.0	0.0	56.0	39	1
18.0	4	238867.0	1	7.0	4	6	3	4	1	0.0	1602.0	40.0	39	1
31.0	4	265706.0	11	9.0	2	3	0	4	1	7298.0	0.0	40.0	39	0
39.0	7	179668.0	15	10.0	2	11	0	4	1	0.0	0.0	70.0	39	1
21.0	4	57951.0	15	10.0	4	8	3	4	0	0.0	0.0	30.0	39	1
31.0	4	176711.0	11	9.0	2	14	0	4	1	0.0	0.0	38.0	39	1
33.0	2	368675.0	15	10.0	2	11	0	4	1	0.0	0.0	40.0	39	1
39.0	4	216149.0	14	15.0	0	10	1	4	1	0.0	0.0	70.0	39	0
29.0	4	173851.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
34.0	4	90705.0	15	10.0	2	13	0	4	1	0.0	1485.0	40.0	39	1
52.0	7	216342.0	9	13.0	6	4	4	4	0	0.0	0.0	55.0	39	1
35.0	4	140752.0	11	9.0	4	12	1	4	1	0.0	0.0	25.0	39	1
33.0	4	116508.0	0	6.0	2	3	0	4	1	0.0	0.0	40.0	39	1
40.0	0	224361.0	6	5.0	0	0	4	4	0	0.0	0.0	5.0	5	1
43.0	4	180303.0	9	13.0	2	4	0	1	1	0.0	0.0	50.0	39	0
66.0	0	196736.0	3	2.0	4	0	1	2	1	0.0	0.0	30.0	39	1
51.0	2	110327.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
36.0	4	185607.0	11	9.0	4	8	4	4	0	0.0	0.0	30.0	39	1
17.0	2	244856.0	1	7.0	4	10	3	4	0	0.0	0.0	40.0	39	1
32.0	4	198068.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
39.0	4	97136.0	11	9.0	4	7	4	2	0	0.0	0.0	40.0	39	1
19.0	5	164658.0	15	10.0	4	5	3	4	1	0.0	0.0	60.0	39	1
54.0	4	235693.0	1	7.0	0	1	1	4	1	0.0	0.0	40.0	39	0
45.0	4	197038.0	9	13.0	0	10	1	4	1	0.0	0.0	50.0	39	0
47.0	2	97419.0	9	13.0	0	10	1	2	0	0.0	0.0	40.0	39	1
49.0	6	208872.0	11	9.0	2	5	0	4	1	0.0	1672.0	98.0	39	1
32.0	4	205528.0	11	9.0	0	1	4	4	0	0.0	0.0	40.0	39	1
28.0	5	146042.0	11	9.0	2	3	0	4	1	0.0	0.0	50.0	39	1
39.0	5	222641.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	1
27.0	5	376936.0	11	9.0	4	12	1	4	1	0.0	0.0	50.0	39	1
42.0	2	138077.0	12	14.0	2	10	5	4	0	0.0	0.0	38.0	39	0
24.0	4	155913.0	9	13.0	2	10	0	4	1	0.0	0.0	44.0	39	1
45.0	4	36006.0	9	13.0	2	3	0	4	1	0.0	0.0	45.0	39	0
19.0	4	214678.0	11	9.0	4	8	3	4	1	0.0	0.0	30.0	39	1
46.0	4	369538.0	0	6.0	2	14	0	4	1	0.0	0.0	40.0	39	0
50.0	4	166565.0	11	9.0	2	14	0	4	1	0.0	0.0	40.0	39	1
32.0	4	257043.0	11	9.0	4	1	1	4	0	0.0	0.0	42.0	39	1
47.0	5	181130.0	14	15.0	2	10	0	4	1	99999.0	0.0	50.0	39	0
