id   ,x1   ,x2   ,x3   ,x4   ,x5   ,y
4567 ,-9.38,3.03 ,-9.92,0.05 ,-9.78,75.7977177878693
4568 ,8.98 ,-2.53,2.33 ,-9.75,-5.12,69.1305914175212
4569 ,-5.85,2.87 ,-2.3 ,-9.36,7.67 ,19.0646357477963
4570 ,-3.36,8.91 ,-8.53,-1.44,-6.63,-76.920321869351
4571 ,-9.25,-6.31,1.29 ,-8.56,3.92 ,49.2851736978009
4572 ,-1.85,3.97 ,-5.38,5.08 ,7.81 ,-2.61327291954458
4573 ,-5.83,4.04 ,-8.96,-8.01,-1.93,24.0315262667418
4574 ,5.87 ,-4.33,-7.96,1.98 ,1.14 ,13.9810158884078
4575 ,-7.28,-5.88,-4.12,9.94 ,0.6  ,25.0587640752792
4576 ,-5.16,-6.1 ,4.84 ,3.18 ,-5.55,-18.6674686213449
4577 ,4.88 ,0.7  ,5.2  ,2.74 ,-2.14,25.7256044956908
4578 ,2.28 ,-9.68,9.34 ,4.77 ,-4.63,-79.4093161600605
4579 ,2.67 ,-4.07,-3.66,3.64 ,-7.85,-17.3153358244002
4580 ,4.43 ,6.48 ,1.37 ,6.42 ,6.41 ,-30.4160029158667
4581 ,3.35 ,-4.07,-4.8 ,-6.13,-2.4 ,-3.99975019557178
4582 ,3.59 ,-9.47,-5.69,-9.41,1.95 ,-72.1661473503962
4583 ,-4.34,4.63 ,5.28 ,5.09 ,9.17 ,-11.3895416136563
4584 ,-0.53,-2.11,6.41 ,-7.9 ,4.61 ,-2.95842856286913
4585 ,4.65 ,-1.16,-3.7 ,0.26 ,0.26 ,27.2637653547019
4586 ,6.51 ,-2.62,-7.86,0.81 ,4.81 ,38.033903840591
4587 ,-0.45,3.4  ,-9.7 ,-6.66,-3.61,-20.7339133425429
4588 ,9.4  ,9.78 ,-6.66,0.24 ,-3.4 ,-10.877446895504
4589 ,3.98 ,-7.1 ,8.15 ,4.7  ,-8.25,-33.2101426869169
4590 ,-0.99,2.13 ,9.2  ,6.16 ,-5.85,0.978927770999074
4591 ,2.69 ,0.46 ,2.75 ,8.23 ,4.04 ,11.7617694220394
4592 ,-3.55,-4.16,-8.28,0.42 ,2.51 ,0.770085698501763
4593 ,0.2  ,9.74 ,-7.76,-0.35,6.18 ,-95.1423663129494
4594 ,0.43 ,1.76 ,-6.32,4.46 ,-3.06,-3.39706146229506
4595 ,9.84 ,-3.92,1.09 ,-8.2 ,8.92 ,79.7305510747999
4596 ,-2.42,5.67 ,-4.4 ,5.93 ,-2.08,-17.7126800664887
4597 ,5.62 ,7.32 ,-6.89,-7.58,6.93 ,-22.2455966187194
4598 ,2.27 ,8.46 ,1.33 ,-7.64,9.93 ,-65.9712338780135
4599 ,9.92 ,9.58 ,0.67 ,0.4  ,-4.81,8.86199242260307
4600 ,-7.63,-5.49,-9.08,-8.1 ,4.35 ,25.8928531725734
4601 ,3.59 ,6.1  ,8.96 ,1.94 ,4.02 ,-20.8986352934927
4602 ,6.68 ,-6.01,1.83 ,-3.81,-0.11,18.2387736907184
4603 ,4.35 ,2.57 ,0.58 ,-8.67,-7.03,17.3353110824734
4604 ,-2.61,-2.25,-1.99,-5.83,7.51 ,-1.8777806495592
4605 ,-5.4 ,-6.84,1.76 ,1.83 ,7.96 ,-18.6819316056505
4606 ,-9.39,2.77 ,-6.88,5.39 ,6.39 ,71.8495857934848
4607 ,-1.75,1.34 ,8.17 ,5.69 ,4.82 ,3.27033015603721
4608 ,6.68 ,-2.93,-7.26,0.17 ,6.37 ,37.0074207497761
4609 ,9.52 ,5.42 ,8.26 ,-7.29,7.34 ,64.4998952022716
4610 ,4.73 ,5.59 ,-2.97,2.24 ,-6.82,-6.54889063571095
4611 ,6.48 ,2.7  ,-3.03,-7.46,6.48 ,37.3400046439186
4612 ,9.8  ,-4.03,-3.4 ,9.33 ,-4.76,72.7050491632506
4613 ,7.24 ,-8.96,-7.02,-4.86,0.98 ,-23.263738624692
4614 ,-5.58,3.54 ,5.33 ,0.04 ,6.47 ,23.3026069609031
4615 ,-7.51,-3.3 ,-2.49,-3   ,6.45 ,37.5700813107401
4616 ,7.05 ,2.55 ,-6.55,8.04 ,2.45 ,48.6869996011257
4617 ,1.79 ,6.33 ,-6.89,-3.68,-0.35,-46.6455700512931
4618 ,8.26 ,7.84 ,1.72 ,-9.95,4.26 ,9.03117689666152
4619 ,-0.31,7.33 ,-8.08,4.11 ,4.92 ,-50.6745797006667
4620 ,-6.21,-7.19,7.08 ,3.46 ,-1.55,-8.58125183989108
4621 ,-2.79,8.24 ,9.07 ,5.44 ,-5.42,-64.7989540752247
4622 ,-2.35,9.16 ,5.19 ,5.31 ,-8.31,-87.4796610323474
4623 ,-2.22,7.79 ,-1.83,0.8  ,-1.79,-63.9826722316414
4624 ,2.87 ,6.2  ,-7.99,1.03 ,2.09 ,-39.6136384824798
4625 ,-5.22,-4.94,5.73 ,6.14 ,6.44 ,0.894528539772325
4626 ,-0.41,5.23 ,-3.63,7.04 ,1.72 ,-21.5356856324479
4627 ,-3.03,3.75 ,-3.23,6.93 ,-9.1 ,-3.06013857763112
4628 ,-2.39,-8   ,-3.78,-8.18,-9.85,-52.85455746402
4629 ,-5.45,-0.65,9.15 ,9.28 ,-7.91,28.0908657905832
4630 ,1.49 ,0.62 ,-0.95,-7.32,-6.07,-2.61651814326942
4631 ,0.29 ,6.37 ,-2.22,6.97 ,5.85 ,-31.175291408661
4632 ,0.13 ,-9.43,-6.02,6.31 ,-5.03,-87.2404450301006
4633 ,-1.62,4.87 ,6.75 ,8.06 ,-5.84,-26.9974425087869
4634 ,5.61 ,7.49 ,3.03 ,8.98 ,-6.45,-16.7957285572514
4635 ,8.03 ,-8.61,-0.62,2.64 ,-9.21,-19.4758131138876
4636 ,-8.43,4.86 ,-4.23,-1.24,9.17 ,53.2500405304387
4637 ,7.38 ,-5.62,0.96 ,3.15 ,9.84 ,29.3081995501369
4638 ,-8.86,-7.69,7.51 ,-4.83,5.29 ,21.4823051812351
4639 ,5.45 ,-2.9 ,7.75 ,-0.96,-0.94,13.60994796969
4640 ,-5.52,-8.39,0.86 ,9.11 ,7.89 ,-34.4991581702426
4641 ,-2.03,-2.65,-8.33,7.4  ,-7.64,0.0847096866756676
4642 ,5.91 ,-5.65,-6.5 ,5.91 ,-2.34,9.8610458906874
4643 ,0.22 ,-9.39,0.72 ,0.43 ,2.77 ,-96.6720421804384
4644 ,9.13 ,-1.65,1.22 ,-2.94,8.93 ,74.5377510023728
4645 ,-8.22,-5.93,-8.18,9.94 ,2.02 ,25.7440133057386
4646 ,-7.8 ,5.25 ,-4.24,8.2  ,-3.6 ,39.2424465698749
4647 ,-6.25,1.84 ,-6.08,-3.87,-2.22,27.3549072124675
4648 ,1.33 ,1.76 ,8.07 ,-9.59,-3.42,-9.68730839113593
4649 ,4.29 ,-0.82,-1.41,6.78 ,3.95 ,9.09671477099955
4650 ,-2   ,-7.2 ,-2.15,-3.26,-6.01,-38.7046806143224
4651 ,-8.09,4.58 ,4.51 ,6.04 ,5.12 ,44.3360166059628
4652 ,0.34 ,-3.41,6.88 ,-8.82,-2.73,-6.34634431805462
4653 ,9.57 ,-5.97,-3.14,-6.38,-3.12,46.3880039861947
4654 ,1    ,4.43 ,-0.61,-9.32,0.51 ,-9.89542787225693
4655 ,5.02 ,2.59 ,5.74 ,-3.47,-0.76,18.0634889816448
4656 ,-7.84,-0.18,7.57 ,7.4  ,0.12 ,56.0218442158371
4657 ,5.55 ,-0.01,-5.99,2.35 ,0.77 ,40.7640826418787
4658 ,-0.66,-6.57,9.3  ,8.94 ,-5.72,-41.3793533809885
4659 ,-4.36,3.67 ,-5.4 ,6.74 ,9.49 ,0.799839332920317
4660 ,-0.1 ,-8.24,6.57 ,7.88 ,-8.69,-75.794079947269
4661 ,-1.91,1.28 ,-7.02,3.08 ,9.72 ,5.26214864914566
4662 ,8.09 ,-7.7 ,-6.22,6.2  ,5.84 ,13.5004673631623
4663 ,9.2  ,0.93 ,-1.46,-8.55,-0.48,85.9215646467939
4664 ,-0.16,3.53 ,-0.96,8.38 ,-1.4 ,-15.3055040296048
4665 ,-4.6 ,0.43 ,-3.67,-3.46,-6.02,20.8150888258427
4666 ,0.17 ,-2.77,4.13 ,-8.54,-4.12,-16.0942670215443
4667 ,-6.22,3.66 ,-8.56,1.68 ,8.77 ,26.8696746193498
4668 ,-3.4 ,7.39 ,-0.52,0.77 ,6.93 ,-44.557752917549
4669 ,-5.78,4.51 ,5.61 ,3.05 ,6.01 ,10.4869949292198
4670 ,3.24 ,-7.38,-9.25,0.92 ,-5.95,-53.9447635062441
4671 ,8.31 ,0.08 ,-1.78,7.88 ,-5.56,69.948633717981
4672 ,-6.47,7.17 ,-7.51,9.78 ,-0.37,-13.2147809309438
4673 ,7.87 ,2.16 ,2.29 ,-4.5 ,-7.85,61.7100461431325
4674 ,-8.86,-4.84,8.14 ,1.44 ,1.19 ,58.0789765389413
4675 ,-4.52,-1.52,-0.93,0.19 ,6.16 ,18.6298523804918
4676 ,-1.09,-7.01,-8.48,-5.96,0.01 ,-46.5831679380015
4677 ,9.45 ,7.43 ,-5.85,8.32 ,8.66 ,27.5444553029001
4678 ,9.68 ,7.62 ,-5.19,-7.1 ,4.23 ,35.5351266439185
4679 ,7.49 ,5.33 ,-8   ,-7.78,-6.17,35.0784908111662
4680 ,1.68 ,1.62 ,-4.92,-0.63,0.21 ,-0.296092423468829
4681 ,3.89 ,8.85 ,2.91 ,-1.68,-1.91,-62.8440017255857
4682 ,8.23 ,-6.26,-9.52,4.26 ,8.51 ,18.6676191432655
4683 ,6.42 ,-9.14,-7.61,-6.84,6.97 ,-32.9847630164743
4684 ,-0.78,-2.29,7.01 ,-7.03,7.59 ,-2.94834326814562
4685 ,-3.96,4.69 ,-0.97,8.48 ,-2.81,-8.670547173962
4686 ,-0.71,0.04 ,3.19 ,8.5  ,7.05 ,7.63502555113286
4687 ,2.58 ,2.01 ,-5.46,-3.57,-0.21,-4.06244737177044
4688 ,6.2  ,-8.15,9.06 ,-2.08,6.46 ,-29.8560196115449
4689 ,0    ,-2.78,-1.78,8.37 ,5.22 ,-5.78345370721221
4690 ,1.48 ,0    ,-6.28,0.47 ,5.82 ,9.8668538930729
4691 ,-6.35,5.75 ,1.24 ,-9.29,-9.1 ,2.05854302015155
4692 ,0.75 ,8    ,-6.14,9.22 ,-5.23,-71.0309387370944
4693 ,7.61 ,-3.9 ,3.88 ,2.92 ,8.82 ,42.9835572071657
4694 ,2.59 ,-6.42,-2.32,6.13 ,-1.13,-41.7317390117228
4695 ,-9.31,9.29 ,4.39 ,-7.94,2.29 ,-3.99489247377214
4696 ,4.28 ,-1.63,-1.24,3.6  ,0.71 ,19.9419406257346
4697 ,-2.93,1.98 ,-9.36,-9.39,-1.4 ,13.4503192436397
4698 ,2.58 ,-1.59,-2.72,-5.19,1.77 ,12.6979873208508
4699 ,-0.34,-6.88,8.39 ,-0.73,4.94 ,-39.6500544008717
4700 ,-9.34,8.57 ,-4.39,5.11 ,-0.21,5.40960321876853
4701 ,-1.04,-5.94,-2.08,-3.41,8.92 ,-33.7866949052066
4702 ,2.79 ,-3.2 ,-9.66,-4.19,-1.4 ,-9.62450897373408
4703 ,-6.22,1.58 ,-1.7 ,8.78 ,1.57 ,33.4830113586113
4704 ,-4.81,-9.13,-9.27,7.94 ,-3.18,-52.4747949370548
4705 ,7.68 ,-9.79,-2.19,-0.76,-7.81,-44.0724172012329
4706 ,7.41 ,6.75 ,-3.53,-3.94,5.5  ,18.4468618504465
4707 ,7.84 ,-2.1 ,-5.67,-0.04,1.3  ,55.3517479295045
4708 ,3.25 ,-4.5 ,-5.73,4.68 ,5.73 ,-13.6863609915599
4709 ,-1.55,-6.22,-3.87,-6.35,1    ,-45.3683998961762
4710 ,5.53 ,-7.44,-0.85,-7.76,8.95 ,-25.4731915177822
4711 ,7.83 ,1    ,-2.68,-2.23,3.85 ,54.9002263363764
4712 ,-7.8 ,0.41 ,-2.81,6.84 ,-6.13,62.7956288415432
4713 ,9.71 ,-1.56,3.34 ,8.25 ,5.92 ,84.1861173932552
4714 ,-0.47,-6.48,-8.96,3.9  ,8.97 ,-45.7976747141853
4715 ,-4.17,-1.85,9.62 ,9.42 ,4.09 ,18.8029359287709
4716 ,-5.52,5.61 ,-2.89,-5.66,0.26 ,-8.40657878676505
4717 ,-7.28,-6.14,-6.3 ,-6.87,0.63 ,9.52131552809031
4718 ,-2.99,-7.3 ,-7.59,-8.3 ,5.75 ,-34.9244779722929
4719 ,5.4  ,9.02 ,5.66 ,-8.81,8.48 ,-47.4781215652168
4720 ,2.45 ,-6.32,-9.78,7.66 ,-0.3 ,-24.8548854909629
4721 ,9.8  ,3.95 ,9.1  ,-4.59,5.43 ,72.5164062976837
4722 ,-1.39,-0.1 ,-4.65,5.84 ,5.76 ,0.625891624866426
4723 ,-5.98,-0.97,-8.5 ,-2.1 ,-1.17,31.8587923057079
4724 ,1.49 ,1.98 ,6.46 ,0.24 ,-3.89,-3.46968686985523
4725 ,-8.48,-0.42,-1.05,9.87 ,7.95 ,75.3001995457485
4726 ,8.68 ,0.6  ,5.83 ,7.71 ,6.58 ,83.6690397596896
4727 ,-4.83,6.14 ,1.69 ,7.2  ,-7.79,-9.84088114943057
4728 ,6.73 ,1.97 ,-1.02,-6.51,-3.43,39.3396544554159
4729 ,-6.8 ,-0.43,9.94 ,9.41 ,-4.59,56.021864934361
4730 ,5.67 ,-9.07,-7.53,2.95 ,-9.82,-58.0736645838097
4731 ,-6.12,9.14 ,4.62 ,9.11 ,0.46 ,-51.8421333305583
4732 ,4.75 ,5.59 ,-5.03,9.22 ,-6.53,-6.72879690912962
4733 ,-7.91,-8.81,-9.41,-2.43,9.7  ,-20.359367935501
4734 ,1.82 ,7.92 ,-2.71,-3.2 ,6.47 ,-67.6454544077963
4735 ,4.36 ,-5.02,-8.79,-9.23,-9.84,-9.50540091285407
4736 ,-9.24,-3.14,3.45 ,7.72 ,0.05 ,85.345100392431
4737 ,4.79 ,-8.17,3.58 ,0.13 ,-7.29,-40.6134936557665
4738 ,-1.27,-3.25,-5.44,3.59 ,7.49 ,-1.89913401666134
4739 ,6.23 ,-1.59,3.76 ,4.17 ,3.98 ,43.2921096919805
4740 ,3.49 ,-4.49,9.14 ,-9.68,7.52 ,1.50156281374395
4741 ,-5.6 ,0.08 ,-3.13,-4.93,-7.22,21.4210502365291
4742 ,6.18 ,0.06 ,-5.52,8.19 ,9.46 ,30.3341610202298
4743 ,-9.32,-8.4 ,-0.31,-5.39,9.66 ,8.52049377428144
4744 ,-7.44,-1.53,0.89 ,-8.49,4.85 ,59.8235332715929
4745 ,9.45 ,2.9  ,3.18 ,1.94 ,1    ,87.7654061912745
4746 ,-9.56,-3.22,0.43 ,-5.54,-9.33,90.8401026464671
4747 ,5.46 ,-3.04,5.64 ,-5.03,-2.52,15.5950662770122
4748 ,3.06 ,2.14 ,7.02 ,4.65 ,-0.45,5.3035572739467
4749 ,5.11 ,6.44 ,-4.57,1.05 ,1.61 ,-15.9346480242684
4750 ,-0.75,-0.37,8.15 ,-1.84,9.4  ,-1.05956613058746
4751 ,-6.23,2.47 ,9.9  ,-1.28,1.85 ,34.6645952730328
4752 ,1.11 ,9.91 ,-9.95,8.13 ,-0.98,-91.039760698773
4753 ,6.54 ,5.64 ,-4.47,-1.21,-5.32,8.17856771376729
4754 ,-0.09,-4.52,-2.58,-5.77,-3.71,-22.8722252066016
4755 ,8.96 ,-0.19,7.78 ,-9.87,9.57 ,81.4083076247871
4756 ,-4.55,4.1  ,2.78 ,-9.28,1.48 ,13.1363057530671
4757 ,-8.08,-6.14,3.19 ,7.5  ,-0.16,20.978458551991
4758 ,7.95 ,6.92 ,6.76 ,-0.03,3.77 ,17.2272091829836
4759 ,-5.33,2.65 ,-0.33,4.07 ,7.24 ,23.3018010014609
4760 ,0.83 ,-4.94,-6.52,-6.54,9.43 ,-19.137295134005
4761 ,2.77 ,-8.36,-5.89,3.9  ,-9.14,-53.9609112928256
4762 ,-7.68,0.08 ,-2.82,4.7  ,9.59 ,58.9856446881071
4763 ,7.84 ,8.49 ,7.76 ,-2.49,6.32 ,-2.84443797622622
4764 ,2.47 ,-1.21,-4.53,4.97 ,9.42 ,0.5018277601555
4765 ,-6.37,7.74 ,-7.37,1.55 ,0.79 ,-10.2542530579463
4766 ,9.91 ,-3.36,-0.67,-7.55,-7.93,94.189092879504
4767 ,-6.06,4.22 ,1.39 ,-4.53,1.31 ,26.8083274544448
4768 ,-9.05,6.47 ,1.46 ,-5.38,-7.19,48.2568605522424
4769 ,8.56 ,-6.29,-8.83,9.49 ,9.21 ,43.5104408637881
4770 ,1.16 ,3.49 ,2.63 ,-3.33,5.38 ,-4.77503236115724
4771 ,-2.31,8.74 ,0.06 ,1.23 ,6.12 ,-71.3129095853642
4772 ,-1.7 ,-0.06,8.69 ,2.5  ,-3.2 ,10.0559111319423
4773 ,-4.68,-8.7 ,4.66 ,9.47 ,-2.08,-48.4463623981759
4774 ,1.54 ,2.7  ,-3.59,-1.21,0.66 ,-4.77719664309323
4775 ,2.1  ,8.01 ,2.34 ,-7.79,3.27 ,-53.8110627123922
4776 ,5.67 ,-8.15,7.34 ,-9.04,1.17 ,-29.353064269802
4777 ,-4.97,6.62 ,-6.51,-4.96,-3.38,-27.7680196392015
4778 ,0.41 ,-1.28,-0.13,-4.16,5.3  ,4.92266588953584
4779 ,-7.77,-2.53,-2.72,2.21 ,8.02 ,46.0032992436811
4780 ,-9.61,-9.28,-9.27,-8.33,5.21 ,-1.93215243679583
4781 ,-6.51,0.75 ,-1.89,-0.95,4.35 ,32.760858148618
4782 ,-9.36,8.09 ,3.49 ,-4.09,-8.52,17.0033748052791
4783 ,-3.56,6.54 ,3.41 ,6.79 ,8.36 ,-24.9020407383814
4784 ,1.31 ,-5.18,1.28 ,8.82 ,0.1  ,-23.5302598347247
4785 ,4.07 ,1.71 ,-5.91,-5.53,-8.17,10.1846376367092
4786 ,2.42 ,-4.87,-9.29,6.91 ,-1.81,-8.953298281461
4787 ,-3.55,-4.69,7.17 ,7.67 ,3.47 ,-12.8521670847446
4788 ,-5.66,3.16 ,-1.08,3.92 ,-9.6 ,12.2134137658402
4789 ,-0.91,8.6  ,1.5  ,4.21 ,-6.13,-65.5509997797996
4790 ,2.41 ,-6.72,3.21 ,-4.38,-7.78,-37.5513067487135
4791 ,-1.7 ,1.91 ,2.13 ,-8.18,8.38 ,-8.23171293062568
4792 ,-4.43,7.56 ,7.21 ,-0.58,4.94 ,-30.7175989917934
4793 ,5.78 ,-5.78,-4.92,-8.45,-2.88,-8.25593900401145
4794 ,4.51 ,-7.94,3.83 ,-8.24,7.4  ,-40.1992043956965
4795 ,-4.84,-6.27,-9.26,-5.41,9.46 ,-12.8356055733144
4796 ,-7.52,-7.51,7.35 ,1.99 ,6.47 ,2.02132633528411
4797 ,5.75 ,7.15 ,0.46 ,0.45 ,-1.44,-10.3880417267233
4798 ,-8   ,2.25 ,0.61 ,8.12 ,-4.35,62.1268100542948
4799 ,-1.96,1.89 ,-8.34,9.78 ,-7.7 ,-2.69588590919226
4800 ,4.15 ,4.7  ,3.54 ,-1.02,-1.12,-8.38233803708106
4801 ,0.16 ,8.36 ,9.89 ,-9.54,-6.51,-74.6682965680361
4802 ,-7.47,4.62 ,3.09 ,-0.77,2.29 ,42.1956841635108
4803 ,-9.31,0.07 ,9.84 ,-1.74,-7.5 ,86.356591606763
4804 ,8.79 ,-5.81,9.18 ,-1.22,-2.14,40.5856754431426
4805 ,-1.76,6.54 ,0.65 ,2.48 ,-3.92,-33.683785335511
4806 ,-6.34,1.77 ,3.9  ,3.79 ,-0.23,41.245842632246
4807 ,-2.85,3.76 ,7.71 ,3.31 ,-3.93,-4.21991442380696
4808 ,-9.69,-9.82,-0.27,-7.25,7.08 ,-2.63159602248223
4809 ,2.18 ,6.75 ,0.48 ,4.55 ,4.98 ,-42.2886451022908
4810 ,6.77 ,-0.97,9.39 ,3.99 ,1.6  ,44.5833322200999
4811 ,6.59 ,-4.55,-8.28,7.16 ,6.45 ,29.0314060640469
4812 ,5.2  ,-2.67,4.14 ,-2.1 ,-0.9 ,28.9571749622434
4813 ,-3.86,2.4  ,2.04 ,-3.22,4.71 ,8.78733122221231
4814 ,8.71 ,-5.32,-5.97,-8.37,1.56 ,39.5022066547915
4815 ,-0.14,3.6  ,-3.29,-3.57,-4.69,-14.2748377232715
4816 ,-9.9 ,-6.45,5.61 ,3.77 ,8.78 ,51.7324375522137
4817 ,-2.23,3.96 ,7.87 ,3.24 ,1.61 ,-13.825442875427
4818 ,3.2  ,-7.98,0.85 ,-4.67,-8.24,-47.2321066784576
4819 ,-1.22,-2.54,-5.6 ,-0.03,0.42 ,2.63687776785642
4820 ,3.34 ,-2.58,4.55 ,9.03 ,6.24 ,4.77640731217414
4821 ,2.52 ,2.75 ,3.31 ,6.69 ,-8.83,4.01239610754848
4822 ,7.1  ,-7.57,-6.19,3.69 ,-7.29,2.60902465107142
4823 ,-0.91,-0.06,4.47 ,6.29 ,7.82 ,-1.2681652289927
4824 ,-3.05,-9.69,-8.6 ,1.59 ,-8.12,-75.3618012487203
4825 ,-1.07,-1.08,3.48 ,1.43 ,-2.39,-0.821732798792422
4826 ,-0.75,4.51 ,5.95 ,-8.18,-1.6 ,-27.7677554901153
4827 ,5.48 ,-0.75,-4.81,-1.65,-8.22,29.9190584667489
4828 ,2.18 ,3.01 ,2.19 ,-6.53,8.35 ,-7.80749065358639
4829 ,6.83 ,9.49 ,-3.78,5.88 ,-6.7 ,-52.0344260614634
4830 ,8.87 ,-8.26,-2.57,-3.61,-0.7 ,12.7397118895531
4831 ,-9.59,-0.23,-5.96,4.59 ,1.46 ,96.2128895533502
4832 ,-7.4 ,-9.03,3.89 ,-9.09,-7.64,-22.8882642084375
4833 ,-7.96,5.74 ,6.53 ,-4.7 ,-3.8 ,25.0095977076665
4834 ,6.46 ,7.44 ,-3.3 ,-6.86,-6.68,-8.52944170267136
4835 ,8.28 ,8.72 ,-7.82,-9.18,7.38 ,-11.7077838103473
4836 ,2.05 ,-2.68,3.79 ,-5.92,-1.38,5.43655269654691
4837 ,-5.52,9.65 ,-9.5 ,-1.05,-5.58,-60.4148782104537
4838 ,-9.39,8.51 ,-7.13,6.62 ,9.97 ,7.30214486517758
4839 ,4.45 ,6.83 ,6.42 ,-8.41,4.44 ,-30.0753921259508
4840 ,2.96 ,0.84 ,1.44 ,-1.83,6.87 ,11.6892867108285
4841 ,6.96 ,-1.35,9.89 ,-5.22,9.82 ,47.3532729197651
4842 ,-8.79,-1.63,4    ,1.76 ,-6.44,76.297640941602
4843 ,9.5  ,-2.26,8.73 ,-8.33,1.67 ,76.4896363492474
4844 ,-5.61,-9.84,-7.24,-4.61,-6.07,-58.4231550197899
4845 ,0.05 ,8.63 ,-2.14,1.34 ,9.85 ,-80.5484294028074
4846 ,7.17 ,-8.35,-4.91,8.5  ,8.62 ,-9.03290722799152
4847 ,7.95 ,7.31 ,-1.39,-4.49,9.58 ,17.6630832207516
4848 ,2.22 ,-9.54,-7.09,-8.57,-6.13,-85.6309657252922
4849 ,-4.8 ,3.45 ,-3.07,6.2  ,-8.25,4.82670215405524
4850 ,-0.35,-0.84,-0.77,4.6  ,8.15 ,0.430623411597312
4851 ,-2.53,5.7  ,6.9  ,-3.1 ,-1.71,-32.8136452944189
4852 ,-3.41,7.67 ,-9.23,3.49 ,9.17 ,-44.755362613368
4853 ,-6.98,4.81 ,-0.51,-4.88,-7.54,17.2777893513098
4854 ,4.57 ,-4.73,9.09 ,-4.22,0    ,0.686250539392231
4855 ,7.29 ,-4.3 ,5.59 ,8.42 ,-5.09,30.5842404468715
4856 ,2.54 ,-7.47,2.87 ,1.24 ,8.68 ,-41.8814217952296
4857 ,-9.11,0.71 ,-9.9 ,7.52 ,7    ,75.8933187770769
4858 ,-9.94,5.28 ,7.96 ,-9.59,2.95 ,78.9099090225667
4859 ,-9.54,5.65 ,3.12 ,8.51 ,-7.46,65.3932215389967
4860 ,-3.5 ,7.25 ,-8.82,7.66 ,-5.9 ,-35.86470448412
4861 ,1.42 ,-0.09,-8.51,-1.94,3.62 ,-5.17656132565886
4862 ,-8.86,-1.27,-6.97,-8.45,2.45 ,74.9252784432292
4863 ,-7.5 ,-6.92,9.74 ,4.99 ,-6.44,16.2203299246788
4864 ,-9.37,1.62 ,1.42 ,8.06 ,-8.83,91.538436701186
4865 ,2.34 ,4.56 ,-7.18,3.76 ,2.7  ,-22.9432503832802
4866 ,-6.29,-0.21,-0.47,6.5  ,6.24 ,32.7730722441152
4867 ,0.2  ,5.58 ,8.14 ,4.79 ,-6.65,-22.2656322604358
4868 ,4.93 ,7.11 ,7.74 ,1.67 ,6.45 ,-31.9056950210527
4869 ,-0.33,-5.67,3.71 ,-5.47,-6.02,-33.7507117222622
4870 ,9.81 ,-0.84,8.14 ,1.25 ,5.78 ,95.4588994687721
4871 ,-3.41,7.26 ,7.56 ,-0.43,-5.9 ,-37.9142522523254
4872 ,2.88 ,-4.46,-1.29,1.07 ,0.72 ,-19.9534697656453
4873 ,-6.53,2.87 ,4.43 ,-1.88,-6.4 ,41.6290884072855
4874 ,6.94 ,3.07 ,-1.22,6.82 ,-8.6 ,33.6515968035802
4875 ,-3.47,7.99 ,-2.97,-3.37,7.16 ,-48.9446323269427
4876 ,-4.84,-3.38,5.72 ,2.88 ,-8.71,5.47501427884102
4877 ,-4.11,0.34 ,5.9  ,2.76 ,-9.24,7.59060596612841
4878 ,-4.72,8.32 ,-5.65,-2.78,5.77 ,-43.351920033671
4879 ,-4.2 ,7.02 ,5.09 ,9.13 ,4.51 ,-38.5140731400713
4880 ,-6.42,-9.58,-8.67,-0.44,-2.91,-58.0086403772607
4881 ,-6.07,-5.06,-1.91,0.78 ,5.91 ,14.2202590416476
4882 ,-0.82,6.26 ,-8.87,-8.21,7.89 ,-45.9676029018357
4883 ,3.06 ,-5.01,7.45 ,6.97 ,8.11 ,-22.4084166003168
4884 ,-5.18,-9.32,0.04 ,6.42 ,9.11 ,-52.1399674329162
4885 ,8.23 ,-3.43,7.6  ,8.34 ,-8.13,64.3290270358622
4886 ,-5.46,-8.82,-8.77,-6.23,-2.59,-45.4719404866725
4887 ,-3.17,1.53 ,8.62 ,2.62 ,-4.85,14.1364675195813
4888 ,-6.17,-8.15,7.14 ,-6.65,-1   ,-33.3734030099273
4889 ,7.96 ,-1.35,-2.44,1.37 ,9.03 ,66.9309391931802
4890 ,-3.84,-0.38,0.46 ,1.99 ,4.86 ,20.6737537734106
4891 ,-2.62,2.38 ,1.14 ,6.19 ,-1.02,-7.04835130013525
4892 ,-4.81,6.96 ,-0.4 ,-6.3 ,-4.98,-31.0396450918466
4893 ,1.56 ,4.06 ,9.83 ,-9.78,-3.51,-11.2369797632098
4894 ,2.7  ,4.36 ,-4.84,-5.32,-3.54,-20.4602954122707
4895 ,9.62 ,5.14 ,0.95 ,2.88 ,-1.69,74.7294394845471
4896 ,5.74 ,2.43 ,5.25 ,-2.29,-1.43,25.2442454769135
4897 ,-8.87,2.74 ,7.86 ,7.44 ,9.07 ,72.403659126538
4898 ,6.67 ,-4.73,-0.6 ,5.51 ,-2.98,26.569778876923
4899 ,2.67 ,-0.01,-4.53,-4.97,2.93 ,14.2443075496063
4900 ,-7.42,-8.03,6.27 ,3.63 ,4.09 ,-8.40941536732762
4901 ,3.57 ,-6.24,1.74 ,-1.55,-4.42,-16.3724463465482
4902 ,5.86 ,-3.53,6.48 ,8.69 ,5.49 ,14.8742663485453
4903 ,-6.73,4.28 ,-2.52,-7.29,-3.6 ,36.2821256895438
