     ,f1   ,f2   ,f3   ,f4   ,f5   ,f6   ,f7   ,f8   ,f9   ,f10,f11,f12,f13  ,f14  ,f15  ,f16  ,f17  ,f18  ,f19 ,f20 ,f21  ,f22  ,f23 ,f24 ,f25 ,f26 ,f27 ,f28 ,f29 ,f30 ,f31 ,f32 ,f33 ,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,target
11078,110.0,100.0,100.0,100.0,72.0 ,105.0,113.0,73.0 ,94.0 ,0.0,0.0,0.0,37.0 ,25.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,56.0,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12294,110.0,100.0,100.0,100.0,74.0 ,132.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,19.0 ,44.0 ,0.0  ,0.0  ,0.0  ,0.0 ,12.0,47.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406 ,110.0,100.0,100.0,100.0,75.0 ,82.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,1.0  ,4.0  ,4.0  ,41.0 ,21.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8494 ,110.0,100.0,100.0,100.0,106.0,90.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,3.0  ,2.0  ,25.0 ,37.0 ,0.0  ,38.0 ,8.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4740 ,110.0,100.0,100.0,100.0,78.0 ,95.0 ,81.0 ,71.0 ,94.0 ,0.0,0.0,0.0,11.0 ,56.0 ,0.0  ,1.0  ,2.0  ,0.0  ,0.0 ,0.0 ,15.0 ,5.0  ,0.0 ,1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
11043,110.0,100.0,100.0,100.0,103.0,91.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,20.0 ,43.0 ,33.0 ,12.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5123 ,110.0,100.0,100.0,100.0,16.0 ,125.0,95.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,2.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,4.0  ,60.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726,110.0,100.0,100.0,100.0,44.0 ,106.0,153.0,85.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,1.0  ,2.0  ,1.0  ,60.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,31.0,39.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811 ,110.0,100.0,100.0,100.0,64.0 ,79.0 ,77.0 ,72.0 ,160.0,0.0,0.0,0.0,0.0  ,0.0  ,38.0 ,16.0 ,0.0  ,0.0  ,0.0 ,0.0 ,2.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,2.0 ,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000 ,110.0,100.0,100.0,100.0,124.0,99.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,19.0 ,29.0 ,2.0  ,0.0  ,16.0 ,58.0 ,17.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8825 ,110.0,100.0,100.0,100.0,16.0 ,77.0 ,146.0,105.0,121.0,0.0,0.0,0.0,0.0  ,1.0  ,1.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,2.0 ,54.0,0.0 ,0.0 ,0.0 ,0.0 ,18.0,19.0,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,110.0,100.0,100.0,100.0,75.0 ,152.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,38.0 ,16.0 ,19.0,27.0,42.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6973 ,110.0,100.0,100.0,100.0,71.0 ,115.0,120.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,31.0 ,31.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,8.0  ,66.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12290,110.0,100.0,100.0,100.0,52.0 ,148.0,90.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,0.0  ,0.0  ,0.0  ,28.0 ,36.0,0.0 ,15.0 ,44.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8658 ,110.0,100.0,100.0,100.0,94.0 ,77.0 ,77.0 ,74.0 ,94.0 ,0.0,0.0,0.0,0.0  ,3.0  ,2.0  ,82.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
10611,110.0,100.0,100.0,100.0,80.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,6.0  ,56.0 ,2.0  ,7.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
13669,110.0,100.0,100.0,100.0,80.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,5.0  ,5.0  ,0.0  ,12.0 ,50.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6418 ,110.0,100.0,100.0,100.0,28.0 ,119.0,78.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,4.0  ,7.0  ,5.0  ,0.0  ,0.0 ,0.0 ,40.0 ,4.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486 ,110.0,100.0,100.0,100.0,64.0 ,99.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,11.0 ,19.0 ,0.0  ,10.0 ,35.0,0.0 ,3.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
12581,110.0,100.0,100.0,100.0,116.0,95.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,56.0 ,6.0  ,0.0  ,4.0  ,16.0 ,16.0 ,29.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14372,110.0,100.0,100.0,100.0,129.0,98.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,52.0 ,14.0 ,2.0  ,70.0 ,8.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774  ,110.0,100.0,100.0,100.0,102.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,2.0  ,74.0 ,18.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631 ,110.0,100.0,100.0,100.0,61.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,2.0  ,2.0  ,42.0 ,3.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7612 ,110.0,100.0,100.0,100.0,76.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,1.0  ,15.0 ,51.0 ,1.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14267,110.0,100.0,100.0,100.0,19.0 ,98.0 ,121.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,1.0  ,4.0  ,0.0  ,1.0  ,0.0 ,0.0 ,0.0  ,0.0  ,29.0,29.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469  ,110.0,100.0,100.0,100.0,43.0 ,110.0,79.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,1.0  ,2.0  ,60.0,1.0 ,0.0  ,1.0  ,4.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6969 ,110.0,100.0,100.0,100.0,63.0 ,81.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,2.0  ,14.0 ,32.0 ,0.0  ,4.0  ,2.0 ,2.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10094,110.0,100.0,100.0,100.0,92.0 ,166.0,84.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,42.0 ,40.0 ,25.0,0.0 ,50.0 ,25.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6829 ,110.0,100.0,100.0,100.0,66.0 ,79.0 ,81.0 ,71.0 ,94.0 ,0.0,0.0,0.0,5.0  ,50.0 ,2.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,3.0 ,3.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12758,110.0,100.0,100.0,100.0,51.0 ,93.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,53.0 ,0.0 ,4.0 ,1.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
5880 ,110.0,100.0,100.0,100.0,64.0 ,108.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,1.0  ,11.0 ,10.0 ,2.0  ,58.0,4.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11838,110.0,100.0,100.0,100.0,99.0 ,77.0 ,76.0 ,72.0 ,94.0 ,0.0,0.0,0.0,32.0 ,14.0 ,0.0  ,37.0 ,9.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9887 ,110.0,100.0,100.0,100.0,156.0,94.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,9.0  ,37.0 ,0.0  ,31.0 ,31.0 ,53.0 ,8.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598  ,110.0,100.0,100.0,100.0,89.0 ,77.0 ,78.0 ,168.0,94.0 ,0.0,0.0,0.0,1.0  ,1.0  ,16.0 ,63.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4.0 ,62.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700 ,110.0,100.0,100.0,100.0,91.0 ,78.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,55.0 ,24.0 ,2.0  ,1.0  ,2.0  ,1.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13136,110.0,100.0,100.0,100.0,68.0 ,164.0,99.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,14.0 ,32.0 ,0.0  ,4.0 ,40.0,2.0  ,73.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8523 ,110.0,100.0,100.0,100.0,54.0 ,109.0,76.0 ,127.0,96.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,21.0 ,56.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,34.0,4.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905 ,110.0,100.0,100.0,100.0,91.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,67.0 ,17.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
4696 ,110.0,100.0,100.0,100.0,73.0 ,80.0 ,134.0,75.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,32.0 ,14.0 ,8.0  ,12.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,38.0,11.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7615 ,110.0,100.0,100.0,100.0,89.0 ,77.0 ,76.0 ,77.0 ,100.0,0.0,0.0,0.0,32.0 ,47.0 ,0.0  ,0.0  ,2.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,6.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171 ,110.0,100.0,100.0,100.0,58.0 ,78.0 ,81.0 ,71.0 ,94.0 ,0.0,0.0,0.0,2.0  ,0.0  ,0.0  ,9.0  ,37.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,2.0 ,1.0 ,2.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14755,110.0,100.0,100.0,100.0,34.0 ,99.0 ,114.0,97.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,45.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,25.0,22.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8057 ,110.0,100.0,100.0,100.0,68.0 ,84.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,3.0  ,34.0 ,29.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7444 ,110.0,100.0,100.0,100.0,76.0 ,78.0 ,76.0 ,73.0 ,95.0 ,0.0,0.0,0.0,50.0 ,14.0 ,1.0  ,0.0  ,0.0  ,1.0  ,1.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,2.0 ,1.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
12882,110.0,100.0,100.0,100.0,118.0,94.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,19.0 ,44.0 ,5.0  ,54.0 ,9.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8981 ,110.0,100.0,100.0,100.0,93.0 ,102.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,29.0 ,38.0 ,0.0  ,0.0  ,0.0  ,30.0,15.0,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
4459 ,110.0,100.0,100.0,100.0,81.0 ,114.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,1.0  ,0.0  ,0.0  ,4.0  ,59.0 ,46.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496 ,110.0,100.0,100.0,100.0,54.0 ,147.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,2.0  ,0.0  ,36.0 ,25.0,5.0 ,47.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6887 ,110.0,100.0,100.0,100.0,16.0 ,78.0 ,133.0,107.0,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,3.0  ,0.0  ,0.0 ,0.0 ,1.0  ,0.0  ,0.0 ,0.0 ,0.0 ,42.0,28.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999,110.0,100.0,100.0,100.0,74.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,25.0 ,37.0 ,2.0  ,1.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7502 ,110.0,100.0,100.0,100.0,96.0 ,82.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,2.0  ,1.0  ,0.0  ,41.0 ,44.0 ,0.0  ,0.0 ,2.0 ,4.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
5514 ,110.0,100.0,100.0,100.0,74.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,25.0 ,37.0 ,1.0  ,2.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13398,110.0,100.0,100.0,100.0,73.0 ,80.0 ,76.0 ,71.0 ,97.0 ,0.0,0.0,0.0,0.0  ,0.0  ,12.0 ,50.0 ,0.0  ,0.0  ,4.0 ,2.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8537 ,110.0,100.0,100.0,100.0,116.0,90.0 ,143.0,96.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,12.0 ,59.0 ,53.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,2.0 ,69.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12778,110.0,100.0,100.0,100.0,133.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,24.0 ,80.0 ,24.0 ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
