date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
2005-05-07,112.25,101.45,6.0,-1.7706112710397603,17.791124280310907,9,165.0,128.0,149.0,165.0,180.5,196.0,211.5
2005-05-08,107.0,120.75,6.0,-2.309939760395267,17.00697538607805,9,128.0,149.0,165.0,180.5,196.0,211.5,227.0
2005-05-09,101.75,131.6,6.0,-2.8131388224178284,15.81334428726598,7,149.0,165.0,180.5,196.0,211.5,227.0,242.5
2005-05-10,96.5,145.6,6.0,-3.2824838098313944,11.52668639498086,7,165.0,180.5,196.0,211.5,227.0,242.5,258.0
2005-05-11,91.25,154.4,6.0,-3.701525751890288,10.339527944053524,7,180.5,196.0,211.5,227.0,242.5,258.0,273.5
2005-05-12,101.5,157.5,6.0,-4.109279121082864,9.918194037232327,4,196.0,211.5,227.0,242.5,258.0,273.5,289.0
2005-05-13,75.0,163.7,6.0,-4.510154077082567,9.547237228023356,1,211.5,227.0,242.5,258.0,273.5,289.0,297.0
2005-05-14,83.5,180.4,6.0,-4.911229322642537,9.2365853224953,0,227.0,242.5,258.0,273.5,289.0,297.0,299.0
2005-05-15,99.0,196.0,6.0,-5.3094807667092185,8.601210359891356,0,242.5,258.0,273.5,289.0,297.0,299.0,294.0
2005-05-16,114.5,211.5,6.0,-5.691179518681308,8.24706855631888,0,258.0,273.5,289.0,297.0,299.0,294.0,283.0
2005-05-17,109.0,227.0,6.0,-6.0577570974818595,7.826133383374475,0,273.5,289.0,297.0,299.0,294.0,283.0,300.0
2005-05-18,108.5,242.5,6.041025104723781,-6.404328271465525,7.575690030875026,0,289.0,297.0,299.0,294.0,283.0,300.0,322.0
2005-05-19,108.5,258.0,1.9086186344587461,-6.73660659984702,7.450702658967814,1,297.0,299.0,294.0,283.0,300.0,322.0,315.875
2005-05-20,101.0,272.0,1.9621844877724262,-7.071023133340136,7.026428821740864,2,299.0,294.0,283.0,300.0,322.0,315.875,309.75
2005-05-21,87.5,283.3,2.036060231806883,-7.384802540574526,6.778374569051441,3,294.0,283.0,300.0,322.0,315.875,309.75,303.625
2005-05-22,72.0,290.5,2.1050651803035656,-7.6748013718239285,6.267564681514215,3,283.0,300.0,322.0,315.875,309.75,303.625,297.5
2005-05-23,56.5,292.4,2.1245791066254074,-7.9308736910374,5.7317438494278825,3,300.0,322.0,315.875,309.75,303.625,297.5,291.375
2005-05-24,42.0,294.6,2.1245791066254074,-8.162491695195907,5.547151421392636,3,322.0,315.875,309.75,303.625,297.5,291.375,285.25
2005-05-25,48.5,299.6,2.154822514941504,-8.378750122168675,5.020470515750237,3,315.875,309.75,303.625,297.5,291.375,285.25,279.125
2005-05-26,39.0,302.975,2.228215694667234,-8.592835732643247,4.804775053870777,2,309.75,303.625,297.5,291.375,285.25,279.125,273.0
2005-05-27,39.0,306.125,2.269113445783817,-8.799753162547113,4.34353963823927,1,303.625,297.5,291.375,285.25,279.125,273.0,274.0
2005-05-28,39.0,310.25,2.153436887523787,-8.979361586876063,4.1626729968074345,0,297.5,291.375,285.25,279.125,273.0,274.0,275.0
2005-05-29,39.0,309.75,2.1254658950369496,-9.138569267159243,4.043375120193235,0,291.375,285.25,279.125,273.0,274.0,275.0,270.0
2005-05-30,39.0,303.625,2.1738045334432945,-9.278727135094567,3.9695914108434236,0,285.25,279.125,273.0,274.0,275.0,270.0,248.0
2005-05-31,36.75,297.5,2.2105441612763763,-9.40974671253955,3.9928525260687833,0,279.125,273.0,274.0,275.0,270.0,248.0,221.0
2005-06-01,42.875,291.375,2.080519779461867,-9.541992473708559,3.8389468279418217,0,273.0,274.0,275.0,270.0,248.0,221.0,202.0
2005-06-02,42.875,285.25,2.0729606963372627,-9.67856609504624,3.597312028782115,1,274.0,275.0,270.0,248.0,221.0,202.0,206.875
2005-06-03,36.75,280.55,1.911463032158888,-9.82012915006774,3.423494982259486,2,275.0,270.0,248.0,221.0,202.0,206.875,211.75
2005-06-04,30.625,277.275,1.5620976521975174,-9.94435444995104,3.066284352033737,3,270.0,248.0,221.0,202.0,206.875,211.75,216.625
2005-06-05,27.5,274.225,1.583191126616763,-10.058141318935405,2.7398386939372923,3,248.0,221.0,202.0,206.875,211.75,216.625,221.5
2005-06-06,43.375,268.0,1.6073844696225024,-10.161741549356048,2.57073699497289,3,221.0,202.0,206.875,211.75,216.625,221.5,226.375
2005-06-07,64.25,257.6,1.6441892659424444,-10.281392121381025,2.472041296294856,3,202.0,206.875,211.75,216.625,221.5,226.375,231.25
2005-06-08,77.125,243.2,1.5417605341692422,-10.39988133783407,2.171415864455314,3,206.875,211.75,216.625,221.5,226.375,231.25,236.125
2005-06-09,73.0,229.575,1.3779292772766039,-10.522640602626868,2.171415864455314,2,211.75,216.625,221.5,226.375,231.25,236.125,241.0
2005-06-10,73.0,217.925,1.316173031520703,-10.63796044551807,2.171415864455314,1,216.625,221.5,226.375,231.25,236.125,241.0,227.0
2005-06-11,73.0,211.65,1.3356434919922036,-10.730055095413164,2.171415864455314,0,221.5,226.375,231.25,236.125,241.0,227.0,214.0
2005-06-12,68.0,211.75,1.2768428991709562,-10.81709772753397,2.171415864455314,0,226.375,231.25,236.125,241.0,227.0,214.0,224.0
2005-06-13,46.0,216.625,1.186335982419494,-10.892031733017216,2.171415864455314,0,231.25,236.125,241.0,227.0,214.0,224.0,224.0
2005-06-14,29.25,221.5,1.178088577222561,-10.955964484341195,2.110800198239218,0,236.125,241.0,227.0,214.0,224.0,224.0,215.0
2005-06-15,34.125,226.375,1.1796803216266558,-11.012121357828523,1.9322231544954551,0,241.0,227.0,214.0,224.0,224.0,215.0,198.0
2005-06-16,34.125,231.25,4.084509181837212,-10.372308419800708,11.38427931706947,1,227.0,214.0,224.0,224.0,215.0,198.0,194.0
2005-06-17,29.25,232.35,3.9589748952762185,-9.707629643452954,11.38427931706947,2,214.0,224.0,224.0,215.0,198.0,194.0,213.0
2005-06-18,27.0,229.875,3.9394001771905462,-9.025960358971048,11.38427931706947,3,224.0,224.0,215.0,198.0,194.0,213.0,219.0
2005-06-19,27.0,228.425,3.8858343238768662,-8.327382427651138,11.38427931706947,3,224.0,215.0,198.0,194.0,213.0,219.0,212.0
2005-06-20,27.0,226.0,3.8119585798424094,-7.626946295066197,11.38427931706947,3,215.0,198.0,194.0,213.0,219.0,212.0,189.0
2005-06-21,27.0,220.8,3.742953631345727,-6.92327336151637,11.38427931706947,3,198.0,194.0,213.0,219.0,212.0,189.0,162.0
2005-06-22,43.0,215.0,3.736792832873935,-6.217506636186341,11.38427931706947,3,194.0,213.0,219.0,212.0,189.0,162.0,146.0
2005-06-23,47.0,211.0,3.736792832873935,-5.505989178869499,11.38427931706947,3,213.0,219.0,212.0,189.0,162.0,146.0,129.0
2005-06-24,33.0,208.8,3.6931962967077885,-4.80073237568355,11.38427931706947,3,219.0,212.0,189.0,162.0,146.0,129.0,135.0
2005-06-25,30.0,207.8,3.6198031169820584,-4.1021691451023665,11.38427931706947,3,212.0,189.0,162.0,146.0,129.0,135.0,130.0
2005-06-26,30.0,207.2,3.5789053658654755,-3.4072568572842745,11.38427931706947,3,189.0,162.0,146.0,129.0,135.0,130.0,125.0
2005-06-27,35.0,205.4,3.521664185921094,-2.724408697228305,11.38427931706947,3,162.0,146.0,129.0,135.0,130.0,125.0,118.0
2005-06-28,57.0,199.0,3.4565020375765387,-2.040188980055116,11.284108850975185,3,146.0,129.0,135.0,130.0,125.0,118.0,107.0
2005-06-29,73.0,185.6,3.408163399170194,-1.3609019506415265,11.177011689298935,3,129.0,135.0,130.0,125.0,118.0,107.0,99.0
2005-06-30,90.0,167.6,3.371423771337112,-0.680924236351348,11.118596605089474,3,135.0,130.0,125.0,118.0,107.0,99.0,96.0
2005-07-01,90.0,152.2,3.3531040625736765,0.0,10.94751547477102,3,130.0,125.0,118.0,107.0,99.0,96.0,93.0
2005-07-02,90.0,140.4,3.3528982319327136,0.0,10.94751547477102,3,125.0,118.0,107.0,99.0,96.0,93.0,92.0
2005-07-03,87.0,133.0,3.3325744738865386,0.0,10.894787781621568,3,118.0,107.0,99.0,96.0,93.0,92.0,90.0
2005-07-04,71.0,127.4,3.2929783949250013,0.0,10.894787781621568,3,107.0,99.0,96.0,93.0,92.0,90.0,80.0
2005-07-05,55.0,123.0,3.2300285039446535,0.0,10.894787781621568,3,99.0,96.0,93.0,92.0,90.0,80.0,75.0
2005-07-06,47.0,115.8,3.205835160938914,0.0,0.0,3,96.0,93.0,92.0,90.0,80.0,75.0,65.0
2005-07-07,39.0,109.0,3.169030364618972,0.0,0.0,3,93.0,92.0,90.0,80.0,75.0,65.0,58.0
2005-07-08,42.0,102.6,3.0937067081230643,0.0,0.0,3,92.0,90.0,80.0,75.0,65.0,58.0,53.0
2005-07-09,38.0,97.4,3.0536713847510395,0.0,0.0,3,90.0,80.0,75.0,65.0,58.0,53.0,47.0
2005-07-10,35.0,94.0,3.0536713847510395,0.0,0.0,3,80.0,75.0,65.0,58.0,53.0,47.0,41.0
2005-07-11,38.0,90.2,3.031852154131089,0.0,0.0,3,75.0,65.0,58.0,53.0,47.0,41.0,34.0
2005-07-12,32.0,86.0,2.9955132635503454,0.0,0.0,3,65.0,58.0,53.0,47.0,41.0,34.0,28.0
2005-07-13,34.0,80.4,2.9826917983444368,0.0,0.0,3,58.0,53.0,47.0,41.0,34.0,28.0,25.0
2005-07-14,38.0,73.6,2.9826917983444368,0.0,0.0,3,53.0,47.0,41.0,34.0,28.0,25.0,23.0
2005-07-15,40.0,66.2,2.977861932201576,0.0,0.0,3,47.0,41.0,34.0,28.0,25.0,23.0,21.0
2005-07-16,45.0,59.6,0.0,0.0,0.0,3,41.0,34.0,28.0,25.0,23.0,21.0,21.0
2005-07-17,49.0,52.8,0.0,0.0,0.0,3,34.0,28.0,25.0,23.0,21.0,21.0,21.0
2005-07-18,46.0,46.6,0.0,0.0,0.0,3,28.0,25.0,23.0,21.0,21.0,21.0,18.0
2005-07-19,47.0,40.6,0.0,0.0,0.0,3,25.0,23.0,21.0,21.0,21.0,18.0,18.0
2005-07-20,40.0,35.0,0.0,0.0,0.0,3,23.0,21.0,21.0,21.0,18.0,18.0,16.0
2005-07-21,35.0,30.2,0.0,0.0,0.0,3,21.0,21.0,21.0,18.0,18.0,16.0,8.0
2005-07-22,32.0,26.2,0.0,0.0,0.0,3,21.0,21.0,18.0,18.0,16.0,8.0,0.0
2005-07-23,26.0,23.6,0.0,0.0,0.0,3,21.0,18.0,18.0,16.0,8.0,0.0,-2.0
2005-07-24,20.0,22.2,0.0,0.0,0.0,3,18.0,18.0,16.0,8.0,0.0,-2.0,-5.0
2005-07-25,16.0,20.8,0.0,0.0,0.0,3,18.0,16.0,8.0,0.0,-2.0,-5.0,-8.0
2005-07-26,10.0,19.8,0.0,0.0,0.0,3,16.0,8.0,0.0,-2.0,-5.0,-8.0,-10.0
2005-07-27,9.0,18.8,0.0,0.0,0.0,3,8.0,0.0,-2.0,-5.0,-8.0,-10.0,-12.0
2005-07-28,15.0,16.2,0.0,0.0,0.0,3,0.0,-2.0,-5.0,-8.0,-10.0,-12.0,-14.0
2005-07-29,21.0,12.0,0.0,0.0,0.0,3,-2.0,-5.0,-8.0,-10.0,-12.0,-14.0,-14.0
2005-07-30,23.0,8.0,0.0,0.0,0.0,3,-5.0,-8.0,-10.0,-12.0,-14.0,-14.0,-14.0
2005-07-31,26.0,3.4,0.0,0.0,0.0,3,-8.0,-10.0,-12.0,-14.0,-14.0,-14.0,-15.0
2005-08-01,26.0,-1.4,0.0,0.0,0.0,3,-10.0,-12.0,-14.0,-14.0,-14.0,-15.0,-17.0
2005-08-02,28.0,-5.0,0.0,0.0,0.0,3,-12.0,-14.0,-14.0,-14.0,-15.0,-17.0,-18.0
2005-08-03,28.0,-7.4,0.0,0.0,0.0,3,-14.0,-14.0,-14.0,-15.0,-17.0,-18.0,-19.0
2005-08-04,22.0,-9.8,0.0,0.0,0.0,3,-14.0,-14.0,-15.0,-17.0,-18.0,-19.0,-15.0
2005-08-05,14.0,-11.6,0.0,0.0,0.0,3,-14.0,-15.0,-17.0,-18.0,-19.0,-15.0,-11.0
2005-08-06,12.0,-12.8,0.0,0.0,0.0,3,-15.0,-17.0,-18.0,-19.0,-15.0,-11.0,-8.0
2005-08-07,10.0,-13.8,0.0,0.0,0.0,3,-17.0,-18.0,-19.0,-15.0,-11.0,-8.0,-11.0
2005-08-08,9.0,-14.8,0.0,0.0,0.0,3,-18.0,-19.0,-15.0,-11.0,-8.0,-11.0,-8.0
2005-08-09,8.0,-15.6,0.0,0.0,0.0,3,-19.0,-15.0,-11.0,-8.0,-11.0,-8.0,-4.0
2005-08-10,7.0,-16.6,0.0,0.0,0.0,3,-15.0,-11.0,-8.0,-11.0,-8.0,-4.0,1.0
2005-08-11,5.0,-16.8,0.0,0.0,0.0,3,-11.0,-8.0,-11.0,-8.0,-4.0,1.0,1.0
2005-08-12,8.0,-16.0,0.0,0.0,0.0,3,-8.0,-11.0,-8.0,-4.0,1.0,1.0,1.0
2005-08-13,11.0,-14.2,0.0,0.0,0.0,3,-11.0,-8.0,-4.0,1.0,1.0,1.0,2.0
2005-08-14,11.0,-12.8,0.0,0.0,0.0,3,-8.0,-4.0,1.0,1.0,1.0,2.0,3.0
2005-08-15,11.0,-10.6,0.0,0.0,0.0,3,-4.0,1.0,1.0,1.0,2.0,3.0,3.0
2005-08-16,15.0,-8.4,0.0,0.0,0.0,3,1.0,1.0,1.0,2.0,3.0,3.0,3.0
2005-08-17,20.0,-6.0,0.0,0.0,0.0,3,1.0,1.0,2.0,3.0,3.0,3.0,2.0
2005-08-18,16.0,-4.2,0.0,0.0,0.0,3,1.0,2.0,3.0,3.0,3.0,2.0,0.0
2005-08-19,12.0,-1.8,0.0,0.0,0.0,3,2.0,3.0,3.0,3.0,2.0,0.0,0.0
2005-08-20,13.0,0.2,0.0,0.0,0.0,3,3.0,3.0,3.0,2.0,0.0,0.0,0.0
2005-08-21,14.0,1.6,0.0,0.0,0.0,3,3.0,3.0,2.0,0.0,0.0,0.0,0.0
2005-08-22,11.0,2.0,0.0,0.0,0.0,3,3.0,2.0,0.0,0.0,0.0,0.0,-1.0
2005-08-23,7.0,2.4,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,-1.0,-3.0
2005-08-24,2.0,2.6,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-1.0,-3.0,-5.0
2005-08-25,3.0,2.2,0.0,0.0,0.0,3,0.0,0.0,0.0,-1.0,-3.0,-5.0,-11.0
2005-08-26,3.0,1.6,0.0,0.0,0.0,3,0.0,0.0,-1.0,-3.0,-5.0,-11.0,-13.0
2005-08-27,3.0,1.0,0.0,0.0,0.0,3,0.0,-1.0,-3.0,-5.0,-11.0,-13.0,-16.0
2005-08-28,3.0,0.4,0.0,0.0,0.0,3,-1.0,-3.0,-5.0,-11.0,-13.0,-16.0,-19.0
2005-08-29,4.0,-0.2,0.0,0.0,0.0,3,-3.0,-5.0,-11.0,-13.0,-16.0,-19.0,-21.0
2005-08-30,6.0,-0.8,0.0,0.0,0.0,3,-5.0,-11.0,-13.0,-16.0,-19.0,-21.0,-22.0
2005-08-31,7.0,-1.8,0.0,0.0,0.0,3,-11.0,-13.0,-16.0,-19.0,-21.0,-22.0,-22.0
2005-09-01,11.0,-4.0,0.0,0.0,0.0,3,-13.0,-16.0,-19.0,-21.0,-22.0,-22.0,-21.0
2005-09-02,13.0,-6.6,0.0,0.0,0.0,3,-16.0,-19.0,-21.0,-22.0,-22.0,-21.0,-19.0
2005-09-03,16.0,-9.6,0.0,0.0,0.0,3,-19.0,-21.0,-22.0,-22.0,-21.0,-19.0,-18.0
2005-09-04,19.0,-12.8,0.0,0.0,0.0,3,-21.0,-22.0,-22.0,-21.0,-19.0,-18.0,-15.0
2005-09-05,20.0,-16.0,0.0,0.0,0.0,3,-22.0,-22.0,-21.0,-19.0,-18.0,-15.0,-5.0
2005-09-06,19.0,-18.2,0.0,0.0,0.0,3,-22.0,-21.0,-19.0,-18.0,-15.0,-5.0,0.0
2005-09-07,17.0,-20.0,0.0,0.0,0.0,3,-21.0,-19.0,-18.0,-15.0,-5.0,0.0,7.0
2005-09-08,11.0,-21.0,0.0,0.0,0.0,3,-19.0,-18.0,-15.0,-5.0,0.0,7.0,3.0
2005-09-09,9.0,-21.0,0.0,0.0,0.0,3,-18.0,-15.0,-5.0,0.0,7.0,3.0,0.0
2005-09-10,6.0,-20.4,0.0,0.0,0.0,3,-15.0,-5.0,0.0,7.0,3.0,0.0,-4.0
2005-09-11,7.0,-19.0,0.0,0.0,0.0,3,-5.0,0.0,7.0,3.0,0.0,-4.0,-3.0
2005-09-12,17.0,-15.6,0.0,0.0,0.0,3,0.0,7.0,3.0,0.0,-4.0,-3.0,-3.0
2005-09-13,22.0,-11.4,0.0,0.0,0.0,3,7.0,3.0,0.0,-4.0,-3.0,-3.0,-10.0
2005-09-14,29.0,-6.2,0.0,0.0,0.0,3,3.0,0.0,-4.0,-3.0,-3.0,-10.0,-15.0
2005-09-15,28.0,-2.0,0.0,0.0,0.0,3,0.0,-4.0,-3.0,-3.0,-10.0,-15.0,-17.0
2005-09-16,26.0,1.0,0.0,0.0,0.0,3,-4.0,-3.0,-3.0,-10.0,-15.0,-17.0,-20.0
2005-09-17,25.0,1.2,0.0,0.0,0.0,3,-3.0,-3.0,-10.0,-15.0,-17.0,-20.0,-22.0
2005-09-18,22.0,0.6,0.0,0.0,0.0,3,-3.0,-10.0,-15.0,-17.0,-20.0,-22.0,-24.0
2005-09-19,12.0,-1.4,0.0,0.0,0.0,3,-10.0,-15.0,-17.0,-20.0,-22.0,-24.0,-28.0
2005-09-20,17.0,-4.0,0.0,0.0,0.0,3,-15.0,-17.0,-20.0,-22.0,-24.0,-28.0,-28.0
2005-09-21,22.0,-7.0,0.0,0.0,0.0,3,-17.0,-20.0,-22.0,-24.0,-28.0,-28.0,-28.0
2005-09-22,20.0,-9.6,0.0,0.0,0.0,3,-20.0,-22.0,-24.0,-28.0,-28.0,-28.0,-28.0
2005-09-23,20.0,-13.0,0.0,0.0,0.0,3,-22.0,-24.0,-28.0,-28.0,-28.0,-28.0,-28.0
2005-09-24,19.0,-16.8,0.0,0.0,0.0,3,-24.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0
2005-09-25,21.0,-19.6,0.0,0.0,0.0,3,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-25.0
2005-09-26,25.0,-22.2,0.0,0.0,0.0,3,-28.0,-28.0,-28.0,-28.0,-28.0,-25.0,-24.0
2005-09-27,18.0,-24.4,0.0,0.0,0.0,3,-28.0,-28.0,-28.0,-28.0,-25.0,-24.0,-8.0
2005-09-28,13.0,-26.0,0.0,0.0,0.0,3,-28.0,-28.0,-28.0,-25.0,-24.0,-8.0,20.0
2005-09-29,11.0,-27.2,5.0,0.0,0.0,3,-28.0,-28.0,-25.0,-24.0,-8.0,20.0,22.0
2005-09-30,8.0,-28.0,5.0,0.0,0.0,3,-28.0,-25.0,-24.0,-8.0,20.0,22.0,26.0
2005-10-01,6.0,-28.0,5.0,0.0,0.0,3,-25.0,-24.0,-8.0,20.0,22.0,26.0,32.0
2005-10-02,4.0,-27.4,5.0,0.0,0.0,3,-24.0,-8.0,20.0,22.0,26.0,32.0,32.0
2005-10-03,4.0,-26.6,5.0,0.0,0.0,3,-8.0,20.0,22.0,26.0,32.0,32.0,32.0
2005-10-04,20.0,-22.6,10.0,0.03125,0.5,3,20.0,22.0,26.0,32.0,32.0,32.0,27.0
2005-10-05,48.0,-13.0,10.0,0.03125,0.5,3,22.0,26.0,32.0,32.0,32.0,27.0,23.0
2005-10-06,50.0,-3.0,10.0,0.03125,0.5,3,26.0,32.0,32.0,32.0,27.0,23.0,23.0
2005-10-07,54.0,7.2,10.0,0.03125,0.5,3,32.0,32.0,32.0,27.0,23.0,23.0,20.0
2005-10-08,60.0,18.4,10.0,0.03125,0.5,3,32.0,32.0,27.0,23.0,23.0,20.0,20.0
2005-10-09,57.0,26.4,10.0,0.03125,0.5,3,32.0,27.0,23.0,23.0,20.0,20.0,13.0
2005-10-10,56.0,28.8,10.0,0.03125,0.5,3,27.0,23.0,23.0,20.0,20.0,13.0,11.0
2005-10-11,40.0,29.8,10.0,0.03125,0.5,3,23.0,23.0,20.0,20.0,13.0,11.0,7.0
2005-10-12,12.0,29.2,10.0,0.03125,0.5,3,23.0,20.0,20.0,13.0,11.0,7.0,5.0
2005-10-13,10.0,27.4,10.0,0.25,3.5,3,20.0,20.0,13.0,11.0,7.0,5.0,1.0
2005-10-14,12.0,25.0,10.0,0.375,3.5,3,20.0,13.0,11.0,7.0,5.0,1.0,0.0
2005-10-15,12.0,22.6,10.0,0.71875,5.5,3,13.0,11.0,7.0,5.0,1.0,0.0,-6.0
2005-10-16,19.0,19.8,10.0,1.0,5.5,3,11.0,7.0,5.0,1.0,0.0,-6.0,-8.0
2005-10-17,21.0,17.4,10.0,1.25,5.5,3,7.0,5.0,1.0,0.0,-6.0,-8.0,-1.0
2005-10-18,20.0,14.2,10.0,1.75,8.0,3,5.0,1.0,0.0,-6.0,-8.0,-1.0,7.0
2005-10-19,18.0,11.2,10.0,2.21875,8.0,3,1.0,0.0,-6.0,-8.0,-1.0,7.0,7.0
2005-10-20,22.0,7.4,10.0,2.65625,8.0,3,0.0,-6.0,-8.0,-1.0,7.0,7.0,3.0
2005-10-21,20.0,4.8,10.0,3.0625,8.0,2,-6.0,-8.0,-1.0,7.0,7.0,3.0,-4.0
2005-10-22,26.0,1.4,10.0,3.21875,8.0,1,-8.0,-1.0,7.0,7.0,3.0,-4.0,-7.0
2005-10-23,21.0,-1.6,10.0,3.84375,10.0,0,-1.0,7.0,7.0,3.0,-4.0,-7.0,-6.0
2005-10-24,19.0,-2.8,10.0,4.40625,10.0,0,7.0,7.0,3.0,-4.0,-7.0,-6.0,-16.0
2005-10-25,15.0,-1.6,10.0,4.9375,10.0,0,7.0,3.0,-4.0,-7.0,-6.0,-16.0,-16.0
2005-10-26,15.0,-0.2,10.0,5.21875,10.0,0,3.0,-4.0,-7.0,-6.0,-16.0,-16.0,-20.0
2005-10-27,15.0,1.6,10.0,5.28125,10.0,0,-4.0,-7.0,-6.0,-16.0,-16.0,-20.0,-25.0
2005-10-28,15.0,2.4,10.0,5.28125,10.0,0,-7.0,-6.0,-16.0,-16.0,-20.0,-25.0,-37.0
2005-10-29,15.0,1.2,10.0,5.0625,10.0,0,-6.0,-16.0,-16.0,-20.0,-25.0,-37.0,-54.0
2005-10-30,15.0,-1.4,10.0,4.9375,10.0,0,-16.0,-16.0,-20.0,-25.0,-37.0,-54.0,-72.0
2005-10-31,23.0,-6.0,10.0,4.625,10.0,0,-16.0,-20.0,-25.0,-37.0,-54.0,-72.0,-91.0
2005-11-01,23.0,-9.8,10.0,4.375,10.0,0,-20.0,-25.0,-37.0,-54.0,-72.0,-91.0,-97.0
2005-11-02,27.0,-13.0,10.0,4.1875,10.0,0,-25.0,-37.0,-54.0,-72.0,-91.0,-97.0,-98.0
2005-11-03,28.0,-16.6,10.0,3.8125,10.0,0,-37.0,-54.0,-72.0,-91.0,-97.0,-98.0,-99.0
2005-11-04,33.0,-22.8,10.0,3.8125,10.0,0,-54.0,-72.0,-91.0,-97.0,-98.0,-99.0,-99.0
2005-11-05,48.0,-30.4,10.0,3.84375,10.0,0,-72.0,-91.0,-97.0,-98.0,-99.0,-99.0,-99.0
2005-11-06,66.0,-41.6,10.0,3.875,10.0,0,-91.0,-97.0,-98.0,-99.0,-99.0,-99.0,-90.0
2005-11-07,75.0,-55.8,10.0,4.125,10.0,0,-97.0,-98.0,-99.0,-99.0,-99.0,-90.0,-75.0
2005-11-08,81.0,-70.2,10.0,3.875,10.0,0,-98.0,-99.0,-99.0,-99.0,-90.0,-75.0,-63.0
2005-11-09,78.0,-82.4,10.0,3.6875,10.0,0,-99.0,-99.0,-99.0,-90.0,-75.0,-63.0,-51.0
2005-11-10,74.0,-91.4,5.5,3.59375,10.0,0,-99.0,-99.0,-90.0,-75.0,-63.0,-51.0,-45.0
2005-11-11,62.0,-96.8,5.5,3.90625,10.0,0,-99.0,-90.0,-75.0,-63.0,-51.0,-45.0,-38.0
2005-11-12,45.0,-98.4,5.5,4.46875,10.0,0,-90.0,-75.0,-63.0,-51.0,-45.0,-38.0,-28.0
2005-11-13,27.0,-97.0,5.5,5.0625,10.0,0,-75.0,-63.0,-51.0,-45.0,-38.0,-28.0,-29.0
2005-11-14,24.0,-92.4,5.5,5.6875,10.0,0,-63.0,-51.0,-45.0,-38.0,-28.0,-29.0,-17.0
2005-11-15,36.0,-85.2,5.5,6.3125,10.0,0,-51.0,-45.0,-38.0,-28.0,-29.0,-17.0,0.0
2005-11-16,48.0,-75.6,5.5,7.15625,14.0,0,-45.0,-38.0,-28.0,-29.0,-17.0,0.0,0.0
2005-11-17,54.0,-64.8,5.5,8.0625,15.0,0,-38.0,-28.0,-29.0,-17.0,0.0,0.0,13.0
2005-11-18,61.0,-54.4,5.5,9.0,16.0,0,-28.0,-29.0,-17.0,0.0,0.0,13.0,19.0
2005-11-19,71.0,-45.0,5.5,9.78125,16.0,0,-29.0,-17.0,0.0,0.0,13.0,19.0,30.0
2005-11-20,62.0,-38.2,5.5,10.21875,15.5,0,-17.0,0.0,0.0,13.0,19.0,30.0,36.0
2005-11-21,58.0,-31.4,5.5,10.875,18.0,0,0.0,0.0,13.0,19.0,30.0,36.0,53.0
2005-11-22,63.0,-22.4,5.5,11.84375,21.5,0,0.0,13.0,19.0,30.0,36.0,53.0,72.0
2005-11-23,51.0,-14.8,5.5,12.78125,20.5,0,13.0,19.0,30.0,36.0,53.0,72.0,70.0
2005-11-24,58.0,-6.6,5.5,13.6875,16.5,0,19.0,30.0,36.0,53.0,72.0,70.0,70.0
2005-11-25,57.0,3.0,5.5,14.5625,16.5,0,30.0,36.0,53.0,72.0,70.0,70.0,70.0
2005-11-26,59.0,12.4,5.5,15.4375,16.5,0,36.0,53.0,72.0,70.0,70.0,70.0,70.0
2005-11-27,65.0,19.6,5.5,16.25,16.5,0,53.0,72.0,70.0,70.0,70.0,70.0,70.0
2005-11-28,70.0,30.2,5.5,17.0625,17.0,0,72.0,70.0,70.0,70.0,70.0,70.0,70.0
2005-11-29,72.0,42.0,5.0,17.9375,17.5,0,70.0,70.0,70.0,70.0,70.0,70.0,64.0
2005-11-30,72.0,52.2,0.0,18.78125,16.5,0,70.0,70.0,70.0,70.0,70.0,64.0,61.0
2005-12-01,59.0,60.2,0.0,19.625,14.0,0,70.0,70.0,70.0,70.0,64.0,61.0,61.0
2005-12-02,53.0,67.0,0.0,20.21875,14.0,0,70.0,70.0,70.0,64.0,61.0,61.0,61.0
2005-12-03,42.0,70.4,0.0,20.75,14.0,0,70.0,70.0,64.0,61.0,61.0,61.0,61.0
2005-12-04,36.0,70.0,0.0,21.21875,13.5,0,70.0,64.0,61.0,61.0,61.0,61.0,61.0
2005-12-05,19.0,70.0,0.0,21.78125,13.5,0,64.0,61.0,61.0,61.0,61.0,61.0,57.0
2005-12-06,8.0,68.8,0.0,22.34375,9.5,0,61.0,61.0,61.0,61.0,61.0,57.0,53.0
2005-12-07,9.0,67.0,0.0,22.65625,9.0,0,61.0,61.0,61.0,61.0,57.0,53.0,50.0
2005-12-08,9.0,65.2,0.0,22.71875,9.0,0,61.0,61.0,61.0,57.0,53.0,50.0,48.0
2005-12-09,9.0,63.4,0.0,22.84375,9.0,0,61.0,61.0,57.0,53.0,50.0,48.0,48.0
